product_id,name,display_name,category,subcategory,brand,price,image_url,has_image,view,cart,purchase,purchase_signal,views,cart_adds,total_orders,carts,purchases,unique_viewers,unique_cart_users,event_unique_buyers,order_unique_buyers,unique_buyers_raw,unique_cart_users_bounded,unique_buyers,sales_without_view_signal_flag,revenue,ordered_quantity,purchase_orders,view_to_cart_rate,cart_to_purchase_rate,view_to_purchase_rate,cart_abandon_rate,cart_rate,purchase_conversion_rate,cart_abandonment_rate,product_class,z_score,z_composite_score,priority_rank,rank_within_class_best,action_priority,conversion_rate,category_avg_conversion,category_median_conversion,category_avg_views,relative_conversion_vs_category,insufficient_views_flag,insufficient_purchases_flag,insufficient_cart_data_flag,confidence_level,insufficient_data_flag,low_visibility_flag,high_abandonment_flag,low_conversion_flag,low_engagement_flag,diagnostic_status_label,diagnostic_status_sub_label,diagnostic_reason_short,diagnostic_reason,rating,review_count,product_age_days,description_length,description_length_words,description_length_chars,number_of_images,total_sales_value,unique_order_count,avg_review_rating,total_views,total_cart_adds,total_event_purchases,analysis_start_date,analysis_end_date
143,عطر رجالي عودي - اصدار خاص,عطر رجالي عودي - اصدار خاص,الجمال والعنايه,unknown_subcategory,دوف,602.95,,False,23,5,0,34,23,5,0,5,23,23,5.0,0.0,32,32.0,5.0,23.0,False,22912.100000000002,38,34,0.21739130434782608,0.0,0.0,1.0,0.21739130434782608,1.4782608695652173,1.0,Moderate,-0.20673934699698698,-0.20673934699698698,65.0,65.0,65.0,0.0,6.768778422340422,2.8,19.580645161290324,0.21839404059766562,False,False,False,High,False,False,True,False,False,متوسط,انسحاب مرتفع بعد الإضافة للسلة,انسحاب مرتفع بعد الإضافة للسلة,هناك اهتمام واضح بالمنتج لكن جزءًا من العملاء لا يكمل الشراء بعد الإضافة للسلة.,4.8,0,1235.0,68,13,68,4,22912.100000000002,34,4.8,23,5,0,2024-01-01,2024-12-30
27,فرن كهربايي 60 لتر,فرن كهربايي 60 لتر,المنزل والمطبخ,unknown_subcategory,توشيبا,1128.13,,False,13,7,0,34,13,7,0,7,13,13,7.0,0.0,33,33.0,7.0,13.0,False,39484.55,35,34,0.5384615384615384,0.0,0.0,1.0,0.5384615384615384,2.6153846153846154,1.0,Moderate,-0.21426427170011836,-0.21426427170011836,66.0,66.0,66.0,0.0,4.391284662352632,1.9285714285714286,21.805555555555557,0.5955853050946195,False,False,False,High,False,False,True,False,False,متوسط,انسحاب مرتفع بعد الإضافة للسلة,انسحاب مرتفع بعد الإضافة للسلة,هناك اهتمام واضح بالمنتج لكن جزءًا من العملاء لا يكمل الشراء بعد الإضافة للسلة.,4.0,0,1197.0,62,10,62,5,39484.55,34,4.0,13,7,0,2024-01-01,2024-12-30
102,تابلت 10 انش - اصدار خاص,تابلت 10 انش - اصدار خاص,الالكترونيات,unknown_subcategory,لينوفو,1982.66,,False,20,6,0,23,20,6,0,6,20,19,6.0,0.0,20,20.0,6.0,19.0,False,51549.16,26,23,0.3,0.0,0.0,1.0,0.3,1.2105263157894737,1.0,Moderate,-0.21758342187642749,-0.21758342187642749,67.0,67.0,67.0,0.0,7.961233440029987,1.9,20.12121212121212,0.1520526090470868,False,False,False,High,False,False,True,True,False,متوسط,انسحاب مرتفع بعد الإضافة للسلة,انسحاب مرتفع بعد الإضافة للسلة,المنتج يُشاهَد لكنه لا يتحول إلى شراء بالمستوى المطلوب.,3.5,0,1138.0,85,15,85,3,51549.16,23,3.5,20,6,0,2024-01-01,2024-12-30
145,قاموس عربي انجليزي شامل - اصدار خاص,قاموس عربي انجليزي شامل - اصدار خاص,الكتب والتعليم,unknown_subcategory,دار الفكر,165.87,,False,20,5,0,41,20,5,0,5,20,20,5.0,0.0,40,40.0,5.0,20.0,False,7464.150000000001,45,41,0.25,0.0,0.0,1.0,0.25,2.05,1.0,Moderate,-0.21890638351790165,-0.21890638351790165,68.0,68.0,68.0,0.0,3.3634956997365264,2.0833333333333335,23.17142857142857,0.6094849475088026,False,False,False,High,False,False,True,False,False,متوسط,انسحاب مرتفع بعد الإضافة للسلة,انسحاب مرتفع بعد الإضافة للسلة,هناك اهتمام واضح بالمنتج لكن جزءًا من العملاء لا يكمل الشراء بعد الإضافة للسلة.,4.9,0,1111.0,83,15,83,6,7464.150000000001,41,4.9,20,5,0,2024-01-01,2024-12-30
194,ساعه ذكيه سبورت - اصدار خاص,ساعه ذكيه سبورت - اصدار خاص,الالكترونيات,unknown_subcategory,ال جي,582.97,,False,20,5,0,38,20,5,0,5,20,20,5.0,0.0,38,38.0,5.0,20.0,False,23318.800000000003,40,38,0.25,0.0,0.0,1.0,0.25,1.9,1.0,Moderate,-0.22056358670752244,-0.22056358670752244,69.0,69.0,69.0,0.0,7.961233440029987,1.9,20.12121212121212,0.23865648637390582,False,False,False,High,False,False,True,False,False,متوسط,انسحاب مرتفع بعد الإضافة للسلة,انسحاب مرتفع بعد الإضافة للسلة,هناك اهتمام واضح بالمنتج لكن جزءًا من العملاء لا يكمل الشراء بعد الإضافة للسلة.,4.0,0,1119.0,80,14,80,6,23318.800000000003,38,4.0,20,5,0,2024-01-01,2024-12-30
69,لابتوب الترا سليم - اصدار خاص,لابتوب الترا سليم - اصدار خاص,الالكترونيات,unknown_subcategory,اوبو,5185.33,,False,17,5,0,27,17,5,0,5,17,16,5.0,0.0,26,26.0,5.0,16.0,False,150374.57,29,27,0.29411764705882354,0.0,0.0,1.0,0.29411764705882354,1.6875,1.0,Moderate,-0.2218328630812206,-0.2218328630812206,70.0,70.0,70.0,0.0,7.961233440029987,1.9,20.12121212121212,0.21196464250314004,False,False,False,High,False,False,True,False,False,متوسط,انسحاب مرتفع بعد الإضافة للسلة,انسحاب مرتفع بعد الإضافة للسلة,هناك اهتمام واضح بالمنتج لكن جزءًا من العملاء لا يكمل الشراء بعد الإضافة للسلة.,2.5,0,1204.0,82,14,82,5,150374.57,27,2.5,17,5,0,2024-01-01,2024-12-30
67,لابتوب الترا سليم - اصدار خاص,لابتوب الترا سليم - اصدار خاص,الالكترونيات,unknown_subcategory,سامسونج,3651.66,,False,21,4,0,29,21,4,0,4,21,21,4.0,0.0,29,29.0,4.0,21.0,False,113201.45999999999,31,29,0.19047619047619047,0.0,0.0,1.0,0.19047619047619047,1.380952380952381,1.0,Moderate,-0.2309499399015273,-0.2309499399015273,71.0,71.0,71.0,0.0,7.961233440029987,1.9,20.12121212121212,0.1734596016251446,False,False,False,High,False,False,True,False,False,متوسط,انسحاب مرتفع بعد الإضافة للسلة,انسحاب مرتفع بعد الإضافة للسلة,هناك اهتمام واضح بالمنتج لكن جزءًا من العملاء لا يكمل الشراء بعد الإضافة للسلة.,4.6,0,1132.0,82,14,82,6,113201.45999999999,29,4.6,21,4,0,2024-01-01,2024-12-30
171,موسوعه التاريخ الاسلامي - اصدار خاص,موسوعه التاريخ الاسلامي - اصدار خاص,الكتب والتعليم,unknown_subcategory,دار الفكر,100.57,,False,22,5,0,29,22,5,0,5,22,22,5.0,0.0,28,28.0,5.0,22.0,False,3218.24,32,29,0.22727272727272727,0.0,0.0,1.0,0.22727272727272727,1.3181818181818181,1.0,Moderate,-0.23578696253983716,-0.23578696253983716,72.0,72.0,72.0,0.0,3.3634956997365264,2.0833333333333335,23.17142857142857,0.3919082811032212,False,False,False,High,False,False,True,False,False,متوسط,انسحاب مرتفع بعد الإضافة للسلة,انسحاب مرتفع بعد الإضافة للسلة,هناك اهتمام واضح بالمنتج لكن جزءًا من العملاء لا يكمل الشراء بعد الإضافة للسلة.,3.4,0,1240.0,84,13,84,4,3218.24,29,3.4,22,5,0,2024-01-01,2024-12-30
5,تابلت 10 انش,تابلت 10 انش,الالكترونيات,unknown_subcategory,سامسونج,1043.64,,False,17,6,0,27,17,6,0,6,17,16,6.0,0.0,27,27.0,6.0,16.0,False,30265.560000000005,29,27,0.35294117647058826,0.0,0.0,1.0,0.35294117647058826,1.6875,1.0,Moderate,-0.23909456223286743,-0.23909456223286743,73.0,73.0,73.0,0.0,7.961233440029987,1.9,20.12121212121212,0.21196464250314004,False,False,False,High,False,False,True,False,False,متوسط,انسحاب مرتفع بعد الإضافة للسلة,انسحاب مرتفع بعد الإضافة للسلة,هناك اهتمام واضح بالمنتج لكن جزءًا من العملاء لا يكمل الشراء بعد الإضافة للسلة.,5.0,0,1202.0,73,12,73,6,30265.560000000005,27,5.0,17,6,0,2024-01-01,2024-12-30
7,كاميرا ميرورليس,كاميرا ميرورليس,الالكترونيات,unknown_subcategory,ال جي,2063.12,,False,23,3,0,33,23,3,0,3,23,21,3.0,0.0,32,32.0,3.0,21.0,False,78398.56,38,33,0.13043478260869565,0.0,0.0,1.0,0.13043478260869565,1.5714285714285714,1.0,Moderate,-0.24594776549562566,-0.24594776549562566,74.0,74.0,74.0,0.0,7.961233440029987,1.9,20.12121212121212,0.197385063918268,False,False,False,High,False,False,True,False,True,متوسط,انسحاب مرتفع بعد الإضافة للسلة,انسحاب مرتفع بعد الإضافة للسلة,هناك اهتمام واضح بالمنتج لكن جزءًا من العملاء لا يكمل الشراء بعد الإضافة للسلة.,3.5,0,1169.0,76,11,76,7,78398.56,33,3.5,23,3,0,2024-01-01,2024-12-30
113,كتاب تعلم البرمجه بالعربيه - اصدار خاص,كتاب تعلم البرمجه بالعربيه - اصدار خاص,الكتب والتعليم,unknown_subcategory,اكاديميا,61.24,,False,28,3,0,28,28,3,0,3,28,26,3.0,0.0,26,26.0,3.0,26.0,False,1775.96,29,28,0.10714285714285714,0.0,0.0,1.0,0.10714285714285714,1.0769230769230769,1.0,Moderate,-0.24656615130542392,-0.24656615130542392,75.0,75.0,75.0,0.0,3.3634956997365264,2.0833333333333335,23.17142857142857,0.3201797097607218,False,False,False,High,False,False,True,True,True,متوسط,انسحاب مرتفع بعد الإضافة للسلة,انسحاب مرتفع بعد الإضافة للسلة,المنتج يُشاهَد لكنه لا يتحول إلى شراء بالمستوى المطلوب.,4.1,0,1206.0,87,14,87,5,1775.96,28,4.1,28,3,0,2024-01-01,2024-12-30
142,مكبر صوت بلوتوث - اصدار خاص,مكبر صوت بلوتوث - اصدار خاص,الالكترونيات,unknown_subcategory,سامسونج,243.55,,False,20,5,0,29,20,5,0,5,20,19,5.0,0.0,29,29.0,5.0,19.0,False,7550.05,31,29,0.25,0.0,0.0,1.0,0.25,1.5263157894736843,1.0,Moderate,-0.24943589355401272,-0.24943589355401272,76.0,76.0,76.0,0.0,7.961233440029987,1.9,20.12121212121212,0.19171850705937035,False,False,False,High,False,False,True,False,False,متوسط,انسحاب مرتفع بعد الإضافة للسلة,انسحاب مرتفع بعد الإضافة للسلة,هناك اهتمام واضح بالمنتج لكن جزءًا من العملاء لا يكمل الشراء بعد الإضافة للسلة.,2.9,0,1109.0,88,15,88,6,7550.05,29,2.9,20,5,0,2024-01-01,2024-12-30
147,هاتف ذكي برو ماكس - اصدار خاص,هاتف ذكي برو ماكس - اصدار خاص,الالكترونيات,unknown_subcategory,لينوفو,4075.22,,False,13,4,0,34,13,4,0,4,13,11,4.0,0.0,33,33.0,4.0,11.0,False,154858.36,38,34,0.3076923076923077,0.0,0.0,1.0,0.3076923076923077,3.090909090909091,1.0,Moderate,-0.2518296049981144,-0.2518296049981144,77.0,77.0,77.0,0.0,7.961233440029987,1.9,20.12121212121212,0.3882450017565932,False,False,False,High,False,False,True,False,False,متوسط,انسحاب مرتفع بعد الإضافة للسلة,انسحاب مرتفع بعد الإضافة للسلة,هناك اهتمام واضح بالمنتج لكن جزءًا من العملاء لا يكمل الشراء بعد الإضافة للسلة.,4.8,0,1210.0,90,16,90,2,154858.36,34,4.8,13,4,0,2024-01-01,2024-12-30
86,لباس رياضي ضاغط - اصدار خاص,لباس رياضي ضاغط - اصدار خاص,الرياضه واللياقه,unknown_subcategory,نيو بالانس,336.99,,False,17,6,0,25,17,6,0,6,17,17,6.0,0.0,25,25.0,6.0,17.0,False,8424.75,25,25,0.35294117647058826,0.0,0.0,1.0,0.35294117647058826,1.4705882352941178,1.0,Moderate,-0.25510339871622245,-0.25510339871622245,78.0,78.0,78.0,0.0,8.50970943604373,2.1176470588235294,17.666666666666668,0.17281297867413586,False,False,False,High,False,False,True,False,False,متوسط,انسحاب مرتفع بعد الإضافة للسلة,انسحاب مرتفع بعد الإضافة للسلة,هناك اهتمام واضح بالمنتج لكن جزءًا من العملاء لا يكمل الشراء بعد الإضافة للسلة.,4.3,0,1195.0,83,14,83,5,8424.75,25,4.3,17,6,0,2024-01-01,2024-12-30
153,فرن كهربايي 60 لتر - اصدار خاص,فرن كهربايي 60 لتر - اصدار خاص,المنزل والمطبخ,unknown_subcategory,هايسنس,564.14,,False,18,5,0,29,18,5,0,5,18,17,5.0,0.0,27,27.0,5.0,17.0,False,19180.76,34,29,0.2777777777777778,0.0,0.0,1.0,0.2777777777777778,1.7058823529411764,1.0,Moderate,-0.2606691830873513,-0.2606691830873513,79.0,79.0,79.0,0.0,4.391284662352632,1.9285714285714286,21.805555555555557,0.3884700000357639,False,False,False,High,False,False,True,False,False,متوسط,انسحاب مرتفع بعد الإضافة للسلة,انسحاب مرتفع بعد الإضافة للسلة,هناك اهتمام واضح بالمنتج لكن جزءًا من العملاء لا يكمل الشراء بعد الإضافة للسلة.,3.4,0,1204.0,80,17,80,4,19180.76,29,3.4,18,5,0,2024-01-01,2024-12-30
116,قناع وجه كولاجين - اصدار خاص,قناع وجه كولاجين - اصدار خاص,الجمال والعنايه,unknown_subcategory,افينو,136.01,,False,24,3,0,34,24,3,0,3,24,24,3.0,0.0,33,33.0,3.0,24.0,False,5032.37,37,34,0.125,0.0,0.0,1.0,0.125,1.4166666666666667,1.0,Moderate,-0.2665330645218605,-0.2665330645218605,80.0,80.0,80.0,0.0,6.768778422340422,2.8,19.580645161290324,0.20929428890609625,False,False,False,High,False,False,True,False,True,متوسط,انسحاب مرتفع بعد الإضافة للسلة,انسحاب مرتفع بعد الإضافة للسلة,هناك اهتمام واضح بالمنتج لكن جزءًا من العملاء لا يكمل الشراء بعد الإضافة للسلة.,4.3,0,1224.0,92,17,92,6,5032.37,34,4.3,24,3,0,2024-01-01,2024-12-30
115,شاحن لاسلكي سريع - اصدار خاص,شاحن لاسلكي سريع - اصدار خاص,الالكترونيات,unknown_subcategory,ابل,131.51,,False,18,5,0,28,18,5,0,5,18,16,5.0,0.0,28,28.0,5.0,16.0,False,4339.83,33,28,0.2777777777777778,0.0,0.0,1.0,0.2777777777777778,1.75,1.0,Moderate,-0.2676194196593163,-0.2676194196593163,81.0,81.0,81.0,0.0,7.961233440029987,1.9,20.12121212121212,0.21981518481807116,False,False,False,High,False,False,True,False,False,متوسط,انسحاب مرتفع بعد الإضافة للسلة,انسحاب مرتفع بعد الإضافة للسلة,هناك اهتمام واضح بالمنتج لكن جزءًا من العملاء لا يكمل الشراء بعد الإضافة للسلة.,3.6,0,1170.0,86,16,86,2,4339.83,28,3.6,18,5,0,2024-01-01,2024-12-30
55,روايه عربيه بيست سيلر,روايه عربيه بيست سيلر,الكتب والتعليم,unknown_subcategory,اكاديميا,41.52,,False,16,5,0,34,16,5,0,5,16,15,5.0,0.0,34,34.0,5.0,15.0,False,1577.7600000000002,38,34,0.3125,0.0,0.0,1.0,0.3125,2.2666666666666666,1.0,Moderate,-0.268009956310937,-0.268009956310937,82.0,82.0,82.0,0.0,3.3634956997365264,2.0833333333333335,23.17142857142857,0.6739020557820906,False,False,False,High,False,False,True,False,False,متوسط,انسحاب مرتفع بعد الإضافة للسلة,انسحاب مرتفع بعد الإضافة للسلة,هناك اهتمام واضح بالمنتج لكن جزءًا من العملاء لا يكمل الشراء بعد الإضافة للسلة.,5.0,0,1193.0,61,10,61,2,1577.7600000000002,34,5.0,16,5,0,2024-01-01,2024-12-30
198,حقيبه يد جلديه - اصدار خاص,حقيبه يد جلديه - اصدار خاص,الازياء والملابس,unknown_subcategory,ليفايز,440.15,,False,12,5,0,39,12,5,0,5,12,12,5.0,0.0,39,39.0,5.0,12.0,False,18926.45,43,39,0.4166666666666667,0.0,0.0,1.0,0.4166666666666667,3.25,1.0,Moderate,-0.2731374509111049,-0.2731374509111049,83.0,83.0,83.0,0.0,2.2844532741681975,2.3080357142857144,18.59375,1.422659870853945,False,False,False,High,False,False,False,False,False,متوسط,انسحاب مرتفع بعد الإضافة للسلة,انسحاب مرتفع بعد الإضافة للسلة,أداء المنتج متوسط ويمكن تحسينه من خلال تدخلات مركزة.,4.5,0,1183.0,77,14,77,4,18926.45,39,4.5,12,5,0,2024-01-01,2024-12-30
12,فستان سهره انيق,فستان سهره انيق,الازياء والملابس,unknown_subcategory,نايكي,378.07,,False,14,5,0,35,14,5,0,5,14,14,5.0,0.0,34,34.0,5.0,14.0,False,15122.8,40,35,0.35714285714285715,0.0,0.0,1.0,0.35714285714285715,2.5,1.0,Moderate,-0.27576076490981244,-0.27576076490981244,84.0,84.0,84.0,0.0,2.2844532741681975,2.3080357142857144,18.59375,1.094353746810727,False,False,False,High,False,False,True,False,False,متوسط,انسحاب مرتفع بعد الإضافة للسلة,انسحاب مرتفع بعد الإضافة للسلة,هناك اهتمام واضح بالمنتج لكن جزءًا من العملاء لا يكمل الشراء بعد الإضافة للسلة.,4.2,0,1152.0,64,10,64,5,15122.8,35,4.2,14,5,0,2024-01-01,2024-12-30
129,تيشيرت بولو قطن - اصدار خاص,تيشيرت بولو قطن - اصدار خاص,الازياء والملابس,unknown_subcategory,بوما,94.56,,False,12,6,0,30,12,6,0,6,12,12,6.0,0.0,30,30.0,6.0,12.0,False,3120.48,33,30,0.5,0.0,0.0,1.0,0.5,2.5,1.0,Moderate,-0.2779278592966493,-0.2779278592966493,85.0,85.0,85.0,0.0,2.2844532741681975,2.3080357142857144,18.59375,1.094353746810727,False,False,False,High,False,False,True,False,False,متوسط,انسحاب مرتفع بعد الإضافة للسلة,انسحاب مرتفع بعد الإضافة للسلة,هناك اهتمام واضح بالمنتج لكن جزءًا من العملاء لا يكمل الشراء بعد الإضافة للسلة.,4.5,0,1109.0,76,13,76,2,3120.48,30,4.5,12,6,0,2024-01-01,2024-12-30
144,كتاب تطوير الذات والتحفيز - اصدار خاص,كتاب تطوير الذات والتحفيز - اصدار خاص,الكتب والتعليم,unknown_subcategory,دار قرطبه,91.59,,False,24,3,0,28,24,3,0,3,24,23,3.0,0.0,27,27.0,3.0,23.0,False,2839.29,31,28,0.125,0.0,0.0,1.0,0.125,1.2173913043478262,1.0,Moderate,-0.28161561605750424,-0.28161561605750424,86.0,86.0,86.0,0.0,3.3634956997365264,2.0833333333333335,23.17142857142857,0.36194228059907685,False,False,False,High,False,False,True,True,True,متوسط,انسحاب مرتفع بعد الإضافة للسلة,انسحاب مرتفع بعد الإضافة للسلة,المنتج يُشاهَد لكنه لا يتحول إلى شراء بالمستوى المطلوب.,3.4,0,1174.0,77,13,77,5,2839.29,28,3.4,24,3,0,2024-01-01,2024-12-30
49,جهاز قياس ضغط الدم,جهاز قياس ضغط الدم,الرياضه واللياقه,unknown_subcategory,نيو بالانس,247.85,,False,22,4,0,22,22,4,0,4,22,22,4.0,0.0,22,22.0,4.0,22.0,False,6196.25,25,22,0.18181818181818182,0.0,0.0,1.0,0.18181818181818182,1.0,1.0,Moderate,-0.2831937812171622,-0.2831937812171622,87.0,87.0,87.0,0.0,8.50970943604373,2.1176470588235294,17.666666666666668,0.11751282549841237,False,False,False,High,False,False,True,True,False,متوسط,انسحاب مرتفع بعد الإضافة للسلة,انسحاب مرتفع بعد الإضافة للسلة,المنتج يُشاهَد لكنه لا يتحول إلى شراء بالمستوى المطلوب.,4.5,0,1240.0,69,12,69,6,6196.25,22,4.5,22,4,0,2024-01-01,2024-12-30
95,كره قدم رسميه فيفا - اصدار خاص,كره قدم رسميه فيفا - اصدار خاص,الرياضه واللياقه,unknown_subcategory,بوما,217.5,,False,17,4,0,36,17,4,0,4,17,17,4.0,0.0,35,35.0,4.0,17.0,False,8265.0,38,36,0.23529411764705882,0.0,0.0,1.0,0.23529411764705882,2.1176470588235294,1.0,Moderate,-0.2853795096522355,-0.2853795096522355,88.0,88.0,88.0,0.0,8.50970943604373,2.1176470588235294,17.666666666666668,0.24885068929075563,False,False,False,High,False,False,True,False,False,متوسط,انسحاب مرتفع بعد الإضافة للسلة,انسحاب مرتفع بعد الإضافة للسلة,هناك اهتمام واضح بالمنتج لكن جزءًا من العملاء لا يكمل الشراء بعد الإضافة للسلة.,4.0,0,1126.0,86,15,86,5,8265.0,36,4.0,17,4,0,2024-01-01,2024-12-30
57,مجموعه كتب الطفل التعليميه,مجموعه كتب الطفل التعليميه,الكتب والتعليم,unknown_subcategory,دار قرطبه,215.42,,False,20,4,0,25,20,4,0,4,20,19,3.0,0.0,25,25.0,3.0,19.0,False,5600.92,26,25,0.2,0.0,0.0,1.0,0.2,1.3157894736842106,1.0,Moderate,-0.2915616598946322,-0.2915616598946322,89.0,89.0,89.0,0.0,3.3634956997365264,2.0833333333333335,23.17142857142857,0.39119701380539323,False,False,False,High,False,False,True,False,False,متوسط,انسحاب مرتفع بعد الإضافة للسلة,انسحاب مرتفع بعد الإضافة للسلة,هناك اهتمام واضح بالمنتج لكن جزءًا من العملاء لا يكمل الشراء بعد الإضافة للسلة.,3.3,0,1116.0,66,10,66,8,5600.92,25,3.3,20,4,0,2024-01-01,2024-12-30
196,اطلس العالم المصور - اصدار خاص,اطلس العالم المصور - اصدار خاص,الكتب والتعليم,unknown_subcategory,دار العلوم,211.44,,False,17,5,0,22,17,5,0,5,17,17,5.0,0.0,22,22.0,5.0,17.0,False,4863.12,23,22,0.29411764705882354,0.0,0.0,1.0,0.29411764705882354,1.2941176470588236,1.0,Moderate,-0.29548827250086046,-0.29548827250086046,90.0,90.0,90.0,0.0,3.3634956997365264,2.0833333333333335,23.17142857142857,0.3847537688721279,False,False,False,High,False,False,True,False,False,متوسط,انسحاب مرتفع بعد الإضافة للسلة,انسحاب مرتفع بعد الإضافة للسلة,هناك اهتمام واضح بالمنتج لكن جزءًا من العملاء لا يكمل الشراء بعد الإضافة للسلة.,3.5,0,1116.0,79,13,79,5,4863.12,22,3.5,17,5,0,2024-01-01,2024-12-30
65,مكنسه كهرباييه لاسلكيه - اصدار خاص,مكنسه كهرباييه لاسلكيه - اصدار خاص,المنزل والمطبخ,unknown_subcategory,فيليبس,586.82,,False,14,5,0,27,14,5,0,5,14,14,5.0,0.0,26,26.0,5.0,14.0,False,17604.600000000002,30,27,0.35714285714285715,0.0,0.0,1.0,0.35714285714285715,1.9285714285714286,1.0,Moderate,-0.2989584227786655,-0.2989584227786655,91.0,91.0,91.0,0.0,4.391284662352632,1.9285714285714286,21.805555555555557,0.4391816010256543,False,False,False,High,False,False,True,False,False,متوسط,انسحاب مرتفع بعد الإضافة للسلة,انسحاب مرتفع بعد الإضافة للسلة,هناك اهتمام واضح بالمنتج لكن جزءًا من العملاء لا يكمل الشراء بعد الإضافة للسلة.,2.7,0,1185.0,84,16,84,6,17604.600000000002,27,2.7,14,5,0,2024-01-01,2024-12-30
110,جهاز قياس ضغط الدم - اصدار خاص,جهاز قياس ضغط الدم - اصدار خاص,الرياضه واللياقه,unknown_subcategory,بوما,228.23,,False,22,3,0,27,22,3,0,3,22,22,3.0,0.0,26,26.0,3.0,22.0,False,6618.67,29,27,0.13636363636363635,0.0,0.0,1.0,0.13636363636363635,1.2272727272727273,1.0,Moderate,-0.3006810267723852,-0.3006810267723852,92.0,92.0,92.0,0.0,8.50970943604373,2.1176470588235294,17.666666666666668,0.14422028583896065,False,False,False,High,False,False,True,True,True,متوسط,انسحاب مرتفع بعد الإضافة للسلة,انسحاب مرتفع بعد الإضافة للسلة,المنتج يُشاهَد لكنه لا يتحول إلى شراء بالمستوى المطلوب.,4.0,0,1131.0,86,15,86,4,6618.67,27,4.0,22,3,0,2024-01-01,2024-12-30
148,حذاء جري احترافي - اصدار خاص,حذاء جري احترافي - اصدار خاص,الرياضه واللياقه,unknown_subcategory,هيد,658.67,,False,10,5,0,32,10,5,0,5,10,10,5.0,0.0,31,31.0,5.0,10.0,False,22394.78,34,32,0.5,0.0,0.0,1.0,0.5,3.2,1.0,Moderate,-0.30414748144086917,-0.30414748144086917,93.0,93.0,93.0,0.0,8.50970943604373,2.1176470588235294,17.666666666666668,0.37604104159491963,False,False,False,High,False,True,True,False,False,متوسط,انسحاب مرتفع بعد الإضافة للسلة,انسحاب مرتفع بعد الإضافة للسلة,هناك اهتمام واضح بالمنتج لكن جزءًا من العملاء لا يكمل الشراء بعد الإضافة للسلة.,4.3,0,1107.0,84,14,84,2,22394.78,32,4.3,10,5,0,2024-01-01,2024-12-30
44,جهاز مشي كهربايي,جهاز مشي كهربايي,الرياضه واللياقه,unknown_subcategory,نيو بالانس,1768.56,,False,16,4,0,25,16,4,0,4,16,15,4.0,0.0,25,25.0,4.0,15.0,False,45982.56,26,25,0.25,0.0,0.0,1.0,0.25,1.6666666666666667,1.0,Moderate,-0.3073553015655566,-0.3073553015655566,94.0,94.0,94.0,0.0,8.50970943604373,2.1176470588235294,17.666666666666668,0.19585470916402062,False,False,False,High,False,False,True,False,False,متوسط,انسحاب مرتفع بعد الإضافة للسلة,انسحاب مرتفع بعد الإضافة للسلة,هناك اهتمام واضح بالمنتج لكن جزءًا من العملاء لا يكمل الشراء بعد الإضافة للسلة.,4.7,0,1135.0,72,11,72,6,45982.56,25,4.7,16,4,0,2024-01-01,2024-12-30
155,حذاء رياضي مريح - اصدار خاص,حذاء رياضي مريح - اصدار خاص,الازياء والملابس,unknown_subcategory,ماكس فاشون,298.62,,False,14,4,0,34,14,4,0,4,14,14,4.0,0.0,33,33.0,4.0,14.0,False,10451.7,35,34,0.2857142857142857,0.0,0.0,1.0,0.2857142857142857,2.4285714285714284,1.0,Moderate,-0.31118891565330714,-0.31118891565330714,95.0,95.0,95.0,0.0,2.2844532741681975,2.3080357142857144,18.59375,1.063086496901849,False,False,False,High,False,False,True,False,False,متوسط,انسحاب مرتفع بعد الإضافة للسلة,انسحاب مرتفع بعد الإضافة للسلة,هناك اهتمام واضح بالمنتج لكن جزءًا من العملاء لا يكمل الشراء بعد الإضافة للسلة.,2.7,0,1233.0,76,13,76,3,10451.7,34,2.7,14,4,0,2024-01-01,2024-12-30
59,كتاب تطوير الذات والتحفيز,كتاب تطوير الذات والتحفيز,الكتب والتعليم,unknown_subcategory,اكاديميا,88.07,,False,13,4,0,32,13,4,0,4,13,10,4.0,0.0,31,31.0,4.0,10.0,False,3170.5199999999995,36,32,0.3076923076923077,0.0,0.0,1.0,0.3076923076923077,3.2,1.0,Moderate,-0.31393513753193264,-0.31393513753193264,96.0,96.0,96.0,0.0,3.3634956997365264,2.0833333333333335,23.17142857142857,0.9513911375747163,False,False,False,High,False,False,True,False,False,متوسط,انسحاب مرتفع بعد الإضافة للسلة,انسحاب مرتفع بعد الإضافة للسلة,هناك اهتمام واضح بالمنتج لكن جزءًا من العملاء لا يكمل الشراء بعد الإضافة للسلة.,4.5,0,1147.0,73,12,73,3,3170.5199999999995,32,4.5,13,4,0,2024-01-01,2024-12-30
