product_id,product_name,bundle_partner_product_id,bundle_partner_name,bundle_partner_image_url,bundle_source,bundle_type,support,confidence,lift,bundle_score,bundle_reason,bundle_business_explanation,bundle_rank
200,موسوعه التاريخ الاسلامي - اصدار خاص,56,دوره برمجه اكاديميه USB,,category_fallback,Substitute,0.000543,0.0685,0.9867,0.5,شركاء مقترحون بناءً على الشراء المتكرر داخل نفس القسم.,منتجات من نفس القسم يميل العملاء لضمّها — فرصة بيع تكميلي داخلي.,3
21,مكيف هواء انفيرتر 18000,176,فرن كهربايي 60 لتر - اصدار خاص,,category_fallback,Substitute,0.001195,0.0675,4.2548,1.1,شركاء مقترحون بناءً على الشراء المتكرر داخل نفس القسم.,منتجات من نفس القسم يميل العملاء لضمّها — فرصة بيع تكميلي داخلي.,1
21,مكيف هواء انفيرتر 18000,168,مجموعه سكاكين مطبخ - اصدار خاص,,category_fallback,Substitute,0.001086,0.0613,3.8157,1.0,شركاء مقترحون بناءً على الشراء المتكرر داخل نفس القسم.,منتجات من نفس القسم يميل العملاء لضمّها — فرصة بيع تكميلي داخلي.,2
21,مكيف هواء انفيرتر 18000,197,مكيف هواء انفيرتر 18000 - اصدار خاص,,category_fallback,Substitute,0.000978,0.0552,3.3438,0.9,شركاء مقترحون بناءً على الشراء المتكرر داخل نفس القسم.,منتجات من نفس القسم يميل العملاء لضمّها — فرصة بيع تكميلي داخلي.,3
21,مكيف هواء انفيرتر 18000,178,مكيف هواء انفيرتر 18000 - اصدار خاص,,category_fallback,Substitute,0.000978,0.0672,3.7929,0.9,شركاء مقترحون بناءً على الشراء المتكرر داخل نفس القسم.,منتجات من نفس القسم يميل العملاء لضمّها — فرصة بيع تكميلي داخلي.,4
21,مكيف هواء انفيرتر 18000,135,طقم اواني طهي غرانيت - اصدار خاص,,category_fallback,Substitute,0.000869,0.0635,3.5855,0.8,شركاء مقترحون بناءً على الشراء المتكرر داخل نفس القسم.,منتجات من نفس القسم يميل العملاء لضمّها — فرصة بيع تكميلي داخلي.,5
22,غساله اوتوماتيك 8 كيلو,29,مجموعه سكاكين مطبخ,,category_fallback,Substitute,0.000543,0.0962,1.6093,0.5,شركاء مقترحون بناءً على الشراء المتكرر داخل نفس القسم.,منتجات من نفس القسم يميل العملاء لضمّها — فرصة بيع تكميلي داخلي.,1
22,غساله اوتوماتيك 8 كيلو,25,ماكينه قهوه اسبريسو,,category_fallback,Substitute,0.000435,0.0769,0.9009,0.4,شركاء مقترحون بناءً على الشراء المتكرر داخل نفس القسم.,منتجات من نفس القسم يميل العملاء لضمّها — فرصة بيع تكميلي داخلي.,2
22,غساله اوتوماتيك 8 كيلو,28,خلاط كهربايي متعدد الوظايف,,category_fallback,Substitute,0.000326,0.0577,0.9586,0.3,شركاء مقترحون بناءً على الشراء المتكرر داخل نفس القسم.,منتجات من نفس القسم يميل العملاء لضمّها — فرصة بيع تكميلي داخلي.,3
23,ثلاجه نوفروست 350 لتر,91,فرن كهربايي 60 لتر - اصدار خاص,,category_fallback,Substitute,0.00076,0.0769,4.628,0.7,شركاء مقترحون بناءً على الشراء المتكرر داخل نفس القسم.,منتجات من نفس القسم يميل العملاء لضمّها — فرصة بيع تكميلي داخلي.,1
23,ثلاجه نوفروست 350 لتر,168,مجموعه سكاكين مطبخ - اصدار خاص,,category_fallback,Substitute,0.000652,0.0659,4.1008,0.6,شركاء مقترحون بناءً على الشراء المتكرر داخل نفس القسم.,منتجات من نفس القسم يميل العملاء لضمّها — فرصة بيع تكميلي داخلي.,2
23,ثلاجه نوفروست 350 لتر,197,مكيف هواء انفيرتر 18000 - اصدار خاص,,category_fallback,Substitute,0.000543,0.0549,3.3274,0.5,شركاء مقترحون بناءً على الشراء المتكرر داخل نفس القسم.,منتجات من نفس القسم يميل العملاء لضمّها — فرصة بيع تكميلي داخلي.,3
24,مكنسه كهرباييه لاسلكيه,178,مكيف هواء انفيرتر 18000 - اصدار خاص,,category_fallback,Substitute,0.001086,0.1282,8.8069,1.0,شركاء مقترحون بناءً على الشراء المتكرر داخل نفس القسم.,منتجات من نفس القسم يميل العملاء لضمّها — فرصة بيع تكميلي داخلي.,1
24,مكنسه كهرباييه لاسلكيه,28,خلاط كهربايي متعدد الوظايف,,category_fallback,Substitute,0.000543,0.0641,1.0651,0.5,شركاء مقترحون بناءً على الشراء المتكرر داخل نفس القسم.,منتجات من نفس القسم يميل العملاء لضمّها — فرصة بيع تكميلي داخلي.,2
24,مكنسه كهرباييه لاسلكيه,25,ماكينه قهوه اسبريسو,,category_fallback,Substitute,0.000435,0.0513,0.6006,0.4,شركاء مقترحون بناءً على الشراء المتكرر داخل نفس القسم.,منتجات من نفس القسم يميل العملاء لضمّها — فرصة بيع تكميلي داخلي.,3
25,ماكينه قهوه اسبريسو,29,مجموعه سكاكين مطبخ,,fpgrowth,Substitute,0.052906029331884846,0.8854545454545455,10.36973166782327,87.75,ارتباط قوي مُثبَت بالبيانات — يظهر المنتجان معاً بشكل متكرر.,اعرض كلاهما في صفحة المنتج كبدائل مقترحة لرفع قيمة السلة.,1
25,ماكينه قهوه اسبريسو,26,طقم اواني طهي غرانيت,,fpgrowth,Substitute,0.05464421510048886,0.8793706293706294,10.298481734550437,87.59,ارتباط قوي مُثبَت بالبيانات — يظهر المنتجان معاً بشكل متكرر.,اعرض كلاهما في صفحة المنتج كبدائل مقترحة لرفع قيمة السلة.,2
25,ماكينه قهوه اسبريسو,28,خلاط كهربايي متعدد الوظايف,,fpgrowth,Substitute,0.05258011950027159,0.8736462093862816,10.231441930535269,86.7,ارتباط قوي مُثبَت بالبيانات — يظهر المنتجان معاً بشكل متكرر.,اعرض كلاهما في صفحة المنتج كبدائل مقترحة لرفع قيمة السلة.,3
25,ماكينه قهوه اسبريسو,91,فرن كهربايي 60 لتر - اصدار خاص,,category_fallback,Substitute,0.000978,0.0588,0.6889,0.9,شركاء مقترحون بناءً على الشراء المتكرر داخل نفس القسم.,منتجات من نفس القسم يميل العملاء لضمّها — فرصة بيع تكميلي داخلي.,4
25,ماكينه قهوه اسبريسو,128,مكواه بخاريه احترافيه - اصدار خاص,,category_fallback,Substitute,0.000652,0.0714,0.8365,0.6,شركاء مقترحون بناءً على الشراء المتكرر داخل نفس القسم.,منتجات من نفس القسم يميل العملاء لضمّها — فرصة بيع تكميلي داخلي.,5
26,طقم اواني طهي غرانيت,25,ماكينه قهوه اسبريسو,,fpgrowth,Substitute,0.05464421510048886,0.8793706293706294,10.298481734550437,87.59,ارتباط قوي مُثبَت بالبيانات — يظهر المنتجان معاً بشكل متكرر.,اعرض كلاهما في صفحة المنتج كبدائل مقترحة لرفع قيمة السلة.,1
26,طقم اواني طهي غرانيت,28,خلاط كهربايي متعدد الوظايف,,fpgrowth,Substitute,0.03758826724606192,0.6245487364620939,10.050648809674081,76.1,ارتباط قوي مُثبَت بالبيانات — يظهر المنتجان معاً بشكل متكرر.,اعرض كلاهما في صفحة المنتج كبدائل مقترحة لرفع قيمة السلة.,2
26,طقم اواني طهي غرانيت,29,مجموعه سكاكين مطبخ,,fpgrowth,Substitute,0.03595871808799565,0.6018181818181818,9.684853782581056,73.50999999999999,ارتباط قوي مُثبَت بالبيانات — يظهر المنتجان معاً بشكل متكرر.,اعرض كلاهما في صفحة المنتج كبدائل مقترحة لرفع قيمة السلة.,3
26,طقم اواني طهي غرانيت,91,فرن كهربايي 60 لتر - اصدار خاص,,category_fallback,Substitute,0.000978,0.0588,0.9466,0.9,شركاء مقترحون بناءً على الشراء المتكرر داخل نفس القسم.,منتجات من نفس القسم يميل العملاء لضمّها — فرصة بيع تكميلي داخلي.,4
26,طقم اواني طهي غرانيت,111,مكواه بخاريه احترافيه - اصدار خاص,,category_fallback,Substitute,0.000543,0.0877,1.4116,0.5,شركاء مقترحون بناءً على الشراء المتكرر داخل نفس القسم.,منتجات من نفس القسم يميل العملاء لضمّها — فرصة بيع تكميلي داخلي.,5
27,فرن كهربايي 60 لتر,21,مكيف هواء انفيرتر 18000,,category_fallback,Substitute,0.000326,0.0429,2.4202,0.3,شركاء مقترحون بناءً على الشراء المتكرر داخل نفس القسم.,منتجات من نفس القسم يميل العملاء لضمّها — فرصة بيع تكميلي داخلي.,1
27,فرن كهربايي 60 لتر,25,ماكينه قهوه اسبريسو,,category_fallback,Substitute,0.000326,0.0429,0.5019,0.3,شركاء مقترحون بناءً على الشراء المتكرر داخل نفس القسم.,منتجات من نفس القسم يميل العملاء لضمّها — فرصة بيع تكميلي داخلي.,2
27,فرن كهربايي 60 لتر,28,خلاط كهربايي متعدد الوظايف,,category_fallback,Substitute,0.000326,0.0429,0.7121,0.3,شركاء مقترحون بناءً على الشراء المتكرر داخل نفس القسم.,منتجات من نفس القسم يميل العملاء لضمّها — فرصة بيع تكميلي داخلي.,3
28,خلاط كهربايي متعدد الوظايف,25,ماكينه قهوه اسبريسو,,fpgrowth,Substitute,0.05258011950027159,0.8736462093862816,10.231441930535269,86.7,ارتباط قوي مُثبَت بالبيانات — يظهر المنتجان معاً بشكل متكرر.,اعرض كلاهما في صفحة المنتج كبدائل مقترحة لرفع قيمة السلة.,1
28,خلاط كهربايي متعدد الوظايف,26,طقم اواني طهي غرانيت,,fpgrowth,Substitute,0.03758826724606192,0.6245487364620939,10.050648809674081,76.1,ارتباط قوي مُثبَت بالبيانات — يظهر المنتجان معاً بشكل متكرر.,اعرض كلاهما في صفحة المنتج كبدائل مقترحة لرفع قيمة السلة.,2
28,خلاط كهربايي متعدد الوظايف,29,مجموعه سكاكين مطبخ,,fpgrowth,Substitute,0.03639326453014666,0.609090909090909,10.120364292746963,75.74,ارتباط قوي مُثبَت بالبيانات — يظهر المنتجان معاً بشكل متكرر.,اعرض كلاهما في صفحة المنتج كبدائل مقترحة لرفع قيمة السلة.,3
28,خلاط كهربايي متعدد الوظايف,24,مكنسه كهرباييه لاسلكيه,,category_fallback,Substitute,0.000543,0.0641,1.0651,0.5,شركاء مقترحون بناءً على الشراء المتكرر داخل نفس القسم.,منتجات من نفس القسم يميل العملاء لضمّها — فرصة بيع تكميلي داخلي.,4
28,خلاط كهربايي متعدد الوظايف,191,غساله اوتوماتيك 8 كيلو - اصدار خاص,,category_fallback,Substitute,0.000435,0.0465,0.7728,0.4,شركاء مقترحون بناءً على الشراء المتكرر داخل نفس القسم.,منتجات من نفس القسم يميل العملاء لضمّها — فرصة بيع تكميلي داخلي.,5
29,مجموعه سكاكين مطبخ,25,ماكينه قهوه اسبريسو,,fpgrowth,Substitute,0.052906029331884846,0.8854545454545455,10.36973166782327,87.75,ارتباط قوي مُثبَت بالبيانات — يظهر المنتجان معاً بشكل متكرر.,اعرض كلاهما في صفحة المنتج كبدائل مقترحة لرفع قيمة السلة.,1
29,مجموعه سكاكين مطبخ,28,خلاط كهربايي متعدد الوظايف,,fpgrowth,Substitute,0.03639326453014666,0.609090909090909,10.120364292746963,75.74,ارتباط قوي مُثبَت بالبيانات — يظهر المنتجان معاً بشكل متكرر.,اعرض كلاهما في صفحة المنتج كبدائل مقترحة لرفع قيمة السلة.,2
29,مجموعه سكاكين مطبخ,26,طقم اواني طهي غرانيت,,fpgrowth,Substitute,0.03595871808799565,0.6018181818181818,9.684853782581056,73.50999999999999,ارتباط قوي مُثبَت بالبيانات — يظهر المنتجان معاً بشكل متكرر.,اعرض كلاهما في صفحة المنتج كبدائل مقترحة لرفع قيمة السلة.,3
29,مجموعه سكاكين مطبخ,197,مكيف هواء انفيرتر 18000 - اصدار خاص,,category_fallback,Substitute,0.000869,0.0526,0.8809,0.8,شركاء مقترحون بناءً على الشراء المتكرر داخل نفس القسم.,منتجات من نفس القسم يميل العملاء لضمّها — فرصة بيع تكميلي داخلي.,4
29,مجموعه سكاكين مطبخ,119,ماكينه قهوه اسبريسو - اصدار خاص,,category_fallback,Substitute,0.00076,0.0526,0.8809,0.7,شركاء مقترحون بناءً على الشراء المتكرر داخل نفس القسم.,منتجات من نفس القسم يميل العملاء لضمّها — فرصة بيع تكميلي داخلي.,5
3,سماعات لاسلكيه,2,لابتوب الترا سليم,,fpgrowth,Substitute,0.0579033134166214,0.663760896637609,5.534346968794557,58.87,ارتباط قوي مُثبَت بالبيانات — يظهر المنتجان معاً بشكل متكرر.,اعرض كلاهما في صفحة المنتج كبدائل مقترحة لرفع قيمة السلة.,1
3,سماعات لاسلكيه,1,هاتف ذكي برو ماكس,,fpgrowth,Substitute,0.057251493753394896,0.6522277227722773,5.4381849530061706,57.99999999999999,ارتباط قوي مُثبَت بالبيانات — يظهر المنتجان معاً بشكل متكرر.,اعرض كلاهما في صفحة المنتج كبدائل مقترحة لرفع قيمة السلة.,2
3,سماعات لاسلكيه,10,شاحن لاسلكي سريع,,fpgrowth,Substitute,0.03997827267789245,0.6247877758913413,5.2093944538766275,54.25,ارتباط قوي مُثبَت بالبيانات — يظهر المنتجان معاً بشكل متكرر.,اعرض كلاهما في صفحة المنتج كبدائل مقترحة لرفع قيمة السلة.,3
3,سماعات لاسلكيه,4,ساعه ذكيه سبورت,,fpgrowth,Substitute,0.04041281912004346,0.6220735785953179,5.186763850516215,54.120000000000005,ارتباط قوي مُثبَت بالبيانات — يظهر المنتجان معاً بشكل متكرر.,اعرض كلاهما في صفحة المنتج كبدائل مقترحة لرفع قيمة السلة.,4
3,سماعات لاسلكيه,9,راوتر واي فاي 6,,fpgrowth,Substitute,0.03824008690928843,0.6186291739894552,5.158044879142151,53.64,ارتباط قوي مُثبَت بالبيانات — يظهر المنتجان معاً بشكل متكرر.,اعرض كلاهما في صفحة المنتج كبدائل مقترحة لرفع قيمة السلة.,5
30,مكواه بخاريه احترافيه,91,فرن كهربايي 60 لتر - اصدار خاص,,category_fallback,Substitute,0.000543,0.0725,4.3597,0.5,شركاء مقترحون بناءً على الشراء المتكرر داخل نفس القسم.,منتجات من نفس القسم يميل العملاء لضمّها — فرصة بيع تكميلي داخلي.,1
30,مكواه بخاريه احترافيه,21,مكيف هواء انفيرتر 18000,,category_fallback,Substitute,0.000543,0.0725,4.0922,0.5,شركاء مقترحون بناءً على الشراء المتكرر داخل نفس القسم.,منتجات من نفس القسم يميل العملاء لضمّها — فرصة بيع تكميلي داخلي.,2
30,مكواه بخاريه احترافيه,82,مجموعه سكاكين مطبخ - اصدار خاص,,category_fallback,Substitute,0.000326,0.0435,4.8219,0.3,شركاء مقترحون بناءً على الشراء المتكرر داخل نفس القسم.,منتجات من نفس القسم يميل العملاء لضمّها — فرصة بيع تكميلي داخلي.,3
31,كريم مرطب SPF 50,32,سيروم فيتامين سي,,fpgrowth,Substitute,0.05985877240630092,0.8858520900321543,9.848150348727028,86.55000000000001,ارتباط قوي مُثبَت بالبيانات — يظهر المنتجان معاً بشكل متكرر.,اعرض كلاهما في صفحة المنتج كبدائل مقترحة لرفع قيمة السلة.,1
31,كريم مرطب SPF 50,39,قناع وجه كولاجين,,fpgrowth,Substitute,0.04388919065725149,0.6495176848874598,9.25512428697998,74.28,ارتباط قوي مُثبَت بالبيانات — يظهر المنتجان معاً بشكل متكرر.,اعرض كلاهما في صفحة المنتج كبدائل مقترحة لرفع قيمة السلة.,2
31,كريم مرطب SPF 50,37,غسول وجه للبشره الحساسه,,fpgrowth,Substitute,0.04345464421510049,0.6430868167202571,9.05139777967885,73.09,ارتباط قوي مُثبَت بالبيانات — يظهر المنتجان معاً بشكل متكرر.,اعرض كلاهما في صفحة المنتج كبدائل مقترحة لرفع قيمة السلة.,3
31,كريم مرطب SPF 50,64,عطر رجالي عودي - اصدار خاص,,category_fallback,Substitute,0.001412,0.0878,1.2999,1.3,شركاء مقترحون بناءً على الشراء المتكرر داخل نفس القسم.,منتجات من نفس القسم يميل العملاء لضمّها — فرصة بيع تكميلي داخلي.,4
31,كريم مرطب SPF 50,199,زيت ارغان طبيعي - اصدار خاص,,category_fallback,Substitute,0.00076,0.0886,1.3113,0.7,شركاء مقترحون بناءً على الشراء المتكرر داخل نفس القسم.,منتجات من نفس القسم يميل العملاء لضمّها — فرصة بيع تكميلي داخلي.,5
32,سيروم فيتامين سي,31,كريم مرطب SPF 50,,fpgrowth,Substitute,0.05985877240630092,0.8858520900321543,9.848150348727028,86.55000000000001,ارتباط قوي مُثبَت بالبيانات — يظهر المنتجان معاً بشكل متكرر.,اعرض كلاهما في صفحة المنتج كبدائل مقترحة لرفع قيمة السلة.,1
32,سيروم فيتامين سي,39,قناع وجه كولاجين,,fpgrowth,Substitute,0.060727865290602936,0.8653250773993808,9.619948475194807,85.02,ارتباط قوي مُثبَت بالبيانات — يظهر المنتجان معاً بشكل متكرر.,اعرض كلاهما في صفحة المنتج كبدائل مقترحة لرفع قيمة السلة.,2
32,سيروم فيتامين سي,37,غسول وجه للبشره الحساسه,,fpgrowth,Substitute,0.06007604562737642,0.845565749235474,9.400281064870216,83.27,ارتباط قوي مُثبَت بالبيانات — يظهر المنتجان معاً بشكل متكرر.,اعرض كلاهما في صفحة المنتج كبدائل مقترحة لرفع قيمة السلة.,3
32,سيروم فيتامين سي,143,عطر رجالي عودي - اصدار خاص,,category_fallback,Substitute,0.001086,0.0862,0.9584,1.0,شركاء مقترحون بناءً على الشراء المتكرر داخل نفس القسم.,منتجات من نفس القسم يميل العملاء لضمّها — فرصة بيع تكميلي داخلي.,4
32,سيروم فيتامين سي,189,مزيل عرق رول اون - اصدار خاص,,category_fallback,Substitute,0.000978,0.0647,0.7198,0.9,شركاء مقترحون بناءً على الشراء المتكرر داخل نفس القسم.,منتجات من نفس القسم يميل العملاء لضمّها — فرصة بيع تكميلي داخلي.,5
33,مجموعه عنايه بالشعر,34,طقم مكياج احترافي,,fpgrowth,Substitute,0.06007604562737642,0.8627145085803433,8.922794439867483,81.36,ارتباط قوي مُثبَت بالبيانات — يظهر المنتجان معاً بشكل متكرر.,اعرض كلاهما في صفحة المنتج كبدائل مقترحة لرفع قيمة السلة.,1
33,مجموعه عنايه بالشعر,35,عطر نسايي زهري,,fpgrowth,Substitute,0.039652362846279196,0.6437389770723104,9.244332736272414,73.37,ارتباط قوي مُثبَت بالبيانات — يظهر المنتجان معاً بشكل متكرر.,اعرض كلاهما في صفحة المنتج كبدائل مقترحة لرفع قيمة السلة.,2
33,مجموعه عنايه بالشعر,38,زيت ارغان طبيعي,,fpgrowth,Substitute,0.04225964149918523,0.609717868338558,8.755776876843099,70.56,ارتباط قوي مُثبَت بالبيانات — يظهر المنتجان معاً بشكل متكرر.,اعرض كلاهما في صفحة المنتج كبدائل مقترحة لرفع قيمة السلة.,3
33,مجموعه عنايه بالشعر,181,عطر رجالي عودي - اصدار خاص,,category_fallback,Substitute,0.000869,0.086,1.2353,0.8,شركاء مقترحون بناءً على الشراء المتكرر داخل نفس القسم.,منتجات من نفس القسم يميل العملاء لضمّها — فرصة بيع تكميلي داخلي.,4
33,مجموعه عنايه بالشعر,40,مزيل عرق رول اون,,category_fallback,Substitute,0.00076,0.0864,1.241,0.7,شركاء مقترحون بناءً على الشراء المتكرر داخل نفس القسم.,منتجات من نفس القسم يميل العملاء لضمّها — فرصة بيع تكميلي داخلي.,5
34,طقم مكياج احترافي,35,عطر نسايي زهري,,fpgrowth,Substitute,0.055621944595328626,0.9029982363315696,9.339436815092245,83.69,ارتباط قوي مُثبَت بالبيانات — يظهر المنتجان معاً بشكل متكرر.,اعرض كلاهما في صفحة المنتج كبدائل مقترحة لرفع قيمة السلة.,1
34,طقم مكياج احترافي,33,مجموعه عنايه بالشعر,,fpgrowth,Substitute,0.06007604562737642,0.8627145085803433,8.922794439867483,81.36,ارتباط قوي مُثبَت بالبيانات — يظهر المنتجان معاً بشكل متكرر.,اعرض كلاهما في صفحة المنتج كبدائل مقترحة لرفع قيمة السلة.,2
34,طقم مكياج احترافي,38,زيت ارغان طبيعي,,fpgrowth,Substitute,0.05953286257468767,0.8589341692789969,8.883695537318165,80.97,ارتباط قوي مُثبَت بالبيانات — يظهر المنتجان معاً بشكل متكرر.,اعرض كلاهما في صفحة المنتج كبدائل مقترحة لرفع قيمة السلة.,3
34,طقم مكياج احترافي,87,طقم مكياج احترافي - اصدار خاص,,category_fallback,Substitute,0.001412,0.0802,0.83,1.3,شركاء مقترحون بناءً على الشراء المتكرر داخل نفس القسم.,منتجات من نفس القسم يميل العملاء لضمّها — فرصة بيع تكميلي داخلي.,4
34,طقم مكياج احترافي,36,عطر رجالي عودي,,category_fallback,Substitute,0.001304,0.1348,1.3945,1.2,شركاء مقترحون بناءً على الشراء المتكرر داخل نفس القسم.,منتجات من نفس القسم يميل العملاء لضمّها — فرصة بيع تكميلي داخلي.,5
35,عطر نسايي زهري,34,طقم مكياج احترافي,,fpgrowth,Substitute,0.055621944595328626,0.9029982363315696,9.339436815092245,83.69,ارتباط قوي مُثبَت بالبيانات — يظهر المنتجان معاً بشكل متكرر.,اعرض كلاهما في صفحة المنتج كبدائل مقترحة لرفع قيمة السلة.,1
35,عطر نسايي زهري,33,مجموعه عنايه بالشعر,,fpgrowth,Substitute,0.039652362846279196,0.6437389770723104,9.244332736272414,73.37,ارتباط قوي مُثبَت بالبيانات — يظهر المنتجان معاً بشكل متكرر.,اعرض كلاهما في صفحة المنتج كبدائل مقترحة لرفع قيمة السلة.,2
35,عطر نسايي زهري,38,زيت ارغان طبيعي,,fpgrowth,Substitute,0.038891906572514935,0.6313932980599647,9.10967916715043,72.28,ارتباط قوي مُثبَت بالبيانات — يظهر المنتجان معاً بشكل متكرر.,اعرض كلاهما في صفحة المنتج كبدائل مقترحة لرفع قيمة السلة.,3
35,عطر نسايي زهري,79,سيروم فيتامين سي - اصدار خاص,,category_fallback,Substitute,0.000326,0.0517,0.8397,0.3,شركاء مقترحون بناءً على الشراء المتكرر داخل نفس القسم.,منتجات من نفس القسم يميل العملاء لضمّها — فرصة بيع تكميلي داخلي.,4
36,عطر رجالي عودي,34,طقم مكياج احترافي,,category_fallback,Substitute,0.001304,0.1348,1.3945,1.2,شركاء مقترحون بناءً على الشراء المتكرر داخل نفس القسم.,منتجات من نفس القسم يميل العملاء لضمّها — فرصة بيع تكميلي داخلي.,1
36,عطر رجالي عودي,33,مجموعه عنايه بالشعر,,category_fallback,Substitute,0.00076,0.0787,1.1295,0.7,شركاء مقترحون بناءً على الشراء المتكرر داخل نفس القسم.,منتجات من نفس القسم يميل العملاء لضمّها — فرصة بيع تكميلي داخلي.,2
36,عطر رجالي عودي,87,طقم مكياج احترافي - اصدار خاص,,category_fallback,Substitute,0.00076,0.0787,4.4691,0.7,شركاء مقترحون بناءً على الشراء المتكرر داخل نفس القسم.,منتجات من نفس القسم يميل العملاء لضمّها — فرصة بيع تكميلي داخلي.,3
37,غسول وجه للبشره الحساسه,32,سيروم فيتامين سي,,fpgrowth,Substitute,0.06007604562737642,0.845565749235474,9.400281064870216,83.27,ارتباط قوي مُثبَت بالبيانات — يظهر المنتجان معاً بشكل متكرر.,اعرض كلاهما في صفحة المنتج كبدائل مقترحة لرفع قيمة السلة.,1
37,غسول وجه للبشره الحساسه,31,كريم مرطب SPF 50,,fpgrowth,Substitute,0.04345464421510049,0.6430868167202571,9.05139777967885,73.09,ارتباط قوي مُثبَت بالبيانات — يظهر المنتجان معاً بشكل متكرر.,اعرض كلاهما في صفحة المنتج كبدائل مقترحة لرفع قيمة السلة.,2
37,غسول وجه للبشره الحساسه,39,قناع وجه كولاجين,,fpgrowth,Substitute,0.04312873438348724,0.6145510835913313,8.64975951752019,70.35,ارتباط قوي مُثبَت بالبيانات — يظهر المنتجان معاً بشكل متكرر.,اعرض كلاهما في صفحة المنتج كبدائل مقترحة لرفع قيمة السلة.,3
37,غسول وجه للبشره الحساسه,64,عطر رجالي عودي - اصدار خاص,,category_fallback,Substitute,0.001304,0.0811,1.1412,1.2,شركاء مقترحون بناءً على الشراء المتكرر داخل نفس القسم.,منتجات من نفس القسم يميل العملاء لضمّها — فرصة بيع تكميلي داخلي.,4
37,غسول وجه للبشره الحساسه,143,عطر رجالي عودي - اصدار خاص,,category_fallback,Substitute,0.000978,0.0776,1.092,0.9,شركاء مقترحون بناءً على الشراء المتكرر داخل نفس القسم.,منتجات من نفس القسم يميل العملاء لضمّها — فرصة بيع تكميلي داخلي.,5
38,زيت ارغان طبيعي,34,طقم مكياج احترافي,,fpgrowth,Substitute,0.05953286257468767,0.8589341692789969,8.883695537318165,80.97,ارتباط قوي مُثبَت بالبيانات — يظهر المنتجان معاً بشكل متكرر.,اعرض كلاهما في صفحة المنتج كبدائل مقترحة لرفع قيمة السلة.,1
38,زيت ارغان طبيعي,35,عطر نسايي زهري,,fpgrowth,Substitute,0.038891906572514935,0.6313932980599647,9.10967916715043,72.28,ارتباط قوي مُثبَت بالبيانات — يظهر المنتجان معاً بشكل متكرر.,اعرض كلاهما في صفحة المنتج كبدائل مقترحة لرفع قيمة السلة.,2
38,زيت ارغان طبيعي,33,مجموعه عنايه بالشعر,,fpgrowth,Substitute,0.04225964149918523,0.609717868338558,8.755776876843099,70.56,ارتباط قوي مُثبَت بالبيانات — يظهر المنتجان معاً بشكل متكرر.,اعرض كلاهما في صفحة المنتج كبدائل مقترحة لرفع قيمة السلة.,3
38,زيت ارغان طبيعي,87,طقم مكياج احترافي - اصدار خاص,,category_fallback,Substitute,0.001304,0.0741,1.0687,1.2,شركاء مقترحون بناءً على الشراء المتكرر داخل نفس القسم.,منتجات من نفس القسم يميل العملاء لضمّها — فرصة بيع تكميلي داخلي.,4
38,زيت ارغان طبيعي,79,سيروم فيتامين سي - اصدار خاص,,category_fallback,Substitute,0.000652,0.1034,1.4925,0.6,شركاء مقترحون بناءً على الشراء المتكرر داخل نفس القسم.,منتجات من نفس القسم يميل العملاء لضمّها — فرصة بيع تكميلي داخلي.,5
39,قناع وجه كولاجين,32,سيروم فيتامين سي,,fpgrowth,Substitute,0.060727865290602936,0.8653250773993808,9.619948475194807,85.02,ارتباط قوي مُثبَت بالبيانات — يظهر المنتجان معاً بشكل متكرر.,اعرض كلاهما في صفحة المنتج كبدائل مقترحة لرفع قيمة السلة.,1
39,قناع وجه كولاجين,31,كريم مرطب SPF 50,,fpgrowth,Substitute,0.04388919065725149,0.6495176848874598,9.25512428697998,74.28,ارتباط قوي مُثبَت بالبيانات — يظهر المنتجان معاً بشكل متكرر.,اعرض كلاهما في صفحة المنتج كبدائل مقترحة لرفع قيمة السلة.,2
39,قناع وجه كولاجين,37,غسول وجه للبشره الحساسه,,fpgrowth,Substitute,0.04312873438348724,0.6145510835913313,8.64975951752019,70.35,ارتباط قوي مُثبَت بالبيانات — يظهر المنتجان معاً بشكل متكرر.,اعرض كلاهما في صفحة المنتج كبدائل مقترحة لرفع قيمة السلة.,3
39,قناع وجه كولاجين,64,عطر رجالي عودي - اصدار خاص,,category_fallback,Substitute,0.001086,0.0676,0.9628,1.0,شركاء مقترحون بناءً على الشراء المتكرر داخل نفس القسم.,منتجات من نفس القسم يميل العملاء لضمّها — فرصة بيع تكميلي داخلي.,4
39,قناع وجه كولاجين,143,عطر رجالي عودي - اصدار خاص,,category_fallback,Substitute,0.000978,0.0776,1.1055,0.9,شركاء مقترحون بناءً على الشراء المتكرر داخل نفس القسم.,منتجات من نفس القسم يميل العملاء لضمّها — فرصة بيع تكميلي داخلي.,5
4,ساعه ذكيه سبورت,1,هاتف ذكي برو ماكس,,fpgrowth,Substitute,0.05681694731124389,0.8745819397993312,9.963523212689163,86.24000000000001,ارتباط قوي مُثبَت بالبيانات — يظهر المنتجان معاً بشكل متكرر.,اعرض كلاهما في صفحة المنتج كبدائل مقترحة لرفع قيمة السلة.,1
