product_id,name,category,brand,price,rating,description,image_count,created_at,subcategory,image_url,review_count,display_name,has_image
190,حذاء رسمي جلد - اصدار خاص,الازياء والملابس,مانجو,615.39,3.9,حذاء رسمي جلد - اصدار خاص بخيوط عاليه الجوده ومتاح بالوان متعدده تناسب ذوقك.,4,2023-05-18 13:13:47,unknown_subcategory,,0,حذاء رسمي جلد - اصدار خاص,False
191,غساله اوتوماتيك 8 كيلو - اصدار خاص,المنزل والمطبخ,هايسنس,2178.66,2.8,غساله اوتوماتيك 8 كيلو - اصدار خاص مناسب للاستخدام المنزلي اليومي بضمان سنتين.,2,2023-02-19 01:34:55,unknown_subcategory,,0,غساله اوتوماتيك 8 كيلو - اصدار خاص,False
192,مجموعه كتب الطفل التعليميه - اصدار خاص,الكتب والتعليم,نشر المعرفه,105.53,5.0,مجموعه كتب الطفل التعليميه - اصدار خاص يقدم محتوي ثريا باسلوب سهل ومبسط للقاري العربي.,5,2023-03-19 19:53:13,unknown_subcategory,,0,مجموعه كتب الطفل التعليميه - اصدار خاص,False
193,مجموعه كتب الطفل التعليميه - اصدار خاص,الكتب والتعليم,دار الفكر,256.05,3.4,استثمر في مجموعه كتب الطفل التعليميه - اصدار خاص وطور مهاراتك ومعلوماتك باللغه العربيه.,5,2023-05-04 22:08:09,unknown_subcategory,,0,مجموعه كتب الطفل التعليميه - اصدار خاص,False
194,ساعه ذكيه سبورت - اصدار خاص,الالكترونيات,ال جي,582.97,4.0,ساعه ذكيه سبورت - اصدار خاص بمعالج سريع وذاكره واسعه لتجربه استخدام سلسه ومريحه.,6,2023-05-12 13:14:52,unknown_subcategory,,0,ساعه ذكيه سبورت - اصدار خاص,False
195,فرن كهربايي 60 لتر - اصدار خاص,المنزل والمطبخ,بوش,411.6,3.1,احصل علي فرن كهربايي 60 لتر - اصدار خاص الان واستمتع بجوده لا مثيل لها في منزلك.,6,2023-04-11 17:46:22,unknown_subcategory,,0,فرن كهربايي 60 لتر - اصدار خاص,False
196,اطلس العالم المصور - اصدار خاص,الكتب والتعليم,دار العلوم,211.44,3.5,استثمر في اطلس العالم المصور - اصدار خاص وطور مهاراتك ومعلوماتك باللغه العربيه.,5,2023-05-15 01:40:15,unknown_subcategory,,0,اطلس العالم المصور - اصدار خاص,False
197,مكيف هواء انفيرتر 18000 - اصدار خاص,المنزل والمطبخ,توشيبا,1440.46,3.5,مكيف هواء انفيرتر 18000 - اصدار خاص يوفر اداء استثناييا مع توفير للطاقه وسهوله في التشغيل.,1,2023-06-11 10:13:17,unknown_subcategory,,0,مكيف هواء انفيرتر 18000 - اصدار خاص,False
198,حقيبه يد جلديه - اصدار خاص,الازياء والملابس,ليفايز,440.15,4.5,حقيبه يد جلديه - اصدار خاص بخيوط عاليه الجوده ومتاح بالوان متعدده تناسب ذوقك.,4,2023-03-09 15:11:49,unknown_subcategory,,0,حقيبه يد جلديه - اصدار خاص,False
199,زيت ارغان طبيعي - اصدار خاص,الجمال والعنايه,بيوتانيا,107.47,2.6,استخدم زيت ارغان طبيعي - اصدار خاص يوميا للحصول علي نتايج ملموسه خلال اسبوعين.,1,2023-01-05 09:15:15,unknown_subcategory,,0,زيت ارغان طبيعي - اصدار خاص,False
200,موسوعه التاريخ الاسلامي - اصدار خاص,الكتب والتعليم,دار قرطبه,284.58,4.4,استثمر في موسوعه التاريخ الاسلامي - اصدار خاص وطور مهاراتك ومعلوماتك باللغه العربيه.,2,2023-04-18 04:05:18,unknown_subcategory,,0,موسوعه التاريخ الاسلامي - اصدار خاص,False
