order_item_id,user_id,order_id,product_id,quantity,unit_price,price
11756,102,3869,42,1,162.27,0.0
11757,102,3869,47,1,691.19,0.0
11758,102,3869,48,2,377.48,0.0
11759,102,3869,175,1,152.85,0.0
11760,102,3869,179,1,148.28,0.0
11761,428,3870,59,1,88.07,0.0
11762,428,3870,62,1,122.09,0.0
11763,31,3871,42,1,162.27,0.0
11764,31,3871,108,1,5179.59,0.0
11765,31,3871,46,1,121.09,0.0
11766,31,3871,48,1,377.48,0.0
11767,31,3871,187,1,521.01,0.0
11768,156,3872,2,1,6856.93,0.0
11769,156,3872,3,2,182.88,0.0
11770,267,3873,33,1,404.5,0.0
11771,267,3873,34,1,269.1,0.0
11772,267,3873,85,1,1742.75,0.0
11773,267,3873,38,1,325.54,0.0
11774,90,3874,34,1,269.1,0.0
11775,90,3874,35,1,790.82,0.0
11776,90,3874,38,1,325.54,0.0
11777,316,3875,12,1,378.07,0.0
11778,116,3876,42,1,162.27,0.0
11779,116,3876,46,1,121.09,0.0
11780,116,3876,48,1,377.48,0.0
11781,116,3876,115,1,131.51,0.0
11782,116,3876,24,1,362.63,0.0
11783,358,3877,99,1,185.24,0.0
11784,383,3878,48,2,377.48,0.0
11785,383,3878,42,1,162.27,0.0
11786,383,3878,189,1,46.18,0.0
11787,383,3878,46,1,121.09,0.0
11788,234,3879,99,1,185.24,0.0
11789,146,3880,80,1,996.58,0.0
11790,146,3880,37,1,113.29,0.0
11791,181,3881,148,2,658.67,0.0
11792,181,3881,53,1,95.99,0.0
11793,456,3882,11,1,73.96,0.0
11794,472,3883,18,1,685.51,0.0
11795,472,3883,75,2,670.09,0.0
11796,79,3884,1,1,5429.43,0.0
11797,79,3884,10,1,96.42,0.0
11798,79,3884,4,1,1045.02,0.0
11799,229,3885,81,2,1613.84,0.0
11800,229,3885,25,1,958.76,0.0
11801,229,3885,66,1,234.31,0.0
11802,69,3886,40,1,36.51,0.0
11803,69,3886,5,2,1043.64,0.0
11804,229,3887,142,1,243.55,0.0
11805,348,3888,120,1,37.31,0.0
11806,348,3888,25,1,958.76,0.0
11807,348,3888,26,1,547.5,0.0
11808,348,3888,28,1,207.71,0.0
11809,348,3888,29,1,137.26,0.0
11810,136,3889,1,1,5429.43,0.0
11811,136,3889,10,1,96.42,0.0
11812,136,3889,4,1,1045.02,0.0
11813,136,3889,90,1,2115.26,0.0
11814,125,3890,154,1,3786.85,0.0
11815,327,3891,144,1,91.59,0.0
11816,461,3892,41,1,708.68,0.0
11817,461,3892,42,1,162.27,0.0
11818,461,3892,75,2,670.09,0.0
11819,461,3892,47,1,691.19,0.0
11820,461,3892,48,1,377.48,0.0
11821,77,3893,90,1,2115.26,0.0
11822,77,3893,25,1,958.76,0.0
11823,77,3893,26,2,547.5,0.0
11824,77,3893,28,1,207.71,0.0
11825,77,3893,29,1,137.26,0.0
11826,388,3894,25,1,958.76,0.0
11827,388,3894,29,1,137.26,0.0
11828,479,3895,32,1,182.43,0.0
11829,479,3895,100,1,418.81,0.0
11830,479,3895,37,1,113.29,0.0
11831,479,3895,39,1,51.31,0.0
11832,479,3895,31,1,118.65,0.0
11833,317,3896,116,1,136.01,0.0
11834,490,3897,32,1,182.43,0.0
11835,490,3897,156,1,131.66,0.0
11836,490,3897,37,1,113.29,0.0
11837,490,3897,39,1,51.31,0.0
11838,103,3898,192,1,105.53,0.0
11839,103,3898,1,1,5429.43,0.0
11840,103,3898,4,1,1045.02,0.0
11841,103,3898,10,2,96.42,0.0
11842,103,3898,124,2,4869.43,0.0
11843,370,3899,48,1,377.48,0.0
11844,370,3899,42,1,162.27,0.0
11845,370,3899,50,2,103.84,0.0
11846,370,3899,46,1,121.09,0.0
11847,374,3900,58,1,143.75,0.0
11848,374,3900,29,1,137.26,0.0
11849,470,3901,31,1,118.65,0.0
11850,177,3902,32,1,182.43,0.0
11851,177,3902,37,1,113.29,0.0
11852,177,3902,39,1,51.31,0.0
11853,15,3903,68,1,1081.84,0.0
11854,383,3904,1,1,5429.43,0.0
11855,383,3904,3,1,182.88,0.0
11856,383,3904,4,2,1045.02,0.0
11857,383,3904,10,1,96.42,0.0
11858,383,3904,17,1,281.04,0.0
11859,383,3904,31,1,118.65,0.0
11860,27,3905,79,1,421.1,0.0
11861,27,3905,51,1,66.67,0.0
11862,27,3905,53,1,95.99,0.0
11863,27,3905,54,1,131.19,0.0
11864,27,3905,55,1,41.52,0.0
11865,27,3905,56,1,327.69,0.0
11866,110,3906,32,2,182.43,0.0
11867,110,3906,37,1,113.29,0.0
11868,110,3906,39,1,51.31,0.0
11869,110,3906,116,1,136.01,0.0
11870,110,3906,31,1,118.65,0.0
11871,488,3907,197,1,1440.46,0.0
11872,488,3907,25,1,958.76,0.0
11873,488,3907,26,1,547.5,0.0
11874,488,3907,28,1,207.71,0.0
11875,488,3907,29,2,137.26,0.0
11876,17,3908,195,1,411.6,0.0
11877,234,3909,195,1,411.6,0.0
11878,75,3910,19,1,195.42,0.0
11879,75,3910,157,1,278.2,0.0
11880,266,3911,48,1,377.48,0.0
11881,266,3911,42,1,162.27,0.0
11882,266,3911,47,1,691.19,0.0
11883,206,3912,135,1,248.61,0.0
11884,36,3913,56,1,327.69,0.0
11885,36,3913,43,1,1574.27,0.0
11886,36,3913,51,1,66.67,0.0
11887,36,3913,53,1,95.99,0.0
11888,122,3914,32,1,182.43,0.0
11889,122,3914,37,1,113.29,0.0
11890,122,3914,39,1,51.31,0.0
11891,122,3914,13,1,342.07,0.0
11892,122,3914,146,1,323.76,0.0
11893,254,3915,16,1,680.77,0.0
11894,254,3915,119,1,1350.85,0.0
11895,347,3916,33,1,404.5,0.0
11896,347,3916,34,1,269.1,0.0
11897,51,3917,86,1,336.99,0.0
11898,51,3917,23,1,3803.84,0.0
11899,10,3918,1,1,5429.43,0.0
11900,10,3918,3,1,182.88,0.0
11901,10,3918,4,2,1045.02,0.0
11902,81,3919,33,1,404.5,0.0
11903,81,3919,34,2,269.1,0.0
11904,81,3919,35,1,790.82,0.0
11905,81,3919,172,1,72.49,0.0
11906,81,3920,1,1,5429.43,0.0
11907,81,3920,10,1,96.42,0.0
11908,81,3920,4,1,1045.02,0.0
11909,81,3920,197,1,1440.46,0.0
11910,291,3921,32,1,182.43,0.0
11911,291,3921,33,1,404.5,0.0
11912,291,3921,34,1,269.1,0.0
11913,291,3921,96,1,2249.21,0.0
11914,291,3921,38,1,325.54,0.0
11915,219,3922,11,1,73.96,0.0
11916,249,3923,41,1,708.68,0.0
11917,249,3923,42,1,162.27,0.0
11918,249,3923,170,2,810.36,0.0
11919,249,3923,171,1,100.57,0.0
11920,249,3923,47,1,691.19,0.0
11921,249,3923,48,1,377.48,0.0
11922,358,3924,83,1,584.83,0.0
11923,358,3924,39,1,51.31,0.0
11924,457,3925,23,1,3803.84,0.0
11925,216,3926,197,1,1440.46,0.0
11926,234,3927,32,1,182.43,0.0
11927,234,3927,39,1,51.31,0.0
11928,234,3927,37,1,113.29,0.0
11929,234,3927,31,1,118.65,0.0
11930,2,3928,48,1,377.48,0.0
11931,2,3928,42,1,162.27,0.0
11932,2,3928,50,1,103.84,0.0
11933,2,3928,46,2,121.09,0.0
11934,46,3929,18,1,685.51,0.0
11935,110,3930,157,1,278.2,0.0
11936,62,3931,158,1,655.51,0.0
11937,125,3932,32,1,182.43,0.0
11938,125,3932,37,1,113.29,0.0
11939,125,3932,39,2,51.31,0.0
11940,83,3933,101,1,241.26,0.0
11941,11,3934,34,1,269.1,0.0
11942,11,3934,35,2,790.82,0.0
11943,11,3934,38,1,325.54,0.0
11944,395,3935,1,1,5429.43,0.0
11945,395,3935,3,1,182.88,0.0
11946,395,3935,4,1,1045.02,0.0
11947,395,3935,10,2,96.42,0.0
11948,395,3935,180,1,279.71,0.0
11949,213,3936,64,1,578.73,0.0
11950,213,3936,9,1,864.52,0.0
11951,213,3936,2,1,6856.93,0.0
11952,213,3936,6,1,2618.75,0.0
11953,376,3937,129,1,94.56,0.0
11954,376,3937,4,1,1045.02,0.0
11955,380,3938,1,1,5429.43,0.0
11956,380,3938,3,1,182.88,0.0
11957,31,3939,147,1,4075.22,0.0
11958,31,3939,30,1,583.67,0.0
11959,109,3940,41,1,708.68,0.0
11960,109,3940,42,1,162.27,0.0
11961,109,3940,47,1,691.19,0.0
11962,109,3940,82,1,482.06,0.0
11963,109,3940,24,1,362.63,0.0
11964,283,3941,167,1,104.4,0.0
11965,283,3941,51,1,66.67,0.0
11966,283,3941,148,1,658.67,0.0
11967,283,3941,53,1,95.99,0.0
11968,283,3941,56,2,327.69,0.0
11969,359,3942,1,1,5429.43,0.0
11970,359,3942,3,2,182.88,0.0
11971,359,3942,4,2,1045.02,0.0
11972,359,3942,102,1,1982.66,0.0
11973,260,3943,1,1,5429.43,0.0
11974,260,3943,3,1,182.88,0.0
11975,260,3943,4,1,1045.02,0.0
11976,260,3943,10,2,96.42,0.0
11977,260,3943,107,1,5057.62,0.0
11978,283,3944,2,1,6856.93,0.0
11979,283,3944,3,1,182.88,0.0
11980,331,3945,49,1,247.85,0.0
11981,331,3945,34,1,269.1,0.0
11982,331,3945,35,1,790.82,0.0
11983,438,3946,127,1,209.71,0.0
11984,459,3947,107,1,5057.62,0.0
11985,459,3947,95,1,217.5,0.0
11986,126,3948,9,1,864.52,0.0
11987,126,3948,2,1,6856.93,0.0
11988,126,3948,6,1,2618.75,0.0
11989,339,3949,9,1,864.52,0.0
11990,339,3949,2,1,6856.93,0.0
11991,339,3949,6,1,2618.75,0.0
11992,193,3950,33,1,404.5,0.0
11993,193,3950,34,1,269.1,0.0
11994,193,3950,38,1,325.54,0.0
11995,193,3950,55,2,41.52,0.0
11996,193,3950,187,1,521.01,0.0
11997,27,3951,65,1,586.82,0.0
11998,27,3951,131,1,457.64,0.0
11999,244,3952,80,1,996.58,0.0
12000,341,3953,32,1,182.43,0.0
12001,341,3953,39,2,51.31,0.0
12002,341,3953,42,1,162.27,0.0
12003,341,3953,31,1,118.65,0.0
12004,341,3953,95,1,217.5,0.0
12005,338,3954,66,1,234.31,0.0
12006,338,3954,51,1,66.67,0.0
12007,338,3954,53,1,95.99,0.0
12008,338,3954,54,1,131.19,0.0
12009,231,3955,9,1,864.52,0.0
12010,231,3955,2,1,6856.93,0.0
12011,231,3955,3,1,182.88,0.0
12012,231,3955,6,1,2618.75,0.0
12013,341,3956,2,1,6856.93,0.0
12014,341,3956,3,1,182.88,0.0
12015,341,3956,195,1,411.6,0.0
12016,341,3956,6,1,2618.75,0.0
12017,341,3956,9,1,864.52,0.0
12018,216,3957,2,1,6856.93,0.0
12019,216,3957,3,1,182.88,0.0
12020,216,3957,149,1,652.63,0.0
12021,216,3957,119,1,1350.85,0.0
12022,94,3958,1,1,5429.43,0.0
12023,94,3958,4,1,1045.02,0.0
12024,94,3958,10,1,96.42,0.0
12025,94,3958,46,1,121.09,0.0
12026,94,3958,151,1,71.91,0.0
12027,414,3959,32,1,182.43,0.0
12028,28,3960,2,1,6856.93,0.0
12029,28,3960,3,1,182.88,0.0
12030,28,3960,6,1,2618.75,0.0
12031,28,3960,7,1,2063.12,0.0
12032,188,3961,199,1,107.47,0.0
12033,188,3961,119,1,1350.85,0.0
12034,460,3962,33,1,404.5,0.0
12035,460,3962,34,1,269.1,0.0
12036,460,3962,35,1,790.82,0.0
12037,460,3962,71,1,241.15,0.0
12038,81,3963,145,1,165.87,0.0
12039,81,3963,58,1,143.75,0.0
12040,375,3964,174,1,886.97,0.0
12041,90,3965,86,1,336.99,0.0
12042,157,3966,111,1,453.66,0.0
12043,157,3966,145,1,165.87,0.0
12044,157,3966,25,1,958.76,0.0
12045,157,3966,26,1,547.5,0.0
12046,157,3966,29,1,137.26,0.0
12047,224,3967,32,1,182.43,0.0
12048,224,3967,39,1,51.31,0.0
12049,224,3967,75,1,670.09,0.0
12050,224,3967,57,1,215.42,0.0
12051,224,3967,31,1,118.65,0.0
12052,359,3968,1,1,5429.43,0.0
12053,359,3968,10,1,96.42,0.0
12054,359,3968,3,1,182.88,0.0
12055,359,3968,4,1,1045.02,0.0
12056,159,3969,33,2,404.5,0.0
12057,159,3969,34,1,269.1,0.0
12058,159,3969,35,1,790.82,0.0
12059,159,3969,132,1,284.92,0.0
12060,159,3969,38,1,325.54,0.0
12061,159,3969,77,1,193.57,0.0
12062,187,3970,184,1,617.48,0.0
12063,179,3971,56,1,327.69,0.0
12064,179,3971,51,1,66.67,0.0
12065,179,3971,54,1,131.19,0.0
12066,189,3972,189,1,46.18,0.0
12067,127,3973,132,1,284.92,0.0
12068,127,3973,117,1,159.84,0.0
12069,406,3974,25,1,958.76,0.0
12070,406,3974,185,1,329.38,0.0
12071,406,3974,29,1,137.26,0.0
12072,316,3975,32,1,182.43,0.0
12073,316,3975,1,1,5429.43,0.0
12074,316,3975,37,1,113.29,0.0
12075,316,3975,39,1,51.31,0.0
12076,134,3976,1,1,5429.43,0.0
12077,134,3976,12,1,378.07,0.0
12078,457,3977,32,2,182.43,0.0
12079,457,3977,39,1,51.31,0.0
12080,457,3977,185,1,329.38,0.0
12081,457,3977,27,1,1128.13,0.0
12082,457,3977,31,1,118.65,0.0
12083,157,3978,10,1,96.42,0.0
12084,374,3979,39,1,51.31,0.0
12085,374,3979,19,1,195.42,0.0
12086,374,3979,25,1,958.76,0.0
12087,374,3979,26,1,547.5,0.0
12088,374,3979,28,1,207.71,0.0
12089,374,3979,29,1,137.26,0.0
12090,140,3980,34,1,269.1,0.0
12091,451,3981,113,1,61.24,0.0
12092,451,3981,157,1,278.2,0.0
12093,204,3982,178,1,3002.16,0.0
12094,204,3982,67,1,3651.66,0.0
12095,64,3983,122,1,696.77,0.0
12096,64,3983,109,1,44.98,0.0
12097,147,3984,102,2,1982.66,0.0
12098,352,3985,8,1,338.12,0.0
12099,352,3985,51,1,66.67,0.0
12100,352,3985,53,1,95.99,0.0
12101,352,3985,54,1,131.19,0.0
12102,115,3986,32,1,182.43,0.0
12103,115,3986,39,1,51.31,0.0
12104,115,3986,31,2,118.65,0.0
12105,469,3987,56,1,327.69,0.0
12106,469,3987,51,1,66.67,0.0
12107,345,3988,2,1,6856.93,0.0
12108,345,3988,3,1,182.88,0.0
12109,345,3988,6,1,2618.75,0.0
12110,345,3988,9,1,864.52,0.0
12111,345,3988,20,1,600.91,0.0
12112,345,3988,190,1,615.39,0.0
12113,93,3989,33,1,404.5,0.0
12114,93,3989,34,1,269.1,0.0
12115,93,3989,35,1,790.82,0.0
12116,134,3990,142,1,243.55,0.0
12117,134,3990,190,2,615.39,0.0
12118,336,3991,41,1,708.68,0.0
12119,336,3991,42,1,162.27,0.0
12120,336,3991,47,2,691.19,0.0
12121,279,3992,49,1,247.85,0.0
12122,296,3993,34,1,269.1,0.0
12123,296,3993,35,1,790.82,0.0
12124,296,3993,38,2,325.54,0.0
12125,189,3994,33,1,404.5,0.0
12126,189,3994,34,1,269.1,0.0
12127,189,3994,38,1,325.54,0.0
12128,216,3995,33,2,404.5,0.0
12129,216,3995,34,2,269.1,0.0
12130,216,3995,35,1,790.82,0.0
12131,216,3995,38,1,325.54,0.0
12132,216,3995,103,1,398.87,0.0
12133,113,3996,1,1,5429.43,0.0
12134,113,3996,82,1,482.06,0.0
12135,113,3996,3,1,182.88,0.0
12136,113,3996,4,1,1045.02,0.0
12137,41,3997,147,2,4075.22,0.0
12138,41,3997,92,1,182.48,0.0
12139,362,3998,97,1,1968.21,0.0
12140,362,3998,115,1,131.51,0.0
12141,285,3999,126,1,224.49,0.0
12142,285,3999,47,1,691.19,0.0
12143,311,4000,41,1,708.68,0.0
12144,311,4000,42,1,162.27,0.0
12145,311,4000,140,1,61.32,0.0
12146,311,4000,47,1,691.19,0.0
12147,311,4000,48,1,377.48,0.0
12148,311,4000,126,2,224.49,0.0
12149,118,4001,130,1,3341.54,0.0
12150,118,4001,151,1,71.91,0.0
12151,101,4002,136,1,1233.09,0.0
12152,215,4003,48,1,377.48,0.0
12153,215,4003,46,1,121.09,0.0
12154,354,4004,2,1,6856.93,0.0
12155,354,4004,3,1,182.88,0.0
12156,354,4004,116,1,136.01,0.0
12157,354,4004,77,1,193.57,0.0
12158,243,4005,136,1,1233.09,0.0
12159,14,4006,60,1,325.99,0.0
12160,286,4007,2,2,6856.93,0.0
12161,286,4007,3,1,182.88,0.0
12162,286,4007,164,1,297.97,0.0
12163,286,4007,6,1,2618.75,0.0
12164,286,4007,180,1,279.71,0.0
12165,57,4008,200,2,284.58,0.0
12166,57,4008,99,1,185.24,0.0
12167,82,4009,118,1,175.91,0.0
12168,82,4009,7,2,2063.12,0.0
12169,366,4010,56,1,327.69,0.0
12170,366,4010,51,1,66.67,0.0
12171,366,4010,53,1,95.99,0.0
12172,366,4010,54,1,131.19,0.0
12173,295,4011,5,1,1043.64,0.0
12174,396,4012,42,1,162.27,0.0
12175,426,4013,99,1,185.24,0.0
12176,426,4013,12,1,378.07,0.0
12177,426,4013,25,1,958.76,0.0
12178,426,4013,26,1,547.5,0.0
12179,426,4013,28,2,207.71,0.0
12180,44,4014,48,1,377.48,0.0
12181,44,4014,46,1,121.09,0.0
12182,65,4015,112,1,2651.9,0.0
12183,65,4015,2,1,6856.93,0.0
12184,65,4015,3,1,182.88,0.0
12185,65,4015,71,1,241.15,0.0
12186,171,4016,64,1,578.73,0.0
12187,171,4016,146,1,323.76,0.0
12188,367,4017,112,2,2651.9,0.0
12189,367,4017,134,1,3215.18,0.0
12190,100,4018,97,1,1968.21,0.0
12191,100,4018,2,1,6856.93,0.0
12192,100,4018,3,2,182.88,0.0
12193,100,4018,6,1,2618.75,0.0
12194,100,4018,199,1,107.47,0.0
12195,213,4019,41,1,708.68,0.0
12196,213,4019,42,1,162.27,0.0
12197,168,4020,49,1,247.85,0.0
12198,374,4021,25,1,958.76,0.0
12199,374,4021,164,1,297.97,0.0
12200,123,4022,121,1,279.43,0.0
12201,210,4023,33,1,404.5,0.0
12202,210,4023,34,1,269.1,0.0
12203,210,4023,99,1,185.24,0.0
12204,210,4023,35,1,790.82,0.0
12205,210,4023,38,1,325.54,0.0
12206,41,4024,133,1,165.39,0.0
12207,41,4024,42,1,162.27,0.0
12208,41,4024,47,1,691.19,0.0
12209,41,4024,48,1,377.48,0.0
12210,41,4024,127,1,209.71,0.0
12211,117,4025,84,1,98.36,0.0
12212,117,4025,167,1,104.4,0.0
12213,13,4026,1,1,5429.43,0.0
12214,13,4026,3,1,182.88,0.0
12215,13,4026,4,1,1045.02,0.0
12216,5,4027,177,1,3544.65,0.0
12217,264,4028,42,2,162.27,0.0
12218,264,4028,46,1,121.09,0.0
12219,264,4028,48,1,377.48,0.0
12220,264,4028,50,1,103.84,0.0
12221,264,4028,91,1,978.27,0.0
12222,197,4029,32,1,182.43,0.0
12223,197,4029,51,1,66.67,0.0
12224,197,4029,39,1,51.31,0.0
12225,458,4030,1,1,5429.43,0.0
12226,458,4030,99,2,185.24,0.0
12227,458,4030,3,1,182.88,0.0
12228,458,4030,4,2,1045.02,0.0
12229,458,4030,10,1,96.42,0.0
12230,458,4030,174,2,886.97,0.0
12231,478,4031,16,1,680.77,0.0
12232,255,4032,185,1,329.38,0.0
12233,255,4032,138,2,2075.88,0.0
12234,104,4033,68,1,1081.84,0.0
12235,104,4033,51,1,66.67,0.0
12236,104,4033,53,2,95.99,0.0
12237,104,4033,54,1,131.19,0.0
12238,104,4033,56,1,327.69,0.0
12239,305,4034,32,2,182.43,0.0
12240,305,4034,37,1,113.29,0.0
12241,305,4034,39,1,51.31,0.0
12242,305,4034,183,1,171.04,0.0
12243,305,4034,88,1,398.34,0.0
12244,305,4034,31,1,118.65,0.0
12245,217,4035,35,1,790.82,0.0
12246,217,4035,53,1,95.99,0.0
12247,155,4036,139,1,351.69,0.0
12248,66,4037,56,1,327.69,0.0
12249,66,4037,51,1,66.67,0.0
12250,66,4037,53,1,95.99,0.0
12251,66,4037,23,1,3803.84,0.0
12252,439,4038,25,1,958.76,0.0
12253,439,4038,26,1,547.5,0.0
12254,439,4038,28,1,207.71,0.0
12255,439,4038,29,1,137.26,0.0
12256,201,4039,104,1,146.34,0.0
12257,201,4039,145,1,165.87,0.0
12258,405,4040,34,2,269.1,0.0
12259,405,4040,35,2,790.82,0.0
12260,113,4041,1,1,5429.43,0.0
12261,113,4041,10,1,96.42,0.0
12262,113,4041,4,1,1045.02,0.0
12263,483,4042,57,1,215.42,0.0
12264,483,4042,195,1,411.6,0.0
12265,321,4043,33,1,404.5,0.0
12266,321,4043,34,2,269.1,0.0
12267,449,4044,48,1,377.48,0.0
12268,449,4044,57,1,215.42,0.0
12269,438,4045,200,1,284.58,0.0
12270,438,4045,25,1,958.76,0.0
12271,438,4045,28,1,207.71,0.0
12272,438,4045,29,1,137.26,0.0
12273,245,4046,48,1,377.48,0.0
12274,245,4046,193,1,256.05,0.0
12275,245,4046,42,1,162.27,0.0
12276,245,4046,46,1,121.09,0.0
12277,417,4047,71,1,241.15,0.0
12278,417,4047,42,2,162.27,0.0
12279,417,4047,46,2,121.09,0.0
12280,417,4047,48,1,377.48,0.0
12281,417,4047,50,1,103.84,0.0
12282,256,4048,24,1,362.63,0.0
12283,256,4048,159,1,132.33,0.0
12284,343,4049,66,1,234.31,0.0
12285,343,4049,199,1,107.47,0.0
12286,343,4050,33,1,404.5,0.0
12287,343,4050,34,1,269.1,0.0
12288,343,4050,35,1,790.82,0.0
12289,343,4050,38,1,325.54,0.0
12290,375,4051,2,1,6856.93,0.0
12291,375,4051,3,1,182.88,0.0
12292,375,4051,198,1,440.15,0.0
12293,375,4051,6,1,2618.75,0.0
12294,375,4051,9,1,864.52,0.0
12295,218,4052,42,1,162.27,0.0
12296,218,4052,46,1,121.09,0.0
12297,218,4052,48,1,377.48,0.0
12298,218,4052,50,1,103.84,0.0
12299,218,4052,92,1,182.48,0.0
12300,218,4052,157,1,278.2,0.0
12301,2,4053,146,1,323.76,0.0
12302,2,4053,39,2,51.31,0.0
12303,221,4054,96,1,2249.21,0.0
12304,25,4055,51,1,66.67,0.0
12305,25,4055,143,1,602.95,0.0
12306,215,4056,2,1,6856.93,0.0
12307,215,4056,6,1,2618.75,0.0
12308,215,4056,9,1,864.52,0.0
12309,215,4056,176,1,1269.55,0.0
12310,215,4056,116,1,136.01,0.0
12311,45,4057,200,1,284.58,0.0
12312,45,4057,25,1,958.76,0.0
12313,45,4057,26,1,547.5,0.0
12314,45,4057,28,1,207.71,0.0
12315,45,4057,29,2,137.26,0.0
12316,250,4058,32,1,182.43,0.0
12317,250,4058,27,1,1128.13,0.0
12318,250,4058,30,1,583.67,0.0
12319,250,4058,31,1,118.65,0.0
12320,494,4059,41,1,708.68,0.0
12321,494,4059,42,1,162.27,0.0
12322,494,4059,10,1,96.42,0.0
12323,494,4059,47,1,691.19,0.0
12324,494,4059,144,1,91.59,0.0
12325,203,4060,1,2,5429.43,0.0
12326,203,4060,3,2,182.88,0.0
12327,203,4060,131,1,457.64,0.0
12328,203,4060,23,1,3803.84,0.0
12329,302,4061,112,1,2651.9,0.0
12330,302,4061,34,1,269.1,0.0
12331,302,4061,35,1,790.82,0.0
12332,407,4062,25,1,958.76,0.0
12333,407,4062,26,1,547.5,0.0
12334,407,4062,28,1,207.71,0.0
12335,407,4062,29,1,137.26,0.0
12336,62,4063,34,1,269.1,0.0
12337,62,4063,38,1,325.54,0.0
12338,184,4064,197,2,1440.46,0.0
12339,184,4064,41,1,708.68,0.0
12340,184,4064,42,1,162.27,0.0
12341,184,4064,75,1,670.09,0.0
12342,184,4064,47,1,691.19,0.0
12343,441,4065,41,1,708.68,0.0
12344,441,4065,42,1,162.27,0.0
12345,441,4065,47,1,691.19,0.0
12346,441,4065,48,1,377.48,0.0
12347,441,4065,159,1,132.33,0.0
12348,126,4066,122,1,696.77,0.0
12349,126,4066,175,1,152.85,0.0
12350,127,4067,56,2,327.69,0.0
12351,127,4067,68,1,1081.84,0.0
12352,30,4068,22,1,2057.09,0.0
12353,79,4069,2,1,6856.93,0.0
12354,79,4069,3,1,182.88,0.0
12355,79,4069,6,1,2618.75,0.0
12356,60,4070,33,1,404.5,0.0
12357,60,4070,34,1,269.1,0.0
12358,60,4070,38,1,325.54,0.0
12359,290,4071,41,1,708.68,0.0
12360,290,4071,51,1,66.67,0.0
12361,290,4071,53,1,95.99,0.0
12362,290,4071,54,1,131.19,0.0
12363,290,4071,122,1,696.77,0.0
12364,110,4072,2,1,6856.93,0.0
12365,110,4072,6,1,2618.75,0.0
12366,155,4073,2,1,6856.93,0.0
12367,155,4073,6,1,2618.75,0.0
12368,480,4074,178,1,3002.16,0.0
12369,93,4075,102,1,1982.66,0.0
12370,338,4076,193,1,256.05,0.0
12371,132,4077,2,1,6856.93,0.0
12372,132,4077,3,1,182.88,0.0
12373,132,4077,6,1,2618.75,0.0
12374,132,4077,169,1,452.68,0.0
12375,132,4077,9,1,864.52,0.0
12376,449,4078,2,1,6856.93,0.0
12377,449,4078,3,1,182.88,0.0
12378,449,4078,6,1,2618.75,0.0
12379,449,4078,9,2,864.52,0.0
12380,449,4078,45,1,207.67,0.0
12381,449,4078,154,1,3786.85,0.0
12382,121,4079,138,2,2075.88,0.0
12383,121,4079,171,1,100.57,0.0
12384,121,4079,51,1,66.67,0.0
12385,121,4079,53,1,95.99,0.0
12386,121,4079,54,1,131.19,0.0
12387,121,4079,56,1,327.69,0.0
12388,215,4080,138,1,2075.88,0.0
12389,215,4080,29,1,137.26,0.0
12390,179,4081,9,1,864.52,0.0
12391,179,4081,2,1,6856.93,0.0
12392,179,4081,3,1,182.88,0.0
12393,179,4081,6,1,2618.75,0.0
12394,264,4082,41,1,708.68,0.0
12395,264,4082,42,1,162.27,0.0
12396,264,4082,47,1,691.19,0.0
12397,264,4082,179,1,148.28,0.0
12398,264,4082,186,1,109.52,0.0
12399,422,4083,45,1,207.67,0.0
12400,422,4083,151,1,71.91,0.0
12401,274,4084,168,1,126.51,0.0
12402,274,4084,42,1,162.27,0.0
12403,274,4084,46,1,121.09,0.0
12404,274,4084,48,1,377.48,0.0
12405,274,4084,113,1,61.24,0.0
12406,274,4084,50,1,103.84,0.0
12407,116,4085,56,1,327.69,0.0
12408,116,4085,51,1,66.67,0.0
12409,116,4085,53,1,95.99,0.0
12410,116,4085,15,1,478.33,0.0
12411,377,4086,16,1,680.77,0.0
12412,377,4086,51,1,66.67,0.0
12413,377,4086,53,1,95.99,0.0
12414,158,4087,192,1,105.53,0.0
12415,328,4088,66,1,234.31,0.0
12416,328,4088,71,1,241.15,0.0
12417,328,4088,42,1,162.27,0.0
12418,328,4088,47,1,691.19,0.0
12419,328,4088,48,1,377.48,0.0
12420,211,4089,28,1,207.71,0.0
12421,211,4089,25,1,958.76,0.0
12422,211,4089,26,1,547.5,0.0
12423,211,4089,124,1,4869.43,0.0
12424,211,4089,29,1,137.26,0.0
12425,383,4090,34,2,269.1,0.0
12426,383,4090,35,1,790.82,0.0
12427,405,4091,17,1,281.04,0.0
12428,311,4092,88,1,398.34,0.0
12429,311,4092,25,1,958.76,0.0
12430,311,4092,26,1,547.5,0.0
12431,311,4092,125,1,208.91,0.0
12432,227,4093,25,1,958.76,0.0
12433,227,4093,28,1,207.71,0.0
12434,227,4093,29,1,137.26,0.0
12435,345,4094,1,1,5429.43,0.0
12436,345,4094,3,1,182.88,0.0
12437,168,4095,64,1,578.73,0.0
12438,168,4095,1,1,5429.43,0.0
12439,168,4095,4,1,1045.02,0.0
12440,168,4095,158,1,655.51,0.0
12441,13,4096,48,1,377.48,0.0
12442,13,4096,5,1,1043.64,0.0
12443,13,4096,46,1,121.09,0.0
12444,314,4097,34,1,269.1,0.0
12445,314,4097,35,1,790.82,0.0
12446,314,4097,38,1,325.54,0.0
