product_id,name,display_name,category,subcategory,brand,price,description_length,description_length_words,description_length_chars,image_count,number_of_images,image_url,has_image,category_code,rating,review_count,product_age_days,created_at,name_diag,display_name_diag,category_diag,subcategory_diag,brand_diag,price_diag,image_url_diag,has_image_diag,view,cart,purchase,purchase_signal,views,cart_adds,total_orders,carts,purchases,unique_viewers,unique_cart_users,event_unique_buyers,order_unique_buyers,unique_buyers_raw,unique_cart_users_bounded,unique_buyers,sales_without_view_signal_flag,revenue,ordered_quantity,purchase_orders,view_to_cart_rate,cart_to_purchase_rate,view_to_purchase_rate,cart_abandon_rate,cart_rate,purchase_conversion_rate,cart_abandonment_rate,product_class,z_score,z_composite_score,priority_rank,rank_within_class_best,action_priority,conversion_rate,category_avg_conversion,category_median_conversion,category_avg_views,relative_conversion_vs_category,insufficient_views_flag,insufficient_purchases_flag,insufficient_cart_data_flag,confidence_level,insufficient_data_flag,low_visibility_flag,high_abandonment_flag,low_conversion_flag,low_engagement_flag,diagnostic_status_label,diagnostic_status_sub_label,diagnostic_reason_short,diagnostic_reason,rating_diag,review_count_diag,product_age_days_diag,description_length_diag,description_length_words_diag,description_length_chars_diag,number_of_images_diag,total_sales_value,unique_order_count,avg_review_rating,total_views,total_cart_adds,total_event_purchases,analysis_start_date,analysis_end_date,description_content,desc_quality_score,brand_strength,similarity_cluster,cluster_size,cluster_avg_price,cluster_median_price,cluster_avg_rating,cluster_avg_images,cluster_median_images,cluster_avg_desc_words,cluster_median_desc_words,cluster_avg_review_count,cluster_median_review_count,cluster_avg_product_age,cluster_median_product_age,cluster_avg_brand_strength,cluster_dominant_category,price_high_flag,weak_brand_flag,category_mismatch_flag,low_rating_flag,low_visual_support_flag,short_description_flag,low_review_trust_flag,too_new_product_flag,weakness_reason_codes,weakness_reason_text_ar,context_priority_score,peer_product_ids,peer_names,peer_avg_price,peer_avg_rating,peer_avg_conversion,top_similarity_score,top_peer_product_id,top_peer_name,price_gap_flag,rating_gap_flag,review_gap_flag,image_gap_flag,content_gap_flag,new_product_flag,category_context_flag,contextual_risk_score,contextual_weakness_reason,context_primary_gap,context_secondary_gap
170,فرن كهربايي 60 لتر - اصدار خاص,فرن كهربايي 60 لتر - اصدار خاص,المنزل والمطبخ,unknown_subcategory,بوش,810.36,80,17,80,2,2,,False,المنزل والمطبخ,3.5,0,1115.0,2023-05-16 09:21:24,فرن كهربايي 60 لتر - اصدار خاص,فرن كهربايي 60 لتر - اصدار خاص,المنزل والمطبخ,unknown_subcategory,بوش,810.36,,False,12,2,0,33,12,2,0,2,12,11,2.0,0.0,31,31.0,2.0,11.0,False,27552.24,34,33,0.1666666666666666,0.0,0.0,1.0,0.1666666666666666,3.0,1.0,Moderate,-0.3764201357295859,-0.3764201357295859,130.0,130.0,130.0,0.0,4.391284662352632,1.9285714285714288,21.80555555555556,0.68317137937324,False,False,False,High,False,False,True,False,True,متوسط,انسحاب مرتفع بعد الإضافة للسلة,انسحاب مرتفع بعد الإضافة للسلة,هناك اهتمام واضح بالمنتج لكن جزءًا من العملاء لا يكمل الشراء بعد الإضافة للسلة.,3.5,0,1115.0,80,17,80,2,27552.24,33,3.5,12,2,0,2024-01-01,2024-12-30,فرن كهربايي 60 لتر - اصدار خاص,0.0,0.43444554999574114,4,32,1416.5046875,1102.21,3.725,4.0625,4.0,14.53125,16.0,0.0,0.0,1150.375,1143.5,0.26748578062704065,المنزل والمطبخ,0,0,0,0,1,0,1,0,"['low_visual_support', 'low_review_trust']",الدعم البصري أضعف من المنافسين من حيث عدد الصور | عدد المراجعات أقل من المنتجات المشابهة مما يضعف الثقة,3.9000000000000004,61|153|197|168|24,فرن كهربايي 60 لتر - اصدار خاص|فرن كهربايي 60 لتر - اصدار خاص|مكيف هواء انفيرتر 18000 - اصدار خاص|مجموعه سكاكين مطبخ - اصدار خاص|مكنسه كهرباييه لاسلكيه,791.3260000000001,4.08,1.3031519950637598,0.9050868710730353,61,فرن كهربايي 60 لتر - اصدار خاص,False,False,True,True,False,False,True,3.9,الدعم البصري أضعف من المنافسين من حيث عدد الصور | عدد المراجعات أقل من المنتجات المشابهة مما يضعف الثقة,trust,content
171,موسوعه التاريخ الاسلامي - اصدار خاص,موسوعه التاريخ الاسلامي - اصدار خاص,الكتب والتعليم,unknown_subcategory,دار الفكر,100.57,84,13,84,4,4,,False,الكتب والتعليم,3.4,0,1240.0,2023-01-11 21:30:52,موسوعه التاريخ الاسلامي - اصدار خاص,موسوعه التاريخ الاسلامي - اصدار خاص,الكتب والتعليم,unknown_subcategory,دار الفكر,100.57,,False,22,5,0,29,22,5,0,5,22,22,5.0,0.0,28,28.0,5.0,22.0,False,3218.24,32,29,0.2272727272727272,0.0,0.0,1.0,0.2272727272727272,1.318181818181818,1.0,Moderate,-0.2357869625398371,-0.2357869625398371,72.0,72.0,72.0,0.0,3.3634956997365264,2.083333333333333,23.17142857142857,0.3919082811032212,False,False,False,High,False,False,True,False,False,متوسط,انسحاب مرتفع بعد الإضافة للسلة,انسحاب مرتفع بعد الإضافة للسلة,هناك اهتمام واضح بالمنتج لكن جزءًا من العملاء لا يكمل الشراء بعد الإضافة للسلة.,3.4,0,1240.0,84,13,84,4,3218.24,29,3.4,22,5,0,2024-01-01,2024-12-30,موسوعه التاريخ الاسلامي - اصدار خاص,0.037037037037037035,0.18699489139525632,3,35,162.01628571428571,132.13,3.834285714285714,4.228571428571429,4.0,12.914285714285715,13.0,0.0,0.0,1150.1714285714286,1147.0,0.27160789955165,الكتب والتعليم,0,1,0,1,0,0,1,0,"['weak_brand', 'low_rating', 'low_review_trust']",قوة العلامة التجارية أقل من منافسيه داخل المجموعة | تقييم المنتج أقل من متوسط المنتجات المشابهة | عدد المراجعات أقل من المنتجات المشابهة مما يضعف الثقة,5.3,186|99|144|77|89,كتاب الطبخ العربي التقليدي - اصدار خاص|مجموعه كتب الطفل التعليميه - اصدار خاص|كتاب تطوير الذات والتحفيز - اصدار خاص|دوره برمجه اكاديميه USB - اصدار خاص|كتاب رياده الاعمال والنجاح - اصدار خاص,130.616,3.3200000000000003,1.2345853019766064,0.9230257947015565,186,كتاب الطبخ العربي التقليدي - اصدار خاص,False,True,True,False,False,False,True,5.3,قوة العلامة التجارية أقل من منافسيه داخل المجموعة | تقييم المنتج أقل من متوسط المنتجات المشابهة | عدد المراجعات أقل من المنتجات المشابهة مما يضعف الثقة,trust,none
172,كتاب رياده الاعمال والنجاح - اصدار خاص,كتاب رياده الاعمال والنجاح - اصدار خاص,الكتب والتعليم,unknown_subcategory,مكتبه جرير,72.49,86,15,86,5,5,,False,الكتب والتعليم,3.6,0,1084.0,2023-06-16 14:23:05,كتاب رياده الاعمال والنجاح - اصدار خاص,كتاب رياده الاعمال والنجاح - اصدار خاص,الكتب والتعليم,unknown_subcategory,مكتبه جرير,72.49,,False,49,14,0,29,49,14,0,14,29,46,13.0,0.0,29,29.0,13.0,29.0,False,2247.19,31,29,0.2857142857142857,0.0,0.0,1.0,0.2857142857142857,0.6304347826086957,1.0,Moderate,0.2826414307656154,0.2826414307656154,23.0,23.0,23.0,0.0,3.3634956997365264,2.083333333333333,23.17142857142857,0.1874343953102362,False,False,False,High,False,False,True,True,False,متوسط,انسحاب مرتفع بعد الإضافة للسلة,انسحاب مرتفع بعد الإضافة للسلة,المنتج يُشاهَد لكنه لا يتحول إلى شراء بالمستوى المطلوب.,3.6,0,1084.0,86,15,86,5,2247.19,29,3.6,49,14,0,2024-01-01,2024-12-30,كتاب رياده الاعمال والنجاح - اصدار خاص,0.037037037037037035,0.30852721680727,3,35,162.01628571428571,132.13,3.834285714285714,4.228571428571429,4.0,12.914285714285715,13.0,0.0,0.0,1150.1714285714286,1147.0,0.27160789955165,الكتب والتعليم,0,0,0,0,0,0,1,0,['low_review_trust'],عدد المراجعات أقل من المنتجات المشابهة مما يضعف الثقة,2.8,175|92|193|120|163,مجموعه كتب الطفل التعليميه - اصدار خاص|موسوعه التاريخ الاسلامي - اصدار خاص|مجموعه كتب الطفل التعليميه - اصدار خاص|روايه عربيه بيست سيلر - اصدار خاص|دوره برمجه اكاديميه USB - اصدار خاص,209.17400000000004,3.8,1.7480749746707194,0.9699053510676829,175,مجموعه كتب الطفل التعليميه - اصدار خاص,False,False,True,False,False,False,True,2.8,عدد المراجعات أقل من المنتجات المشابهة مما يضعف الثقة,trust,none
173,حذاء جري احترافي - اصدار خاص,حذاء جري احترافي - اصدار خاص,الرياضه واللياقه,unknown_subcategory,اندر ارمور,426.85,79,14,79,4,4,,False,الرياضه واللياقه,4.7,0,1198.0,2023-02-22 15:23:40,حذاء جري احترافي - اصدار خاص,حذاء جري احترافي - اصدار خاص,الرياضه واللياقه,unknown_subcategory,اندر ارمور,426.85,,False,8,3,0,27,8,3,0,3,8,8,3.0,0.0,25,25.0,3.0,8.0,False,11951.8,28,27,0.375,0.0,0.0,1.0,0.375,3.375,1.0,Moderate,-0.3943320256240504,-0.3943320256240504,142.0,142.0,142.0,0.0,8.50970943604373,2.117647058823529,17.666666666666668,0.3966057860571417,True,False,False,High,False,True,True,False,True,متوسط,انسحاب مرتفع بعد الإضافة للسلة,انسحاب مرتفع بعد الإضافة للسلة,هناك اهتمام واضح بالمنتج لكن جزءًا من العملاء لا يكمل الشراء بعد الإضافة للسلة.,4.7,0,1198.0,79,14,79,4,11951.8,27,4.7,8,3,0,2024-01-01,2024-12-30,حذاء جري احترافي - اصدار خاص,0.0,0.46456181702518706,1,27,625.2074074074073,278.2,4.074074074074074,3.3703703703703702,3.0,14.518518518518519,15.0,0.0,0.0,1153.7407407407406,1135.0,0.34956374783054484,الرياضه واللياقه,1,0,0,0,0,0,1,0,"['price_high', 'low_review_trust']",السعر أعلى من المستوى المعتاد داخل المجموعة المنافسة | عدد المراجعات أقل من المنتجات المشابهة مما يضعف الثقة,4.0,123|45|86|157|167,عداد خطوات ذكي - اصدار خاص|كره قدم رسميه فيفا|لباس رياضي ضاغط - اصدار خاص|جهاز قياس ضغط الدم - اصدار خاص|حقيبه رياضيه جيم - اصدار خاص,213.63600000000002,4.380000000000001,1.464521687462864,0.8932252761807695,123,عداد خطوات ذكي - اصدار خاص,True,False,True,False,False,False,True,4.0,السعر أعلى من المستوى المعتاد داخل المجموعة المنافسة | عدد المراجعات أقل من المنتجات المشابهة مما يضعف الثقة,pricing,trust
174,تابلت 10 انش - اصدار خاص,تابلت 10 انش - اصدار خاص,الالكترونيات,unknown_subcategory,سامسونج,886.97,85,15,85,2,2,,False,الالكترونيات,4.6,0,1137.0,2023-04-24 23:47:11,تابلت 10 انش - اصدار خاص,تابلت 10 انش - اصدار خاص,الالكترونيات,unknown_subcategory,سامسونج,886.97,,False,11,3,0,27,11,3,0,3,11,11,3.0,0.0,25,25.0,3.0,11.0,False,25722.13,29,27,0.2727272727272727,0.0,0.0,1.0,0.2727272727272727,2.4545454545454546,1.0,Moderate,-0.376215027146092,-0.376215027146092,129.0,129.0,129.0,0.0,7.961233440029987,1.9,20.12121212121212,0.3083122072772946,False,False,False,High,False,True,True,False,True,متوسط,انسحاب مرتفع بعد الإضافة للسلة,انسحاب مرتفع بعد الإضافة للسلة,هناك اهتمام واضح بالمنتج لكن جزءًا من العملاء لا يكمل الشراء بعد الإضافة للسلة.,4.6,0,1137.0,85,15,85,2,25722.13,27,4.6,11,3,0,2024-01-01,2024-12-30,تابلت 10 انش - اصدار خاص,0.0,0.6503581790480685,0,27,1979.0025925925927,1613.84,3.7074074074074073,3.925925925925926,4.0,14.37037037037037,15.0,0.0,0.0,1156.7037037037037,1138.0,0.38300357479399344,الالكترونيات,0,0,0,0,1,0,1,0,"['low_visual_support', 'low_review_trust']",الدعم البصري أضعف من المنافسين من حيث عدد الصور | عدد المراجعات أقل من المنتجات المشابهة مما يضعف الثقة,3.9000000000000004,126|97|5|75|115,شاحن لاسلكي سريع - اصدار خاص|هاتف ذكي برو ماكس - اصدار خاص|تابلت 10 انش|تابلت 10 انش - اصدار خاص|شاحن لاسلكي سريع - اصدار خاص,807.5880000000001,4.0,1.5997222222222223,0.9319515518848036,126,شاحن لاسلكي سريع - اصدار خاص,False,False,True,True,False,False,True,3.9,الدعم البصري أضعف من المنافسين من حيث عدد الصور | عدد المراجعات أقل من المنتجات المشابهة مما يضعف الثقة,trust,content
175,مجموعه كتب الطفل التعليميه - اصدار خاص,مجموعه كتب الطفل التعليميه - اصدار خاص,الكتب والتعليم,unknown_subcategory,مكتبه جرير,152.85,87,14,87,4,4,,False,الكتب والتعليم,3.9,0,1119.0,2023-05-12 11:12:41,مجموعه كتب الطفل التعليميه - اصدار خاص,مجموعه كتب الطفل التعليميه - اصدار خاص,الكتب والتعليم,unknown_subcategory,مكتبه جرير,152.85,,False,49,18,0,32,49,18,0,18,32,47,18.0,0.0,32,32.0,18.0,32.0,False,5655.45,37,32,0.3673469387755102,0.0,0.0,1.0,0.3673469387755102,0.6808510638297872,1.0,Moderate,0.4124421692481844,0.4124421692481844,16.0,16.0,16.0,0.0,3.3634956997365264,2.083333333333333,23.17142857142857,0.2024236462924928,False,False,False,High,False,False,True,True,False,متوسط,انسحاب مرتفع بعد الإضافة للسلة,انسحاب مرتفع بعد الإضافة للسلة,المنتج يُشاهَد لكنه لا يتحول إلى شراء بالمستوى المطلوب.,3.9,0,1119.0,87,14,87,4,5655.45,32,3.9,49,18,0,2024-01-01,2024-12-30,مجموعه كتب الطفل التعليميه - اصدار خاص,0.037037037037037035,0.30852721680727,3,35,162.01628571428571,132.13,3.834285714285714,4.228571428571429,4.0,12.914285714285715,13.0,0.0,0.0,1150.1714285714286,1147.0,0.27160789955165,الكتب والتعليم,1,0,0,0,0,0,1,0,"['price_high', 'low_review_trust']",السعر أعلى من المستوى المعتاد داخل المجموعة المنافسة | عدد المراجعات أقل من المنتجات المشابهة مما يضعف الثقة,4.0,172|92|120|193|59,كتاب رياده الاعمال والنجاح - اصدار خاص|موسوعه التاريخ الاسلامي - اصدار خاص|روايه عربيه بيست سيلر - اصدار خاص|مجموعه كتب الطفل التعليميه - اصدار خاص|كتاب تطوير الذات والتحفيز,127.27999999999997,3.9,1.777991718426501,0.9699053510676829,172,كتاب رياده الاعمال والنجاح - اصدار خاص,True,False,True,False,False,False,True,4.0,السعر أعلى من المستوى المعتاد داخل المجموعة المنافسة | عدد المراجعات أقل من المنتجات المشابهة مما يضعف الثقة,pricing,trust
176,فرن كهربايي 60 لتر - اصدار خاص,فرن كهربايي 60 لتر - اصدار خاص,المنزل والمطبخ,unknown_subcategory,ديلونجي,1269.55,85,16,85,5,5,,False,المنزل والمطبخ,4.2,0,1106.0,2023-05-25 18:04:45,فرن كهربايي 60 لتر - اصدار خاص,فرن كهربايي 60 لتر - اصدار خاص,المنزل والمطبخ,unknown_subcategory,ديلونجي,1269.55,,False,55,11,0,19,55,11,0,11,19,51,11.0,0.0,19,19.0,11.0,19.0,False,25391.0,20,19,0.2,0.0,0.0,1.0,0.2,0.3725490196078431,1.0,Moderate,0.2346257613635479,0.2346257613635479,25.0,25.0,25.0,0.0,4.391284662352632,1.9285714285714288,21.80555555555556,0.0848382758698794,False,False,False,High,False,False,True,True,False,متوسط,انسحاب مرتفع بعد الإضافة للسلة,انسحاب مرتفع بعد الإضافة للسلة,المنتج يُشاهَد لكنه لا يتحول إلى شراء بالمستوى المطلوب.,4.2,0,1106.0,85,16,85,5,25391.0,19,4.2,55,11,0,2024-01-01,2024-12-30,فرن كهربايي 60 لتر - اصدار خاص,0.0,0.12534708542809428,4,32,1416.5046875,1102.21,3.725,4.0625,4.0,14.53125,16.0,0.0,0.0,1150.375,1143.5,0.26748578062704065,المنزل والمطبخ,1,1,0,0,0,0,1,0,"['price_high', 'weak_brand', 'low_review_trust']",السعر أعلى من المستوى المعتاد داخل المجموعة المنافسة | قوة العلامة التجارية أقل من منافسيه داخل المجموعة | عدد المراجعات أقل من المنتجات المشابهة مما يضعف الثقة,5.0,136|119|162|111|82,فرن كهربايي 60 لتر - اصدار خاص|ماكينه قهوه اسبريسو - اصدار خاص|ثلاجه نوفروست 350 لتر - اصدار خاص|مكواه بخاريه احترافيه - اصدار خاص|مجموعه سكاكين مطبخ - اصدار خاص,1168.864,3.6599999999999993,1.8459523809523808,0.9004642313223892,136,فرن كهربايي 60 لتر - اصدار خاص,True,False,True,False,False,False,True,5.0,السعر أعلى من المستوى المعتاد داخل المجموعة المنافسة | قوة العلامة التجارية أقل من منافسيه داخل المجموعة | عدد المراجعات أقل من المنتجات المشابهة مما يضعف الثقة,pricing,trust
177,لابتوب الترا سليم - اصدار خاص,لابتوب الترا سليم - اصدار خاص,الالكترونيات,unknown_subcategory,لينوفو,3544.65,82,14,82,5,5,,False,الالكترونيات,2.7,0,1135.0,2023-04-26 15:44:15,لابتوب الترا سليم - اصدار خاص,لابتوب الترا سليم - اصدار خاص,الالكترونيات,unknown_subcategory,لينوفو,3544.65,,False,9,2,0,25,9,2,0,2,9,9,2.0,0.0,24,24.0,2.0,9.0,False,102794.85,29,25,0.2222222222222222,0.0,0.0,1.0,0.2222222222222222,2.7777777777777777,1.0,Moderate,-0.3930820906038677,-0.3930820906038677,140.0,140.0,140.0,0.0,7.961233440029987,1.9,20.12121212121212,0.3489129917747161,True,False,False,High,False,True,True,False,True,متوسط,انسحاب مرتفع بعد الإضافة للسلة,انسحاب مرتفع بعد الإضافة للسلة,هناك اهتمام واضح بالمنتج لكن جزءًا من العملاء لا يكمل الشراء بعد الإضافة للسلة.,2.7,0,1135.0,82,14,82,5,102794.85,25,2.7,9,2,0,2024-01-01,2024-12-30,لابتوب الترا سليم - اصدار خاص,0.0,0.19916177982170075,0,27,1979.0025925925927,1613.84,3.7074074074074073,3.925925925925926,4.0,14.37037037037037,15.0,0.0,0.0,1156.7037037037037,1138.0,0.38300357479399344,الالكترونيات,1,1,0,1,0,0,1,0,"['price_high', 'weak_brand', 'low_rating', 'low_review_trust']",السعر أعلى من المستوى المعتاد داخل المجموعة المنافسة | قوة العلامة التجارية أقل من منافسيه داخل المجموعة | تقييم المنتج أقل من متوسط المنتجات المشابهة | عدد المراجعات أقل من المنتجات المشابهة مما يضعف الثقة,6.5,69|107|124|108|102,لابتوب الترا سليم - اصدار خاص|كاميرا ميرورليس - اصدار خاص|كاميرا ميرورليس - اصدار خاص|كاميرا ميرورليس - اصدار خاص|تابلت 10 انش - اصدار خاص,4454.926,3.06,1.6061956521739131,0.9574035066688116,69,لابتوب الترا سليم - اصدار خاص,True,True,True,False,False,False,True,6.5,السعر أعلى من المستوى المعتاد داخل المجموعة المنافسة | قوة العلامة التجارية أقل من منافسيه داخل المجموعة | تقييم المنتج أقل من متوسط المنتجات المشابهة | عدد المراجعات أقل من المنتجات المشابهة مما يضعف الثقة,pricing,trust
178,مكيف هواء انفيرتر 18000 - اصدار خاص,مكيف هواء انفيرتر 18000 - اصدار خاص,المنزل والمطبخ,unknown_subcategory,اريتي,3002.16,90,16,90,3,3,,False,المنزل والمطبخ,3.6,0,1143.0,2023-04-18 09:20:33,مكيف هواء انفيرتر 18000 - اصدار خاص,مكيف هواء انفيرتر 18000 - اصدار خاص,المنزل والمطبخ,unknown_subcategory,اريتي,3002.16,,False,50,17,0,24,50,17,0,17,24,42,17.0,0.0,23,23.0,17.0,23.0,False,72051.84,24,24,0.34,0.0,0.0,1.0,0.34,0.5714285714285714,1.0,Moderate,0.4015264206178588,0.4015264206178588,17.0,17.0,17.0,0.0,4.391284662352632,1.9285714285714288,21.80555555555556,0.130127881785379,False,False,False,High,False,False,True,True,False,متوسط,انسحاب مرتفع بعد الإضافة للسلة,انسحاب مرتفع بعد الإضافة للسلة,المنتج يُشاهَد لكنه لا يتحول إلى شراء بالمستوى المطلوب.,3.6,0,1143.0,90,16,90,3,72051.84,24,3.6,50,17,0,2024-01-01,2024-12-30,مكيف هواء انفيرتر 18000 - اصدار خاص,0.0,0.35033682728043275,4,32,1416.5046875,1102.21,3.725,4.0625,4.0,14.53125,16.0,0.0,0.0,1150.375,1143.5,0.26748578062704065,المنزل والمطبخ,1,0,0,0,0,0,1,0,"['price_high', 'low_review_trust']",السعر أعلى من المستوى المعتاد داخل المجموعة المنافسة | عدد المراجعات أقل من المنتجات المشابهة مما يضعف الثقة,4.0,134|154|162|191|130,ثلاجه نوفروست 350 لتر - اصدار خاص|ثلاجه نوفروست 350 لتر - اصدار خاص|ثلاجه نوفروست 350 لتر - اصدار خاص|غساله اوتوماتيك 8 كيلو - اصدار خاص|ثلاجه نوفروست 350 لتر - اصدار خاص,2969.3779999999997,3.88,2.290909090909091,0.9291400990026251,134,ثلاجه نوفروست 350 لتر - اصدار خاص,True,False,True,False,False,False,True,4.0,السعر أعلى من المستوى المعتاد داخل المجموعة المنافسة | عدد المراجعات أقل من المنتجات المشابهة مما يضعف الثقة,pricing,trust
179,مجموعه عنايه بالشعر - اصدار خاص,مجموعه عنايه بالشعر - اصدار خاص,الجمال والعنايه,unknown_subcategory,دوف,148.28,95,17,95,6,6,,False,الجمال والعنايه,4.0,0,1236.0,2023-01-15 06:33:57,مجموعه عنايه بالشعر - اصدار خاص,مجموعه عنايه بالشعر - اصدار خاص,الجمال والعنايه,unknown_subcategory,دوف,148.28,,False,7,2,0,31,7,2,0,2,7,6,2.0,0.0,30,30.0,2.0,6.0,False,4744.96,32,31,0.2857142857142857,0.0,0.0,1.0,0.2857142857142857,5.166666666666667,1.0,Moderate,-0.3993157385178524,-0.3993157385178524,146.0,146.0,146.0,0.0,6.768778422340422,2.8,19.580645161290324,0.7633085830692922,True,False,False,High,False,True,True,False,True,متوسط,انسحاب مرتفع بعد الإضافة للسلة,انسحاب مرتفع بعد الإضافة للسلة,هناك اهتمام واضح بالمنتج لكن جزءًا من العملاء لا يكمل الشراء بعد الإضافة للسلة.,4.0,0,1236.0,95,17,95,6,4744.96,31,4.0,7,2,0,2024-01-01,2024-12-30,مجموعه عنايه بالشعر - اصدار خاص,0.0,0.41299428008313765,5,31,312.03483870967744,281.44,3.770967741935484,4.451612903225806,5.0,13.64516129032258,14.0,0.0,0.0,1173.7096774193549,1186.0,0.37324573544941014,الجمال والعنايه,0,0,0,0,0,0,1,0,['low_review_trust'],عدد المراجعات أقل من المنتجات المشابهة مما يضعف الثقة,2.8,116|187|149|39|143,قناع وجه كولاجين - اصدار خاص|عطر رجالي عودي - اصدار خاص|طقم مكياج احترافي - اصدار خاص|قناع وجه كولاجين|عطر رجالي عودي - اصدار خاص,392.78200000000004,4.300000000000001,4.448985507246377,0.9768802644917172,116,قناع وجه كولاجين - اصدار خاص,False,False,True,False,False,False,True,2.8,عدد المراجعات أقل من المنتجات المشابهة مما يضعف الثقة,trust,none
180,شال كشمير ناعم - اصدار خاص,شال كشمير ناعم - اصدار خاص,الازياء والملابس,unknown_subcategory,مانجو,279.71,76,14,76,1,1,,False,الازياء والملابس,3.3,0,1249.0,2023-01-02 00:12:41,شال كشمير ناعم - اصدار خاص,شال كشمير ناعم - اصدار خاص,الازياء والملابس,unknown_subcategory,مانجو,279.71,,False,47,12,0,31,47,12,0,12,31,46,12.0,0.0,30,30.0,12.0,30.0,False,9230.429999999998,33,31,0.2553191489361702,0.0,0.0,1.0,0.2553191489361702,0.6739130434782609,1.0,Moderate,0.2097329064548879,0.2097329064548879,29.0,29.0,29.0,0.0,2.284453274168197,2.3080357142857144,18.59375,0.294999705662022,False,False,False,High,False,False,True,True,False,متوسط,انسحاب مرتفع بعد الإضافة للسلة,انسحاب مرتفع بعد الإضافة للسلة,المنتج يُشاهَد لكنه لا يتحول إلى شراء بالمستوى المطلوب.,3.3,0,1249.0,76,14,76,1,9230.429999999998,31,3.3,47,12,0,2024-01-01,2024-12-30,شال كشمير ناعم - اصدار خاص,0.0,0.22109747300846208,6,32,375.3246875,323.275,3.678125,4.0,4.0,12.65625,13.0,0.0,0.0,1170.6875,1174.5,0.21365830518453735,الازياء والملابس,0,0,0,1,1,0,1,0,"['low_rating', 'low_visual_support', 'low_review_trust']",تقييم المنتج أقل من متوسط المنتجات المشابهة | الدعم البصري أضعف من المنافسين من حيث عدد الصور | عدد المراجعات أقل من المنتجات المشابهة مما يضعف الثقة,5.3999999999999995,93|156|125|11|155,شال كشمير ناعم - اصدار خاص|قميص قطني كلاسيكي - اصدار خاص|شال كشمير ناعم - اصدار خاص|قميص قطني كلاسيكي|حذاء رياضي مريح - اصدار خاص,203.526,3.34,2.474051796157059,0.9673008876273739,93,شال كشمير ناعم - اصدار خاص,False,True,True,True,False,False,True,5.4,تقييم المنتج أقل من متوسط المنتجات المشابهة | الدعم البصري أضعف من المنافسين من حيث عدد الصور | عدد المراجعات أقل من المنتجات المشابهة مما يضعف الثقة,trust,content
181,عطر رجالي عودي - اصدار خاص,عطر رجالي عودي - اصدار خاص,الجمال والعنايه,unknown_subcategory,بالمر,353.61,68,13,68,4,4,,False,الجمال والعنايه,2.7,0,1142.0,2023-04-19 03:44:18,عطر رجالي عودي - اصدار خاص,عطر رجالي عودي - اصدار خاص,الجمال والعنايه,unknown_subcategory,بالمر,353.61,,False,15,3,0,33,15,3,0,3,15,15,3.0,0.0,32,32.0,3.0,15.0,False,14144.4,40,33,0.2,0.0,0.0,1.0,0.2,2.2,1.0,Moderate,-0.3365109970737337,-0.3365109970737337,111.0,111.0,111.0,0.0,6.768778422340422,2.8,19.580645161290324,0.3250217192424083,False,False,False,High,False,False,True,False,True,متوسط,انسحاب مرتفع بعد الإضافة للسلة,انسحاب مرتفع بعد الإضافة للسلة,هناك اهتمام واضح بالمنتج لكن جزءًا من العملاء لا يكمل الشراء بعد الإضافة للسلة.,2.7,0,1142.0,68,13,68,4,14144.4,33,2.7,15,3,0,2024-01-01,2024-12-30,عطر رجالي عودي - اصدار خاص,0.0,0.28318660818823016,5,31,312.03483870967744,281.44,3.770967741935484,4.451612903225806,5.0,13.64516129032258,14.0,0.0,0.0,1173.7096774193549,1186.0,0.37324573544941014,الجمال والعنايه,1,1,0,1,0,0,1,0,"['price_high', 'weak_brand', 'low_rating', 'low_review_trust']",السعر أعلى من المستوى المعتاد داخل المجموعة المنافسة | قوة العلامة التجارية أقل من منافسيه داخل المجموعة | تقييم المنتج أقل من متوسط المنتجات المشابهة | عدد المراجعات أقل من المنتجات المشابهة مما يضعف الثقة,6.5,109|87|34|64|72,قناع وجه كولاجين - اصدار خاص|طقم مكياج احترافي - اصدار خاص|طقم مكياج احترافي|عطر رجالي عودي - اصدار خاص|كريم مرطب SPF 50 - اصدار خاص,294.01599999999996,3.02,3.8466970866970867,0.9523228389489045,109,قناع وجه كولاجين - اصدار خاص,True,True,True,False,False,False,True,6.5,السعر أعلى من المستوى المعتاد داخل المجموعة المنافسة | قوة العلامة التجارية أقل من منافسيه داخل المجموعة | تقييم المنتج أقل من متوسط المنتجات المشابهة | عدد المراجعات أقل من المنتجات المشابهة مما يضعف الثقة,pricing,trust
