selected_product_id,plot_product_id,plot_product_name,is_selected_product,price,purchase_conversion_rate,rating,category,peer_group
89,94,قاموس عربي انجليزي شامل - اصدار خاص,False,192.65,4.0,3.8,الكتب والتعليم,peer
89,144,كتاب تطوير الذات والتحفيز - اصدار خاص,False,91.59,1.2173913043478262,3.4,الكتب والتعليم,peer
89,171,موسوعه التاريخ الاسلامي - اصدار خاص,False,100.57,1.318181818181818,3.4,الكتب والتعليم,peer
89,133,اطلس العالم المصور - اصدار خاص,False,165.39,3.2,3.4,الكتب والتعليم,peer
90,90,شاشه 4K 27 انش - اصدار خاص,True,2115.26,2.3,5.0,الالكترونيات,selected
90,112,شاشه 4K 27 انش - اصدار خاص,False,2651.9,0.8461538461538461,4.9,الالكترونيات,peer
90,81,شاشه 4K 27 انش - اصدار خاص,False,1613.84,2.071428571428572,5.0,الالكترونيات,peer
90,102,تابلت 10 انش - اصدار خاص,False,1982.66,1.2105263157894737,3.5,الالكترونيات,peer
90,194,ساعه ذكيه سبورت - اصدار خاص,False,582.97,1.9,4.0,الالكترونيات,peer
90,147,هاتف ذكي برو ماكس - اصدار خاص,False,4075.22,3.090909090909091,4.8,الالكترونيات,peer
91,91,فرن كهربايي 60 لتر - اصدار خاص,True,978.27,0.6585365853658537,4.4,المنزل والمطبخ,selected
91,136,فرن كهربايي 60 لتر - اصدار خاص,False,1233.09,1.0,4.5,المنزل والمطبخ,peer
91,22,غساله اوتوماتيك 8 كيلو,False,2057.09,2.5,4.3,المنزل والمطبخ,peer
91,119,ماكينه قهوه اسبريسو - اصدار خاص,False,1350.85,0.7714285714285715,3.7,المنزل والمطبخ,peer
91,153,فرن كهربايي 60 لتر - اصدار خاص,False,564.14,1.7058823529411764,3.4,المنزل والمطبخ,peer
91,197,مكيف هواء انفيرتر 18000 - اصدار خاص,False,1440.46,0.9545454545454546,3.5,المنزل والمطبخ,peer
92,92,موسوعه التاريخ الاسلامي - اصدار خاص,True,182.48,1.5238095238095235,3.8,الكتب والتعليم,selected
92,175,مجموعه كتب الطفل التعليميه - اصدار خاص,False,152.85,0.6808510638297872,3.9,الكتب والتعليم,peer
92,193,مجموعه كتب الطفل التعليميه - اصدار خاص,False,256.05,0.6071428571428571,3.4,الكتب والتعليم,peer
92,172,كتاب رياده الاعمال والنجاح - اصدار خاص,False,72.49,0.6304347826086957,3.6,الكتب والتعليم,peer
92,99,مجموعه كتب الطفل التعليميه - اصدار خاص,False,185.24,2.083333333333333,4.2,الكتب والتعليم,peer
92,144,كتاب تطوير الذات والتحفيز - اصدار خاص,False,91.59,1.2173913043478262,3.4,الكتب والتعليم,peer
93,93,شال كشمير ناعم - اصدار خاص,True,304.48,3.1,3.8,الازياء والملابس,selected
93,180,شال كشمير ناعم - اصدار خاص,False,279.71,0.6739130434782609,3.3,الازياء والملابس,peer
93,156,قميص قطني كلاسيكي - اصدار خاص,False,131.66,1.4210526315789471,4.0,الازياء والملابس,peer
93,100,حقيبه يد جلديه - اصدار خاص,False,418.81,1.9230769230769231,4.3,الازياء والملابس,peer
93,125,شال كشمير ناعم - اصدار خاص,False,208.91,1.2777777777777777,3.0,الازياء والملابس,peer
93,11,قميص قطني كلاسيكي,False,73.96,4.142857142857143,3.2,الازياء والملابس,peer
94,94,قاموس عربي انجليزي شامل - اصدار خاص,True,192.65,4.0,3.8,الكتب والتعليم,selected
94,150,اطلس العالم المصور - اصدار خاص,False,244.37,0.5,4.4,الكتب والتعليم,peer
94,62,كتاب الطبخ العربي التقليدي - اصدار خاص,False,122.09,1.5,2.8,الكتب والتعليم,peer
94,200,موسوعه التاريخ الاسلامي - اصدار خاص,False,284.58,3.7777777777777777,4.4,الكتب والتعليم,peer
94,84,كتاب الطبخ العربي التقليدي - اصدار خاص,False,98.36,5.8,4.4,الكتب والتعليم,peer
94,89,كتاب رياده الاعمال والنجاح - اصدار خاص,False,73.16,1.1428571428571428,2.8,الكتب والتعليم,peer
95,95,كره قدم رسميه فيفا - اصدار خاص,True,217.5,2.117647058823529,4.0,الرياضه واللياقه,selected
95,110,جهاز قياس ضغط الدم - اصدار خاص,False,228.23,1.2272727272727273,4.0,الرياضه واللياقه,peer
95,76,حقيبه رياضيه جيم - اصدار خاص,False,110.25,1.4736842105263157,4.1,الرياضه واللياقه,peer
95,86,لباس رياضي ضاغط - اصدار خاص,False,336.99,1.4705882352941178,4.3,الرياضه واللياقه,peer
95,114,حقيبه رياضيه جيم - اصدار خاص,False,246.79,1.5909090909090908,4.3,الرياضه واللياقه,peer
95,98,اوزان حديد طقم 20 كيلو - اصدار خاص,False,449.02,2.363636363636364,4.1,الرياضه واللياقه,peer
96,96,دراجه هواييه جبليه - اصدار خاص,True,2249.21,0.627906976744186,4.3,الرياضه واللياقه,selected
96,138,جهاز مشي كهربايي - اصدار خاص,False,2075.88,5.857142857142857,4.6,الرياضه واللياقه,peer
96,44,جهاز مشي كهربايي,False,1768.56,1.6666666666666667,4.7,الرياضه واللياقه,peer
96,114,حقيبه رياضيه جيم - اصدار خاص,False,246.79,1.5909090909090908,4.3,الرياضه واللياقه,peer
96,105,حقيبه رياضيه جيم - اصدار خاص,False,250.27,2.4,4.6,الرياضه واللياقه,peer
96,188,جهاز مشي كهربايي - اصدار خاص,False,2599.64,1.2916666666666667,4.9,الرياضه واللياقه,peer
97,97,هاتف ذكي برو ماكس - اصدار خاص,True,1968.21,1.9166666666666667,4.1,الالكترونيات,selected
97,174,تابلت 10 انش - اصدار خاص,False,886.97,2.4545454545454546,4.6,الالكترونيات,peer
97,67,لابتوب الترا سليم - اصدار خاص,False,3651.66,1.380952380952381,4.6,الالكترونيات,peer
97,6,شاشه 4K 27 انش,False,2618.75,12.25,3.1,الالكترونيات,peer
97,75,تابلت 10 انش - اصدار خاص,False,670.09,1.9444444444444444,3.0,الالكترونيات,peer
97,68,تابلت 10 انش - اصدار خاص,False,1081.84,1.8125,2.6,الالكترونيات,peer
98,98,اوزان حديد طقم 20 كيلو - اصدار خاص,True,449.02,2.363636363636364,4.1,الرياضه واللياقه,selected
98,86,لباس رياضي ضاغط - اصدار خاص,False,336.99,1.4705882352941178,4.3,الرياضه واللياقه,peer
98,71,حصيره يوغا مضاده للانزلاق - اصدار خاص,False,241.15,2.1818181818181817,3.9,الرياضه واللياقه,peer
98,165,حذاء جري احترافي - اصدار خاص,False,867.11,2.25,4.2,الرياضه واللياقه,peer
98,139,حقيبه رياضيه جيم - اصدار خاص,False,351.69,1.411764705882353,3.6,الرياضه واللياقه,peer
98,95,كره قدم رسميه فيفا - اصدار خاص,False,217.5,2.117647058823529,4.0,الرياضه واللياقه,peer
99,99,مجموعه كتب الطفل التعليميه - اصدار خاص,True,185.24,2.083333333333333,4.2,الكتب والتعليم,selected
99,59,كتاب تطوير الذات والتحفيز,False,88.07,3.2,4.5,الكتب والتعليم,peer
99,92,موسوعه التاريخ الاسلامي - اصدار خاص,False,182.48,1.5238095238095235,3.8,الكتب والتعليم,peer
99,120,روايه عربيه بيست سيلر - اصدار خاص,False,37.31,2.9285714285714284,4.2,الكتب والتعليم,peer
99,193,مجموعه كتب الطفل التعليميه - اصدار خاص,False,256.05,0.6071428571428571,3.4,الكتب والتعليم,peer
99,175,مجموعه كتب الطفل التعليميه - اصدار خاص,False,152.85,0.6808510638297872,3.9,الكتب والتعليم,peer
100,100,حقيبه يد جلديه - اصدار خاص,True,418.81,1.9230769230769231,4.3,الازياء والملابس,selected
100,198,حقيبه يد جلديه - اصدار خاص,False,440.15,3.25,4.5,الازياء والملابس,peer
100,158,فستان سهره انيق - اصدار خاص,False,655.51,0.6744186046511628,4.2,الازياء والملابس,peer
100,156,قميص قطني كلاسيكي - اصدار خاص,False,131.66,1.4210526315789471,4.0,الازياء والملابس,peer
100,121,حذاء رياضي مريح - اصدار خاص,False,279.43,4.0,4.3,الازياء والملابس,peer
100,166,فستان سهره انيق - اصدار خاص,False,184.75,1.6842105263157894,3.8,الازياء والملابس,peer
101,101,مجموعه سكاكين مطبخ - اصدار خاص,True,241.26,3.0,3.7,المنزل والمطبخ,selected
101,128,مكواه بخاريه احترافيه - اصدار خاص,False,664.23,1.8333333333333333,3.3,المنزل والمطبخ,peer
101,153,فرن كهربايي 60 لتر - اصدار خاص,False,564.14,1.7058823529411764,3.4,المنزل والمطبخ,peer
101,195,فرن كهربايي 60 لتر - اصدار خاص,False,411.6,2.0,3.1,المنزل والمطبخ,peer
101,80,ماكينه قهوه اسبريسو - اصدار خاص,False,996.58,3.0,4.3,المنزل والمطبخ,peer
101,24,مكنسه كهرباييه لاسلكيه,False,362.63,1.0769230769230769,4.5,المنزل والمطبخ,peer
102,102,تابلت 10 انش - اصدار خاص,True,1982.66,1.2105263157894737,3.5,الالكترونيات,selected
102,177,لابتوب الترا سليم - اصدار خاص,False,3544.65,2.7777777777777777,2.7,الالكترونيات,peer
102,112,شاشه 4K 27 انش - اصدار خاص,False,2651.9,0.8461538461538461,4.9,الالكترونيات,peer
102,81,شاشه 4K 27 انش - اصدار خاص,False,1613.84,2.071428571428572,5.0,الالكترونيات,peer
102,90,شاشه 4K 27 انش - اصدار خاص,False,2115.26,2.3,5.0,الالكترونيات,peer
102,124,كاميرا ميرورليس - اصدار خاص,False,4869.43,0.5434782608695652,2.8,الالكترونيات,peer
103,103,بنطلون جينز سليم فيت - اصدار خاص,True,398.87,3.272727272727273,3.7,الازياء والملابس,selected
103,184,حذاء رسمي جلد - اصدار خاص,False,617.48,2.0,2.9,الازياء والملابس,peer
103,155,حذاء رياضي مريح - اصدار خاص,False,298.62,2.4285714285714284,2.7,الازياء والملابس,peer
103,11,قميص قطني كلاسيكي,False,73.96,4.142857142857143,3.2,الازياء والملابس,peer
103,83,فستان سهره انيق - اصدار خاص,False,584.83,2.6,3.4,الازياء والملابس,peer
103,73,فستان سهره انيق - اصدار خاص,False,249.37,1.85,3.4,الازياء والملابس,peer
104,104,قناع وجه كولاجين - اصدار خاص,True,146.34,3.1,3.0,الجمال والعنايه,selected
104,199,زيت ارغان طبيعي - اصدار خاص,False,107.47,1.2857142857142858,2.6,الجمال والعنايه,peer
104,189,مزيل عرق رول اون - اصدار خاص,False,46.18,0.6,3.2,الجمال والعنايه,peer
104,132,عطر رجالي عودي - اصدار خاص,False,284.92,3.875,3.5,الجمال والعنايه,peer
104,160,زيت ارغان طبيعي - اصدار خاص,False,298.73,3.5,4.3,الجمال والعنايه,peer
104,64,عطر رجالي عودي - اصدار خاص,False,578.73,1.0,3.5,الجمال والعنايه,peer
105,105,حقيبه رياضيه جيم - اصدار خاص,True,250.27,2.4,4.6,الرياضه واللياقه,selected
105,114,حقيبه رياضيه جيم - اصدار خاص,False,246.79,1.5909090909090908,4.3,الرياضه واللياقه,peer
105,76,حقيبه رياضيه جيم - اصدار خاص,False,110.25,1.4736842105263157,4.1,الرياضه واللياقه,peer
105,110,جهاز قياس ضغط الدم - اصدار خاص,False,228.23,1.2272727272727273,4.0,الرياضه واللياقه,peer
105,157,جهاز قياس ضغط الدم - اصدار خاص,False,278.2,1.9166666666666667,4.7,الرياضه واللياقه,peer
105,95,كره قدم رسميه فيفا - اصدار خاص,False,217.5,2.117647058823529,4.0,الرياضه واللياقه,peer
106,106,فرن كهربايي 60 لتر - اصدار خاص,True,449.77,1.9285714285714288,2.6,المنزل والمطبخ,selected
106,135,طقم اواني طهي غرانيت - اصدار خاص,False,248.61,1.2,2.8,المنزل والمطبخ,peer
106,70,فرن كهربايي 60 لتر - اصدار خاص,False,1076.29,1.181818181818182,3.1,المنزل والمطبخ,peer
106,65,مكنسه كهرباييه لاسلكيه - اصدار خاص,False,586.82,1.9285714285714288,2.7,المنزل والمطبخ,peer
106,85,ماكينه قهوه اسبريسو - اصدار خاص,False,1742.75,1.7142857142857142,2.6,المنزل والمطبخ,peer
106,82,مجموعه سكاكين مطبخ - اصدار خاص,False,482.06,3.0,2.9,المنزل والمطبخ,peer
107,107,كاميرا ميرورليس - اصدار خاص,True,5057.62,2.8,3.2,الالكترونيات,selected
107,69,لابتوب الترا سليم - اصدار خاص,False,5185.33,1.6875,2.5,الالكترونيات,peer
107,177,لابتوب الترا سليم - اصدار خاص,False,3544.65,2.7777777777777777,2.7,الالكترونيات,peer
107,108,كاميرا ميرورليس - اصدار خاص,False,5179.59,1.7894736842105263,3.3,الالكترونيات,peer
107,124,كاميرا ميرورليس - اصدار خاص,False,4869.43,0.5434782608695652,2.8,الالكترونيات,peer
107,147,هاتف ذكي برو ماكس - اصدار خاص,False,4075.22,3.090909090909091,4.8,الالكترونيات,peer
108,108,كاميرا ميرورليس - اصدار خاص,True,5179.59,1.7894736842105263,3.3,الالكترونيات,selected
108,124,كاميرا ميرورليس - اصدار خاص,False,4869.43,0.5434782608695652,2.8,الالكترونيات,peer
108,69,لابتوب الترا سليم - اصدار خاص,False,5185.33,1.6875,2.5,الالكترونيات,peer
108,147,هاتف ذكي برو ماكس - اصدار خاص,False,4075.22,3.090909090909091,4.8,الالكترونيات,peer
108,107,كاميرا ميرورليس - اصدار خاص,False,5057.62,2.8,3.2,الالكترونيات,peer
108,177,لابتوب الترا سليم - اصدار خاص,False,3544.65,2.7777777777777777,2.7,الالكترونيات,peer
109,109,قناع وجه كولاجين - اصدار خاص,True,44.98,4.428571428571429,2.8,الجمال والعنايه,selected
109,181,عطر رجالي عودي - اصدار خاص,False,353.61,2.2,2.7,الجمال والعنايه,peer
109,64,عطر رجالي عودي - اصدار خاص,False,578.73,1.0,3.5,الجمال والعنايه,peer
109,78,عطر رجالي عودي - اصدار خاص,False,637.27,2.4166666666666665,3.7,الجمال والعنايه,peer
109,182,سيروم فيتامين سي - اصدار خاص,False,190.33,2.1538461538461537,3.9,الجمال والعنايه,peer
109,34,طقم مكياج احترافي,False,269.1,10.45945945945946,3.0,الجمال والعنايه,peer
110,110,جهاز قياس ضغط الدم - اصدار خاص,True,228.23,1.2272727272727273,4.0,الرياضه واللياقه,selected
110,95,كره قدم رسميه فيفا - اصدار خاص,False,217.5,2.117647058823529,4.0,الرياضه واللياقه,peer
110,76,حقيبه رياضيه جيم - اصدار خاص,False,110.25,1.4736842105263157,4.1,الرياضه واللياقه,peer
110,114,حقيبه رياضيه جيم - اصدار خاص,False,246.79,1.5909090909090908,4.3,الرياضه واللياقه,peer
110,86,لباس رياضي ضاغط - اصدار خاص,False,336.99,1.4705882352941178,4.3,الرياضه واللياقه,peer
110,159,حصيره يوغا مضاده للانزلاق - اصدار خاص,False,132.33,2.7,3.8,الرياضه واللياقه,peer
111,111,مكواه بخاريه احترافيه - اصدار خاص,True,453.66,3.125,3.8,المنزل والمطبخ,selected
111,82,مجموعه سكاكين مطبخ - اصدار خاص,False,482.06,3.0,2.9,المنزل والمطبخ,peer
111,176,فرن كهربايي 60 لتر - اصدار خاص,False,1269.55,0.3725490196078431,4.2,المنزل والمطبخ,peer
111,119,ماكينه قهوه اسبريسو - اصدار خاص,False,1350.85,0.7714285714285715,3.7,المنزل والمطبخ,peer
111,27,فرن كهربايي 60 لتر,False,1128.13,2.6153846153846154,4.0,المنزل والمطبخ,peer
111,65,مكنسه كهرباييه لاسلكيه - اصدار خاص,False,586.82,1.9285714285714288,2.7,المنزل والمطبخ,peer
112,112,شاشه 4K 27 انش - اصدار خاص,True,2651.9,0.8461538461538461,4.9,الالكترونيات,selected
112,90,شاشه 4K 27 انش - اصدار خاص,False,2115.26,2.3,5.0,الالكترونيات,peer
112,81,شاشه 4K 27 انش - اصدار خاص,False,1613.84,2.071428571428572,5.0,الالكترونيات,peer
112,147,هاتف ذكي برو ماكس - اصدار خاص,False,4075.22,3.090909090909091,4.8,الالكترونيات,peer
112,102,تابلت 10 انش - اصدار خاص,False,1982.66,1.2105263157894737,3.5,الالكترونيات,peer
112,107,كاميرا ميرورليس - اصدار خاص,False,5057.62,2.8,3.2,الالكترونيات,peer
113,113,كتاب تعلم البرمجه بالعربيه - اصدار خاص,True,61.24,1.0769230769230769,4.1,الكتب والتعليم,selected
113,51,كتاب تعلم البرمجه بالعربيه,False,66.67,7.653846153846154,4.2,الكتب والتعليم,peer
113,99,مجموعه كتب الطفل التعليميه - اصدار خاص,False,185.24,2.083333333333333,4.2,الكتب والتعليم,peer
113,144,كتاب تطوير الذات والتحفيز - اصدار خاص,False,91.59,1.2173913043478262,3.4,الكتب والتعليم,peer
113,171,موسوعه التاريخ الاسلامي - اصدار خاص,False,100.57,1.318181818181818,3.4,الكتب والتعليم,peer
113,74,كتاب الطبخ العربي التقليدي - اصدار خاص,False,132.13,0.4354838709677419,4.5,الكتب والتعليم,peer
114,114,حقيبه رياضيه جيم - اصدار خاص,True,246.79,1.5909090909090908,4.3,الرياضه واللياقه,selected
114,105,حقيبه رياضيه جيم - اصدار خاص,False,250.27,2.4,4.6,الرياضه واللياقه,peer
114,76,حقيبه رياضيه جيم - اصدار خاص,False,110.25,1.4736842105263157,4.1,الرياضه واللياقه,peer
114,110,جهاز قياس ضغط الدم - اصدار خاص,False,228.23,1.2272727272727273,4.0,الرياضه واللياقه,peer
114,95,كره قدم رسميه فيفا - اصدار خاص,False,217.5,2.117647058823529,4.0,الرياضه واللياقه,peer
114,157,جهاز قياس ضغط الدم - اصدار خاص,False,278.2,1.9166666666666667,4.7,الرياضه واللياقه,peer
115,115,شاحن لاسلكي سريع - اصدار خاص,True,131.51,1.75,3.6,الالكترونيات,selected
115,126,شاحن لاسلكي سريع - اصدار خاص,False,224.49,0.7,4.3,الالكترونيات,peer
115,75,تابلت 10 انش - اصدار خاص,False,670.09,1.9444444444444444,3.0,الالكترونيات,peer
115,161,شاحن لاسلكي سريع - اصدار خاص,False,280.14,1.6875,2.5,الالكترونيات,peer
115,174,تابلت 10 انش - اصدار خاص,False,886.97,2.4545454545454546,4.6,الالكترونيات,peer
115,141,ساعه ذكيه سبورت - اصدار خاص,False,449.82,0.8181818181818182,3.4,الالكترونيات,peer
116,116,قناع وجه كولاجين - اصدار خاص,True,136.01,1.4166666666666667,4.3,الجمال والعنايه,selected
116,179,مجموعه عنايه بالشعر - اصدار خاص,False,148.28,5.166666666666667,4.0,الجمال والعنايه,peer
116,187,عطر رجالي عودي - اصدار خاص,False,521.01,2.2,4.5,الجمال والعنايه,peer
116,149,طقم مكياج احترافي - اصدار خاص,False,652.63,3.2,4.4,الجمال والعنايه,peer
116,143,عطر رجالي عودي - اصدار خاص,False,602.95,1.4782608695652173,4.8,الجمال والعنايه,peer
116,140,مزيل عرق رول اون - اصدار خاص,False,61.32,2.111111111111111,4.2,الجمال والعنايه,peer
117,117,حصيره يوغا مضاده للانزلاق - اصدار خاص,True,159.84,1.2083333333333333,3.3,الرياضه واللياقه,selected
117,148,حذاء جري احترافي - اصدار خاص,False,658.67,3.2,4.3,الرياضه واللياقه,peer
117,146,اوزان حديد طقم 20 كيلو - اصدار خاص,False,323.76,0.8695652173913043,3.4,الرياضه واللياقه,peer
117,123,عداد خطوات ذكي - اصدار خاص,False,140.92,2.0,4.2,الرياضه واللياقه,peer
117,157,جهاز قياس ضغط الدم - اصدار خاص,False,278.2,1.9166666666666667,4.7,الرياضه واللياقه,peer
117,45,كره قدم رسميه فيفا,False,207.67,0.4909090909090909,4.9,الرياضه واللياقه,peer
118,118,حصيره يوغا مضاده للانزلاق - اصدار خاص,True,175.91,4.833333333333333,3.0,الرياضه واللياقه,selected
118,159,حصيره يوغا مضاده للانزلاق - اصدار خاص,False,132.33,2.7,3.8,الرياضه واللياقه,peer
118,110,جهاز قياس ضغط الدم - اصدار خاص,False,228.23,1.2272727272727273,4.0,الرياضه واللياقه,peer
118,95,كره قدم رسميه فيفا - اصدار خاص,False,217.5,2.117647058823529,4.0,الرياضه واللياقه,peer
118,76,حقيبه رياضيه جيم - اصدار خاص,False,110.25,1.4736842105263157,4.1,الرياضه واللياقه,peer
118,139,حقيبه رياضيه جيم - اصدار خاص,False,351.69,1.411764705882353,3.6,الرياضه واللياقه,peer
119,119,ماكينه قهوه اسبريسو - اصدار خاص,True,1350.85,0.7714285714285715,3.7,المنزل والمطبخ,selected
119,70,فرن كهربايي 60 لتر - اصدار خاص,False,1076.29,1.181818181818182,3.1,المنزل والمطبخ,peer
119,162,ثلاجه نوفروست 350 لتر - اصدار خاص,False,2324.66,1.3333333333333333,3.4,المنزل والمطبخ,peer
119,176,فرن كهربايي 60 لتر - اصدار خاص,False,1269.55,0.3725490196078431,4.2,المنزل والمطبخ,peer
119,85,ماكينه قهوه اسبريسو - اصدار خاص,False,1742.75,1.7142857142857142,2.6,المنزل والمطبخ,peer
119,27,فرن كهربايي 60 لتر,False,1128.13,2.6153846153846154,4.0,المنزل والمطبخ,peer
120,120,روايه عربيه بيست سيلر - اصدار خاص,True,37.31,2.9285714285714284,4.2,الكتب والتعليم,selected
120,175,مجموعه كتب الطفل التعليميه - اصدار خاص,False,152.85,0.6808510638297872,3.9,الكتب والتعليم,peer
120,145,قاموس عربي انجليزي شامل - اصدار خاص,False,165.87,2.05,4.9,الكتب والتعليم,peer
120,172,كتاب رياده الاعمال والنجاح - اصدار خاص,False,72.49,0.6304347826086957,3.6,الكتب والتعليم,peer
120,193,مجموعه كتب الطفل التعليميه - اصدار خاص,False,256.05,0.6071428571428571,3.4,الكتب والتعليم,peer
120,92,موسوعه التاريخ الاسلامي - اصدار خاص,False,182.48,1.5238095238095235,3.8,الكتب والتعليم,peer
121,121,حذاء رياضي مريح - اصدار خاص,True,279.43,4.0,4.3,الازياء والملابس,selected
121,190,حذاء رسمي جلد - اصدار خاص,False,615.39,4.25,3.9,الازياء والملابس,peer
121,129,تيشيرت بولو قطن - اصدار خاص,False,94.56,2.5,4.5,الازياء والملابس,peer
121,164,حقيبه يد جلديه - اصدار خاص,False,297.97,0.6923076923076923,3.9,الازياء والملابس,peer
121,19,تيشيرت بولو قطن,False,195.42,2.1875,4.2,الازياء والملابس,peer
121,100,حقيبه يد جلديه - اصدار خاص,False,418.81,1.9230769230769231,4.3,الازياء والملابس,peer
122,122,طقم مكياج احترافي - اصدار خاص,True,696.77,2.083333333333333,3.2,الجمال والعنايه,selected
122,132,عطر رجالي عودي - اصدار خاص,False,284.92,3.875,3.5,الجمال والعنايه,peer
122,189,مزيل عرق رول اون - اصدار خاص,False,46.18,0.6,3.2,الجمال والعنايه,peer
122,149,طقم مكياج احترافي - اصدار خاص,False,652.63,3.2,4.4,الجمال والعنايه,peer
122,37,غسول وجه للبشره الحساسه,False,113.29,13.045454545454543,3.3,الجمال والعنايه,peer
122,39,قناع وجه كولاجين,False,51.31,13.95,3.5,الجمال والعنايه,peer
123,123,عداد خطوات ذكي - اصدار خاص,True,140.92,2.0,4.2,الرياضه واللياقه,selected
123,157,جهاز قياس ضغط الدم - اصدار خاص,False,278.2,1.9166666666666667,4.7,الرياضه واللياقه,peer
123,146,اوزان حديد طقم 20 كيلو - اصدار خاص,False,323.76,0.8695652173913043,3.4,الرياضه واللياقه,peer
123,148,حذاء جري احترافي - اصدار خاص,False,658.67,3.2,4.3,الرياضه واللياقه,peer
123,114,حقيبه رياضيه جيم - اصدار خاص,False,246.79,1.5909090909090908,4.3,الرياضه واللياقه,peer
123,173,حذاء جري احترافي - اصدار خاص,False,426.85,3.375,4.7,الرياضه واللياقه,peer
124,124,كاميرا ميرورليس - اصدار خاص,True,4869.43,0.5434782608695652,2.8,الالكترونيات,selected
124,108,كاميرا ميرورليس - اصدار خاص,False,5179.59,1.7894736842105263,3.3,الالكترونيات,peer
124,69,لابتوب الترا سليم - اصدار خاص,False,5185.33,1.6875,2.5,الالكترونيات,peer
124,177,لابتوب الترا سليم - اصدار خاص,False,3544.65,2.7777777777777777,2.7,الالكترونيات,peer
124,107,كاميرا ميرورليس - اصدار خاص,False,5057.62,2.8,3.2,الالكترونيات,peer
124,147,هاتف ذكي برو ماكس - اصدار خاص,False,4075.22,3.090909090909091,4.8,الالكترونيات,peer
125,125,شال كشمير ناعم - اصدار خاص,True,208.91,1.2777777777777777,3.0,الازياء والملابس,selected
125,11,قميص قطني كلاسيكي,False,73.96,4.142857142857143,3.2,الازياء والملابس,peer
125,180,شال كشمير ناعم - اصدار خاص,False,279.71,0.6739130434782609,3.3,الازياء والملابس,peer
125,93,شال كشمير ناعم - اصدار خاص,False,304.48,3.1,3.8,الازياء والملابس,peer
125,152,شال كشمير ناعم - اصدار خاص,False,92.66,0.92,3.4,الازياء والملابس,peer
125,155,حذاء رياضي مريح - اصدار خاص,False,298.62,2.4285714285714284,2.7,الازياء والملابس,peer
126,126,شاحن لاسلكي سريع - اصدار خاص,True,224.49,0.7,4.3,الالكترونيات,selected
126,115,شاحن لاسلكي سريع - اصدار خاص,False,131.51,1.75,3.6,الالكترونيات,peer
126,174,تابلت 10 انش - اصدار خاص,False,886.97,2.4545454545454546,4.6,الالكترونيات,peer
126,75,تابلت 10 انش - اصدار خاص,False,670.09,1.9444444444444444,3.0,الالكترونيات,peer
126,8,مكبر صوت بلوتوث,False,338.12,2.5384615384615383,4.6,الالكترونيات,peer
126,142,مكبر صوت بلوتوث - اصدار خاص,False,243.55,1.5263157894736843,2.9,الالكترونيات,peer
127,127,قميص قطني كلاسيكي - اصدار خاص,True,209.71,2.5454545454545454,3.0,الازياء والملابس,selected
127,63,حذاء رياضي مريح - اصدار خاص,False,557.39,1.8,2.9,الازياء والملابس,peer
127,166,فستان سهره انيق - اصدار خاص,False,184.75,1.6842105263157894,3.8,الازياء والملابس,peer
127,164,حقيبه يد جلديه - اصدار خاص,False,297.97,0.6923076923076923,3.9,الازياء والملابس,peer
127,20,حذاء رسمي جلد,False,600.91,2.909090909090909,3.4,الازياء والملابس,peer
127,190,حذاء رسمي جلد - اصدار خاص,False,615.39,4.25,3.9,الازياء والملابس,peer
128,128,مكواه بخاريه احترافيه - اصدار خاص,True,664.23,1.8333333333333333,3.3,المنزل والمطبخ,selected
128,195,فرن كهربايي 60 لتر - اصدار خاص,False,411.6,2.0,3.1,المنزل والمطبخ,peer
128,101,مجموعه سكاكين مطبخ - اصدار خاص,False,241.26,3.0,3.7,المنزل والمطبخ,peer
128,80,ماكينه قهوه اسبريسو - اصدار خاص,False,996.58,3.0,4.3,المنزل والمطبخ,peer
128,153,فرن كهربايي 60 لتر - اصدار خاص,False,564.14,1.7058823529411764,3.4,المنزل والمطبخ,peer
128,27,فرن كهربايي 60 لتر,False,1128.13,2.6153846153846154,4.0,المنزل والمطبخ,peer
129,129,تيشيرت بولو قطن - اصدار خاص,True,94.56,2.5,4.5,الازياء والملابس,selected
129,19,تيشيرت بولو قطن,False,195.42,2.1875,4.2,الازياء والملابس,peer
129,121,حذاء رياضي مريح - اصدار خاص,False,279.43,4.0,4.3,الازياء والملابس,peer
129,166,فستان سهره انيق - اصدار خاص,False,184.75,1.6842105263157894,3.8,الازياء والملابس,peer
129,158,فستان سهره انيق - اصدار خاص,False,655.51,0.6744186046511628,4.2,الازياء والملابس,peer
129,100,حقيبه يد جلديه - اصدار خاص,False,418.81,1.9230769230769231,4.3,الازياء والملابس,peer
130,130,ثلاجه نوفروست 350 لتر - اصدار خاص,True,3341.54,2.4545454545454546,4.5,المنزل والمطبخ,selected
130,154,ثلاجه نوفروست 350 لتر - اصدار خاص,False,3786.85,4.333333333333333,3.9,المنزل والمطبخ,peer
130,162,ثلاجه نوفروست 350 لتر - اصدار خاص,False,2324.66,1.3333333333333333,3.4,المنزل والمطبخ,peer
130,134,ثلاجه نوفروست 350 لتر - اصدار خاص,False,3215.18,2.333333333333333,4.8,المنزل والمطبخ,peer
130,178,مكيف هواء انفيرتر 18000 - اصدار خاص,False,3002.16,0.5714285714285714,3.6,المنزل والمطبخ,peer
130,176,فرن كهربايي 60 لتر - اصدار خاص,False,1269.55,0.3725490196078431,4.2,المنزل والمطبخ,peer
