product_id,peer_rank,peer_product_id,peer_name,peer_similarity_score
161,3,75,تابلت 10 انش - اصدار خاص,0.9063752652157542
161,4,115,شاحن لاسلكي سريع - اصدار خاص,0.8578667206313102
161,5,141,ساعه ذكيه سبورت - اصدار خاص,0.8269358554468925
162,1,85,ماكينه قهوه اسبريسو - اصدار خاص,0.9482388970923317
162,2,119,ماكينه قهوه اسبريسو - اصدار خاص,0.9011890708556183
162,3,130,ثلاجه نوفروست 350 لتر - اصدار خاص,0.8967542746486832
162,4,176,فرن كهربايي 60 لتر - اصدار خاص,0.8920804602439604
162,5,178,مكيف هواء انفيرتر 18000 - اصدار خاص,0.8851077589263615
163,1,196,اطلس العالم المصور - اصدار خاص,0.9546808031565706
163,2,193,مجموعه كتب الطفل التعليميه - اصدار خاص,0.9529520489850711
163,3,77,دوره برمجه اكاديميه USB - اصدار خاص,0.9481422953787277
163,4,92,موسوعه التاريخ الاسلامي - اصدار خاص,0.9320278553796871
163,5,151,كتاب تطوير الذات والتحفيز - اصدار خاص,0.9290071106321119
164,1,66,قميص قطني كلاسيكي - اصدار خاص,0.9683034210680158
164,2,121,حذاء رياضي مريح - اصدار خاص,0.946836890083565
164,3,12,فستان سهره انيق,0.928468000703388
164,4,100,حقيبه يد جلديه - اصدار خاص,0.9246340805140604
164,5,198,حقيبه يد جلديه - اصدار خاص,0.9198758457421669
165,1,139,حقيبه رياضيه جيم - اصدار خاص,0.9593010037112147
165,2,71,حصيره يوغا مضاده للانزلاق - اصدار خاص,0.9568656444115489
165,3,86,لباس رياضي ضاغط - اصدار خاص,0.946680809916725
165,4,98,اوزان حديد طقم 20 كيلو - اصدار خاص,0.9189364698032538
165,5,49,جهاز قياس ضغط الدم,0.9118025890592665
166,1,19,تيشيرت بولو قطن,0.9397532889760678
166,2,158,فستان سهره انيق - اصدار خاص,0.9333174541923351
166,3,156,قميص قطني كلاسيكي - اصدار خاص,0.9288094804114179
166,4,129,تيشيرت بولو قطن - اصدار خاص,0.9272999497457971
166,5,100,حقيبه يد جلديه - اصدار خاص,0.9266388361317786
167,1,45,كره قدم رسميه فيفا,0.894860981997032
167,2,148,حذاء جري احترافي - اصدار خاص,0.8560285265106335
167,3,173,حذاء جري احترافي - اصدار خاص,0.8264628290796514
167,4,123,عداد خطوات ذكي - اصدار خاص,0.8207532632734196
167,5,117,حصيره يوغا مضاده للانزلاق - اصدار خاص,0.7743433814987775
168,1,24,مكنسه كهرباييه لاسلكيه,0.9059710611373358
168,2,61,فرن كهربايي 60 لتر - اصدار خاص,0.8583514432715712
168,3,80,ماكينه قهوه اسبريسو - اصدار خاص,0.8543890677154748
168,4,136,فرن كهربايي 60 لتر - اصدار خاص,0.8533008904480739
168,5,170,فرن كهربايي 60 لتر - اصدار خاص,0.8425459997501087
169,1,83,فستان سهره انيق - اصدار خاص,0.9644161212378916
169,2,73,فستان سهره انيق - اصدار خاص,0.9636625973145305
169,3,155,حذاء رياضي مريح - اصدار خاص,0.9299267975328596
169,4,17,شال كشمير ناعم,0.924963141854547
169,5,66,قميص قطني كلاسيكي - اصدار خاص,0.9187422685001827
170,1,61,فرن كهربايي 60 لتر - اصدار خاص,0.9050868710730353
170,2,153,فرن كهربايي 60 لتر - اصدار خاص,0.8740003026136132
170,3,197,مكيف هواء انفيرتر 18000 - اصدار خاص,0.8555369749924708
170,4,168,مجموعه سكاكين مطبخ - اصدار خاص,0.8425459997501087
170,5,24,مكنسه كهرباييه لاسلكيه,0.8406628045017795
171,1,186,كتاب الطبخ العربي التقليدي - اصدار خاص,0.9230257947015565
171,2,99,مجموعه كتب الطفل التعليميه - اصدار خاص,0.910449782320627
171,3,144,كتاب تطوير الذات والتحفيز - اصدار خاص,0.8840662004373516
171,4,77,دوره برمجه اكاديميه USB - اصدار خاص,0.8822719036755318
171,5,89,كتاب رياده الاعمال والنجاح - اصدار خاص,0.8816156371106696
172,1,175,مجموعه كتب الطفل التعليميه - اصدار خاص,0.9699053510676829
172,2,92,موسوعه التاريخ الاسلامي - اصدار خاص,0.9427583195364369
172,3,193,مجموعه كتب الطفل التعليميه - اصدار خاص,0.9319617947097862
172,4,120,روايه عربيه بيست سيلر - اصدار خاص,0.9293652946514563
172,5,163,دوره برمجه اكاديميه USB - اصدار خاص,0.9133888353183883
173,1,123,عداد خطوات ذكي - اصدار خاص,0.8932252761807695
173,2,45,كره قدم رسميه فيفا,0.8857108239133362
173,3,86,لباس رياضي ضاغط - اصدار خاص,0.8496706207755045
173,4,157,جهاز قياس ضغط الدم - اصدار خاص,0.8376692100336685
173,5,167,حقيبه رياضيه جيم - اصدار خاص,0.8264628290796514
174,1,126,شاحن لاسلكي سريع - اصدار خاص,0.9319515518848036
174,2,97,هاتف ذكي برو ماكس - اصدار خاص,0.900881408503224
174,3,5,تابلت 10 انش,0.8637669972821882
174,4,75,تابلت 10 انش - اصدار خاص,0.8567617286403262
174,5,115,شاحن لاسلكي سريع - اصدار خاص,0.8458143582462038
175,1,172,كتاب رياده الاعمال والنجاح - اصدار خاص,0.9699053510676829
175,2,92,موسوعه التاريخ الاسلامي - اصدار خاص,0.9686780878385504
175,3,120,روايه عربيه بيست سيلر - اصدار خاص,0.9444936417084769
175,4,193,مجموعه كتب الطفل التعليميه - اصدار خاص,0.930185021237399
175,5,59,كتاب تطوير الذات والتحفيز,0.9298466933414256
176,1,136,فرن كهربايي 60 لتر - اصدار خاص,0.9004642313223892
176,2,119,ماكينه قهوه اسبريسو - اصدار خاص,0.8988822197996352
176,3,162,ثلاجه نوفروست 350 لتر - اصدار خاص,0.8920804602439604
176,4,111,مكواه بخاريه احترافيه - اصدار خاص,0.8861130709129069
176,5,82,مجموعه سكاكين مطبخ - اصدار خاص,0.8656001628116969
177,1,69,لابتوب الترا سليم - اصدار خاص,0.9574035066688116
177,2,107,كاميرا ميرورليس - اصدار خاص,0.9538868911139106
177,3,124,كاميرا ميرورليس - اصدار خاص,0.924382062057264
177,4,108,كاميرا ميرورليس - اصدار خاص,0.9023010624140331
177,5,102,تابلت 10 انش - اصدار خاص,0.8847089616836972
178,1,134,ثلاجه نوفروست 350 لتر - اصدار خاص,0.9291400990026251
178,2,154,ثلاجه نوفروست 350 لتر - اصدار خاص,0.9144529385716926
178,3,162,ثلاجه نوفروست 350 لتر - اصدار خاص,0.8851077589263615
178,4,191,غساله اوتوماتيك 8 كيلو - اصدار خاص,0.880163454806798
178,5,130,ثلاجه نوفروست 350 لتر - اصدار خاص,0.8598370964753523
179,1,116,قناع وجه كولاجين - اصدار خاص,0.9768802644917172
179,2,187,عطر رجالي عودي - اصدار خاص,0.9278828742721301
179,3,149,طقم مكياج احترافي - اصدار خاص,0.9087738240243481
179,4,39,قناع وجه كولاجين,0.8664466632722118
179,5,143,عطر رجالي عودي - اصدار خاص,0.8596518375049095
180,1,93,شال كشمير ناعم - اصدار خاص,0.9673008876273739
180,2,156,قميص قطني كلاسيكي - اصدار خاص,0.9455645270918092
180,3,125,شال كشمير ناعم - اصدار خاص,0.9292359034466349
180,4,11,قميص قطني كلاسيكي,0.9081505814968887
180,5,155,حذاء رياضي مريح - اصدار خاص,0.8842226719561057
181,1,109,قناع وجه كولاجين - اصدار خاص,0.9523228389489045
181,2,87,طقم مكياج احترافي - اصدار خاص,0.9071326354049756
181,3,34,طقم مكياج احترافي,0.8745657856170626
181,4,64,عطر رجالي عودي - اصدار خاص,0.8683953784061444
181,5,72,كريم مرطب SPF 50 - اصدار خاص,0.8418566849912533
182,1,78,عطر رجالي عودي - اصدار خاص,0.9533755762664731
182,2,183,كريم مرطب SPF 50 - اصدار خاص,0.9366288482417385
182,3,109,قناع وجه كولاجين - اصدار خاص,0.8830611559789818
182,4,40,مزيل عرق رول اون,0.8687719891709162
182,5,64,عطر رجالي عودي - اصدار خاص,0.8447018540348283
183,1,182,سيروم فيتامين سي - اصدار خاص,0.9366288482417385
183,2,40,مزيل عرق رول اون,0.9351781881655972
183,3,78,عطر رجالي عودي - اصدار خاص,0.8636958175181061
183,4,72,كريم مرطب SPF 50 - اصدار خاص,0.7877579975619371
183,5,160,زيت ارغان طبيعي - اصدار خاص,0.7820142419436533
184,1,155,حذاء رياضي مريح - اصدار خاص,0.961620193228983
184,2,103,بنطلون جينز سليم فيت - اصدار خاص,0.9195490391472966
184,3,11,قميص قطني كلاسيكي,0.8748876118465022
184,4,169,فستان سهره انيق - اصدار خاص,0.8728697880857731
184,5,83,فستان سهره انيق - اصدار خاص,0.8675635685794238
185,1,137,راوتر واي فاي 6 - اصدار خاص,0.9336621870386421
185,2,194,ساعه ذكيه سبورت - اصدار خاص,0.7852970030024328
185,3,102,تابلت 10 انش - اصدار خاص,0.7765719535428346
185,4,115,شاحن لاسلكي سريع - اصدار خاص,0.6785004017348789
185,5,7,كاميرا ميرورليس,0.675542907604297
186,1,171,موسوعه التاريخ الاسلامي - اصدار خاص,0.9230257947015565
186,2,193,مجموعه كتب الطفل التعليميه - اصدار خاص,0.9106247326511641
186,3,151,كتاب تطوير الذات والتحفيز - اصدار خاص,0.8846358149837662
186,4,196,اطلس العالم المصور - اصدار خاص,0.8684263532766823
186,5,99,مجموعه كتب الطفل التعليميه - اصدار خاص,0.8553134722939258
187,1,143,عطر رجالي عودي - اصدار خاص,0.978183467753417
187,2,116,قناع وجه كولاجين - اصدار خاص,0.9544027523100348
187,3,179,مجموعه عنايه بالشعر - اصدار خاص,0.9278828742721301
187,4,149,طقم مكياج احترافي - اصدار خاص,0.8915556901574191
187,5,160,زيت ارغان طبيعي - اصدار خاص,0.8812820672307616
188,1,148,حذاء جري احترافي - اصدار خاص,0.8628083610056084
188,2,45,كره قدم رسميه فيفا,0.7870236640011168
188,3,96,دراجه هواييه جبليه - اصدار خاص,0.741832019320829
188,4,157,جهاز قياس ضغط الدم - اصدار خاص,0.7355846831724215
188,5,138,جهاز مشي كهربايي - اصدار خاص,0.7189998403895335
189,1,132,عطر رجالي عودي - اصدار خاص,0.9681127434962398
189,2,199,زيت ارغان طبيعي - اصدار خاص,0.9133468795882349
189,3,122,طقم مكياج احترافي - اصدار خاص,0.9089597943218883
189,4,104,قناع وجه كولاجين - اصدار خاص,0.8980179211547749
189,5,149,طقم مكياج احترافي - اصدار خاص,0.8379283907539672
190,1,121,حذاء رياضي مريح - اصدار خاص,0.9621692147027532
190,2,20,حذاء رسمي جلد,0.9544747427340432
190,3,164,حقيبه يد جلديه - اصدار خاص,0.9014641941877952
190,4,129,تيشيرت بولو قطن - اصدار خاص,0.897793989719449
190,5,13,بنطلون جينز سليم فيت,0.8840769778040951
191,1,178,مكيف هواء انفيرتر 18000 - اصدار خاص,0.880163454806798
191,2,85,ماكينه قهوه اسبريسو - اصدار خاص,0.7767759333389472
191,3,153,فرن كهربايي 60 لتر - اصدار خاص,0.7674431010869439
191,4,170,فرن كهربايي 60 لتر - اصدار خاص,0.7597579799270779
191,5,162,ثلاجه نوفروست 350 لتر - اصدار خاص,0.754949836440226
192,1,59,كتاب تطوير الذات والتحفيز,0.877072859799131
192,2,200,موسوعه التاريخ الاسلامي - اصدار خاص,0.8721451573231
192,3,150,اطلس العالم المصور - اصدار خاص,0.8656312580231381
192,4,145,قاموس عربي انجليزي شامل - اصدار خاص,0.8636872873388329
192,5,74,كتاب الطبخ العربي التقليدي - اصدار خاص,0.8598486662742562
193,1,151,كتاب تطوير الذات والتحفيز - اصدار خاص,0.9615171481734248
193,2,92,موسوعه التاريخ الاسلامي - اصدار خاص,0.9574913614239036
193,3,196,اطلس العالم المصور - اصدار خاص,0.953619318861143
193,4,163,دوره برمجه اكاديميه USB - اصدار خاص,0.9529520489850711
193,5,77,دوره برمجه اكاديميه USB - اصدار خاص,0.9526697868513704
194,1,90,شاشه 4K 27 انش - اصدار خاص,0.8049877684605188
194,2,7,كاميرا ميرورليس,0.7951159397532273
194,3,185,سماعات لاسلكيه - اصدار خاص,0.7852970030024328
194,4,102,تابلت 10 انش - اصدار خاص,0.7851116386734912
194,5,81,شاشه 4K 27 انش - اصدار خاص,0.7048218625731754
195,1,153,فرن كهربايي 60 لتر - اصدار خاص,0.9280494885679618
195,2,128,مكواه بخاريه احترافيه - اصدار خاص,0.9148926785413692
195,3,80,ماكينه قهوه اسبريسو - اصدار خاص,0.8441249104670498
195,4,170,فرن كهربايي 60 لتر - اصدار خاص,0.8383405361731191
195,5,101,مجموعه سكاكين مطبخ - اصدار خاص,0.8310869976118079
196,1,151,كتاب تطوير الذات والتحفيز - اصدار خاص,0.9666530625470078
196,2,163,دوره برمجه اكاديميه USB - اصدار خاص,0.9546808031565706
196,3,193,مجموعه كتب الطفل التعليميه - اصدار خاص,0.953619318861143
196,4,77,دوره برمجه اكاديميه USB - اصدار خاص,0.9301698295387816
196,5,120,روايه عربيه بيست سيلر - اصدار خاص,0.8966229793219973
197,1,70,فرن كهربايي 60 لتر - اصدار خاص,0.931079290716344
197,2,136,فرن كهربايي 60 لتر - اصدار خاص,0.9248763213266487
197,3,119,ماكينه قهوه اسبريسو - اصدار خاص,0.8787522261744688
197,4,162,ثلاجه نوفروست 350 لتر - اصدار خاص,0.8599352329623937
197,5,61,فرن كهربايي 60 لتر - اصدار خاص,0.8587693209225336
198,1,100,حقيبه يد جلديه - اصدار خاص,0.9849707602429629
198,2,121,حذاء رياضي مريح - اصدار خاص,0.9331404299263929
198,3,158,فستان سهره انيق - اصدار خاص,0.9294903025971468
198,4,12,فستان سهره انيق,0.920398437174177
198,5,164,حقيبه يد جلديه - اصدار خاص,0.9198758457421669
199,1,104,قناع وجه كولاجين - اصدار خاص,0.9867745238094339
199,2,189,مزيل عرق رول اون - اصدار خاص,0.9133468795882349
199,3,132,عطر رجالي عودي - اصدار خاص,0.8502183024013797
199,4,181,عطر رجالي عودي - اصدار خاص,0.8097111561267005
199,5,160,زيت ارغان طبيعي - اصدار خاص,0.7775368036244912
200,1,84,كتاب الطبخ العربي التقليدي - اصدار خاص,0.9694749424652034
200,2,59,كتاب تطوير الذات والتحفيز,0.9661651743855494
200,3,150,اطلس العالم المصور - اصدار خاص,0.9366389528165997
200,4,175,مجموعه كتب الطفل التعليميه - اصدار خاص,0.9193073567437262
200,5,55,روايه عربيه بيست سيلر,0.9157353272706666
