product_id,name,display_name,category,subcategory,brand,price,image_url,has_image,view,cart,purchase,purchase_signal,views,cart_adds,total_orders,carts,purchases,unique_viewers,unique_cart_users,event_unique_buyers,order_unique_buyers,unique_buyers_raw,unique_cart_users_bounded,unique_buyers,sales_without_view_signal_flag,revenue,ordered_quantity,purchase_orders,view_to_cart_rate,cart_to_purchase_rate,view_to_purchase_rate,cart_abandon_rate,cart_rate,purchase_conversion_rate,cart_abandonment_rate,product_class,z_score,z_composite_score,priority_rank,rank_within_class_best,action_priority,conversion_rate,category_avg_conversion,category_median_conversion,category_avg_views,relative_conversion_vs_category,insufficient_views_flag,insufficient_purchases_flag,insufficient_cart_data_flag,confidence_level,insufficient_data_flag,low_visibility_flag,high_abandonment_flag,low_conversion_flag,low_engagement_flag,diagnostic_status_label,diagnostic_status_sub_label,diagnostic_reason_short,diagnostic_reason,rating,review_count,product_age_days,description_length,description_length_words,description_length_chars,number_of_images,total_sales_value,unique_order_count,avg_review_rating,total_views,total_cart_adds,total_event_purchases,analysis_start_date,analysis_end_date,peer_product_ids,peer_names,peer_avg_price,peer_avg_rating,peer_avg_conversion,top_similarity_score,top_peer_product_id,top_peer_name,price_gap_flag,rating_gap_flag,review_gap_flag,image_gap_flag,content_gap_flag,new_product_flag,category_context_flag,context_primary_gap,context_secondary_gap,contextual_risk_score,contextual_weakness_reason,similarity_cluster,bundle_partner_product_id,bundle_partner_name,bundle_partner_image_url,bundle_strategy,bundle_score,bundle_reason,bundle_business_explanation,has_bundle_opportunity,root_cause,root_cause_details,performance_status,performance_substatus,all_issues,issues_count,recommended_action_primary,recommended_action_primary_ar,recommended_action_secondary,recommended_action_secondary_ar,action_type,recommended_action,recommended_action_ar,evidence_line_1,evidence_line_2,evidence_line_3,priority_score,priority_tier,urgency_level
103,بنطلون جينز سليم فيت - اصدار خاص,بنطلون جينز سليم فيت - اصدار خاص,الازياء والملابس,unknown_subcategory,بوما,398.87,,False,11,1,0,36,11,1,0,1,11,11,1.0,0.0,36,36.0,1.0,11.0,False,15555.93,39,36,0.0909090909090909,0.0,0.0,1.0,0.0909090909090909,3.272727272727273,1.0,Moderate,-0.4111396766408458,-0.4111396766408458,151.0,151.0,151.0,0.0,2.284453274168197,2.3080357142857144,18.59375,1.432608541279497,False,False,False,High,False,True,False,False,True,متوسط,انسحاب مرتفع بعد الإضافة للسلة,انسحاب مرتفع بعد الإضافة للسلة,المنتج لا يحصل على عدد كافٍ من الزيارات خلال الفترة المختارة.,3.7,0,1246.0,81,14,81,4,15555.93,36,3.7,11,1,0,2024-01-01,2024-12-30,184|155|11|83|73,حذاء رسمي جلد - اصدار خاص|حذاء رياضي مريح - اصدار خاص|قميص قطني كلاسيكي|فستان سهره انيق - اصدار خاص|فستان سهره انيق - اصدار خاص,364.852,3.12,2.6042857142857145,0.9195490391472966,184,حذاء رسمي جلد - اصدار خاص,True,False,True,False,False,False,True,pricing,trust,4.0,السعر أعلى من المستوى المعتاد داخل المجموعة المنافسة | عدد المراجعات أقل من المنتجات المشابهة مما يضعف الثقة,6,164,حقيبه يد جلديه - اصدار خاص,,Substitute,0.5,شركاء مقترحون بناءً على الشراء المتكرر داخل نفس القسم.,منتجات من نفس القسم يميل العملاء لضمّها — فرصة بيع تكميلي داخلي.,True,pricing,The product appears overpriced relative to its closest peer group. Additional issues detected (pricing | visibility): The product receives limited qualified visibility in the selected period.,Moderate Performance,High Price vs Peers + Low Visibility,pricing|trust|visibility,3,Test a sharper price point or targeted promotion against peer price levels.,اختبر سعرا اكثر تنافسية او عرضا ترويجيا موجها مقارنة بالبدائل القريبة.,Bundle with حقيبه يد جلديه - اصدار خاص where relevant.,فعّل باقة او ربطا مع المنتج حقيبه يد جلديه - اصدار خاص عندما يكون ذلك مناسبا.,pricing+bundle,Test a sharper price point or targeted promotion against peer price levels.,اختبر سعرا اكثر تنافسية او عرضا ترويجيا موجها مقارنة بالبدائل القريبة.,Conversion 327.27% vs category avg 228.45%.,Price is above peer average (398.87 vs 364.85).,,38.55,Medium,Low
12,فستان سهره انيق,فستان سهره انيق,الازياء والملابس,unknown_subcategory,نايكي,378.07,,False,14,5,0,35,14,5,0,5,14,14,5.0,0.0,34,34.0,5.0,14.0,False,15122.8,40,35,0.3571428571428571,0.0,0.0,1.0,0.3571428571428571,2.5,1.0,Moderate,-0.2757607649098124,-0.2757607649098124,84.0,84.0,84.0,0.0,2.284453274168197,2.3080357142857144,18.59375,1.094353746810727,False,False,False,High,False,False,True,False,False,متوسط,انسحاب مرتفع بعد الإضافة للسلة,انسحاب مرتفع بعد الإضافة للسلة,هناك اهتمام واضح بالمنتج لكن جزءًا من العملاء لا يكمل الشراء بعد الإضافة للسلة.,4.2,0,1152.0,64,10,64,5,15122.8,35,4.2,14,5,0,2024-01-01,2024-12-30,121|164|198|66|14,حذاء رياضي مريح - اصدار خاص|حقيبه يد جلديه - اصدار خاص|حقيبه يد جلديه - اصدار خاص|قميص قطني كلاسيكي - اصدار خاص|عباءه مطرزه فاخره,387.784,4.24,2.771794871794872,0.9292431806536192,121,حذاء رياضي مريح - اصدار خاص,True,False,True,False,False,False,True,pricing,trust,4.0,السعر أعلى من المستوى المعتاد داخل المجموعة المنافسة | عدد المراجعات أقل من المنتجات المشابهة مما يضعف الثقة,6,164,حقيبه يد جلديه - اصدار خاص,,Substitute,0.4,شركاء مقترحون بناءً على الشراء المتكرر داخل نفس القسم.,منتجات من نفس القسم يميل العملاء لضمّها — فرصة بيع تكميلي داخلي.,True,conversion_friction,"Cart activity exists, but too few cart users convert to buyers. Additional issues detected (conversion_friction | pricing): The product appears overpriced relative to its closest peer group.",Moderate Performance,High Abandonment + High Price vs Peers,conversion_friction|pricing|trust,3,Investigate checkout or value-friction and reduce drop-off after add-to-cart.,افحص تعثر ما بعد الاضافة للسلة وخفف اسباب الانسحاب قبل الشراء.,Bundle with حقيبه يد جلديه - اصدار خاص where relevant.,فعّل باقة او ربطا مع المنتج حقيبه يد جلديه - اصدار خاص عندما يكون ذلك مناسبا.,conversion+bundle,Investigate checkout or value-friction and reduce drop-off after add-to-cart.,افحص تعثر ما بعد الاضافة للسلة وخفف اسباب الانسحاب قبل الشراء.,Conversion 250.00% vs category avg 228.45%.,Price is above peer average (378.07 vs 387.78).,Cart abandonment is high at 100.00%.,38.54,Medium,Low
20,حذاء رسمي جلد,حذاء رسمي جلد,الازياء والملابس,unknown_subcategory,مانجو,600.91,,False,11,4,0,32,11,4,0,4,11,11,4.0,0.0,30,30.0,4.0,11.0,False,19830.03,33,32,0.3636363636363636,0.0,0.0,1.0,0.3636363636363636,2.909090909090909,1.0,Moderate,-0.3312294280298699,-0.3312294280298699,109.0,109.0,109.0,0.0,2.284453274168197,2.3080357142857144,18.59375,1.2734298144706642,False,False,False,High,False,True,False,False,False,متوسط,انسحاب مرتفع بعد الإضافة للسلة,انسحاب مرتفع بعد الإضافة للسلة,المنتج لا يحصل على عدد كافٍ من الزيارات خلال الفترة المختارة.,3.4,0,1086.0,63,11,63,4,19830.03,32,3.4,11,4,0,2024-01-01,2024-12-30,190|13|121|63|127,حذاء رسمي جلد - اصدار خاص|بنطلون جينز سليم فيت|حذاء رياضي مريح - اصدار خاص|حذاء رياضي مريح - اصدار خاص|قميص قطني كلاسيكي - اصدار خاص,400.79800000000006,3.4599999999999995,2.689090909090909,0.9544747427340432,190,حذاء رسمي جلد - اصدار خاص,True,False,True,False,False,False,True,pricing,trust,4.0,السعر أعلى من المستوى المعتاد داخل المجموعة المنافسة | عدد المراجعات أقل من المنتجات المشابهة مما يضعف الثقة,6,129,تيشيرت بولو قطن - اصدار خاص,,Substitute,0.4,شركاء مقترحون بناءً على الشراء المتكرر داخل نفس القسم.,منتجات من نفس القسم يميل العملاء لضمّها — فرصة بيع تكميلي داخلي.,True,pricing,The product appears overpriced relative to its closest peer group. Additional issues detected (pricing | visibility): The product receives limited qualified visibility in the selected period.,Moderate Performance,High Price vs Peers + Low Visibility,pricing|trust|visibility,3,Test a sharper price point or targeted promotion against peer price levels.,اختبر سعرا اكثر تنافسية او عرضا ترويجيا موجها مقارنة بالبدائل القريبة.,Bundle with تيشيرت بولو قطن - اصدار خاص where relevant.,فعّل باقة او ربطا مع المنتج تيشيرت بولو قطن - اصدار خاص عندما يكون ذلك مناسبا.,pricing+bundle,Test a sharper price point or targeted promotion against peer price levels.,اختبر سعرا اكثر تنافسية او عرضا ترويجيا موجها مقارنة بالبدائل القريبة.,Conversion 290.91% vs category avg 228.45%.,Price is above peer average (600.91 vs 400.80).,,38.54,Medium,Low
16,حقيبه يد جلديه,حقيبه يد جلديه,الازياء والملابس,unknown_subcategory,مانجو,680.77,,False,10,3,0,29,10,3,0,3,10,10,3.0,0.0,29,29.0,3.0,10.0,False,21784.64,32,29,0.3,0.0,0.0,1.0,0.3,2.9,1.0,Moderate,-0.3760202199811857,-0.3760202199811857,128.0,128.0,128.0,0.0,2.284453274168197,2.3080357142857144,18.59375,1.2694503463004434,False,False,False,High,False,True,False,False,True,متوسط,انسحاب مرتفع بعد الإضافة للسلة,انسحاب مرتفع بعد الإضافة للسلة,المنتج لا يحصل على عدد كافٍ من الزيارات خلال الفترة المختارة.,3.9,0,1234.0,64,11,64,8,21784.64,29,3.9,10,3,0,2024-01-01,2024-12-30,15|18|73|17|83,حذاء رياضي مريح|جاكيت شتوي دافي|فستان سهره انيق - اصدار خاص|شال كشمير ناعم|فستان سهره انيق - اصدار خاص,455.816,3.58,2.4217933130699087,0.951468254330606,15,حذاء رياضي مريح,True,False,True,False,False,False,True,pricing,trust,4.0,السعر أعلى من المستوى المعتاد داخل المجموعة المنافسة | عدد المراجعات أقل من المنتجات المشابهة مما يضعف الثقة,6,166,فستان سهره انيق - اصدار خاص,,Substitute,0.4,شركاء مقترحون بناءً على الشراء المتكرر داخل نفس القسم.,منتجات من نفس القسم يميل العملاء لضمّها — فرصة بيع تكميلي داخلي.,True,pricing,The product appears overpriced relative to its closest peer group. Additional issues detected (pricing | visibility): The product receives limited qualified visibility in the selected period.,Moderate Performance,High Price vs Peers + Low Visibility,pricing|trust|visibility,3,Test a sharper price point or targeted promotion against peer price levels.,اختبر سعرا اكثر تنافسية او عرضا ترويجيا موجها مقارنة بالبدائل القريبة.,Bundle with فستان سهره انيق - اصدار خاص where relevant.,فعّل باقة او ربطا مع المنتج فستان سهره انيق - اصدار خاص عندما يكون ذلك مناسبا.,pricing+bundle,Test a sharper price point or targeted promotion against peer price levels.,اختبر سعرا اكثر تنافسية او عرضا ترويجيا موجها مقارنة بالبدائل القريبة.,Conversion 290.00% vs category avg 228.45%.,Price is above peer average (680.77 vs 455.82).,,38.54,Medium,Low
15,حذاء رياضي مريح,حذاء رياضي مريح,الازياء والملابس,unknown_subcategory,اديداس,478.33,,False,5,0,0,26,5,0,0,0,5,5,0.0,0.0,25,25.0,0.0,5.0,False,13871.57,29,26,0.0,,0.0,0.0,0.0,5.2,,Moderate,0.3538401830194476,0.3538401830194476,19.0,19.0,19.0,0.0,2.284453274168197,2.3080357142857144,18.59375,2.276255793366312,True,False,True,High,False,True,False,False,True,متوسط,ظهور أقل من المطلوب,مشاهدات أقل من المطلوب,المنتج لا يحصل على عدد كافٍ من الزيارات خلال الفترة المختارة.,3.6,0,1201.0,64,10,64,7,13871.57,26,3.6,5,0,0,2024-01-01,2024-12-30,18|16|73|66|12,جاكيت شتوي دافي|حقيبه يد جلديه|فستان سهره انيق - اصدار خاص|قميص قطني كلاسيكي - اصدار خاص|فستان سهره انيق,445.6060000000001,3.8,2.2656028368794323,0.9621226938686585,18,جاكيت شتوي دافي,True,False,True,False,False,False,True,pricing,trust,4.0,السعر أعلى من المستوى المعتاد داخل المجموعة المنافسة | عدد المراجعات أقل من المنتجات المشابهة مما يضعف الثقة,6,190,حذاء رسمي جلد - اصدار خاص,,Substitute,0.3,شركاء مقترحون بناءً على الشراء المتكرر داخل نفس القسم.,منتجات من نفس القسم يميل العملاء لضمّها — فرصة بيع تكميلي داخلي.,True,pricing,The product appears overpriced relative to its closest peer group. Additional issues detected (pricing | visibility): The product receives limited qualified visibility in the selected period.,Moderate Performance,High Price vs Peers + Low Visibility,pricing|trust|visibility,3,Test a sharper price point or targeted promotion against peer price levels.,اختبر سعرا اكثر تنافسية او عرضا ترويجيا موجها مقارنة بالبدائل القريبة.,Bundle with حذاء رسمي جلد - اصدار خاص where relevant.,فعّل باقة او ربطا مع المنتج حذاء رسمي جلد - اصدار خاص عندما يكون ذلك مناسبا.,pricing+bundle,Test a sharper price point or targeted promotion against peer price levels.,اختبر سعرا اكثر تنافسية او عرضا ترويجيا موجها مقارنة بالبدائل القريبة.,Conversion 520.00% vs category avg 228.45%.,Price is above peer average (478.33 vs 445.61).,,38.53,Medium,Low
198,حقيبه يد جلديه - اصدار خاص,حقيبه يد جلديه - اصدار خاص,الازياء والملابس,unknown_subcategory,ليفايز,440.15,,False,12,5,0,39,12,5,0,5,12,12,5.0,0.0,39,39.0,5.0,12.0,False,18926.45,43,39,0.4166666666666667,0.0,0.0,1.0,0.4166666666666667,3.25,1.0,Moderate,-0.2731374509111049,-0.2731374509111049,83.0,83.0,83.0,0.0,2.284453274168197,2.3080357142857144,18.59375,1.422659870853945,False,False,False,High,False,False,False,False,False,متوسط,انسحاب مرتفع بعد الإضافة للسلة,انسحاب مرتفع بعد الإضافة للسلة,أداء المنتج متوسط ويمكن تحسينه من خلال تدخلات مركزة.,4.5,0,1183.0,77,14,77,4,18926.45,39,4.5,12,5,0,2024-01-01,2024-12-30,100|121|158|12|164,حقيبه يد جلديه - اصدار خاص|حذاء رياضي مريح - اصدار خاص|فستان سهره انيق - اصدار خاص|فستان سهره انيق|حقيبه يد جلديه - اصدار خاص,405.958,4.18,1.9579606440071555,0.9849707602429628,100,حقيبه يد جلديه - اصدار خاص,True,False,True,False,False,False,True,pricing,trust,4.0,السعر أعلى من المستوى المعتاد داخل المجموعة المنافسة | عدد المراجعات أقل من المنتجات المشابهة مما يضعف الثقة,6,166,فستان سهره انيق - اصدار خاص,,Substitute,0.3,شركاء مقترحون بناءً على الشراء المتكرر داخل نفس القسم.,منتجات من نفس القسم يميل العملاء لضمّها — فرصة بيع تكميلي داخلي.,True,pricing,The product appears overpriced relative to its closest peer group.,Moderate Performance,High Price vs Peers,pricing|trust,2,Test a sharper price point or targeted promotion against peer price levels.,اختبر سعرا اكثر تنافسية او عرضا ترويجيا موجها مقارنة بالبدائل القريبة.,Bundle with فستان سهره انيق - اصدار خاص where relevant.,فعّل باقة او ربطا مع المنتج فستان سهره انيق - اصدار خاص عندما يكون ذلك مناسبا.,pricing+bundle,Test a sharper price point or targeted promotion against peer price levels.,اختبر سعرا اكثر تنافسية او عرضا ترويجيا موجها مقارنة بالبدائل القريبة.,Conversion 325.00% vs category avg 228.45%.,Price is above peer average (440.15 vs 405.96).,,38.53,Medium,Low
190,حذاء رسمي جلد - اصدار خاص,حذاء رسمي جلد - اصدار خاص,الازياء والملابس,unknown_subcategory,مانجو,615.39,,False,8,1,0,34,8,1,0,1,8,8,1.0,0.0,33,33.0,1.0,8.0,False,23384.82,38,34,0.125,0.0,0.0,1.0,0.125,4.25,1.0,Moderate,-0.4232839620926313,-0.4232839620926313,156.0,156.0,156.0,0.0,2.284453274168197,2.3080357142857144,18.59375,1.860401369578236,True,False,False,High,False,True,False,False,True,متوسط,انسحاب مرتفع بعد الإضافة للسلة,انسحاب مرتفع بعد الإضافة للسلة,المنتج لا يحصل على عدد كافٍ من الزيارات خلال الفترة المختارة.,3.9,0,1113.0,76,14,76,4,23384.82,34,3.9,8,1,0,2024-01-01,2024-12-30,121|20|164|129|13,حذاء رياضي مريح - اصدار خاص|حذاء رسمي جلد|حقيبه يد جلديه - اصدار خاص|تيشيرت بولو قطن - اصدار خاص|بنطلون جينز سليم فيت,322.98799999999994,3.86,2.19027972027972,0.9621692147027532,121,حذاء رياضي مريح - اصدار خاص,True,False,True,False,False,False,True,pricing,trust,4.0,السعر أعلى من المستوى المعتاد داخل المجموعة المنافسة | عدد المراجعات أقل من المنتجات المشابهة مما يضعف الثقة,6,15,حذاء رياضي مريح,,Substitute,0.3,شركاء مقترحون بناءً على الشراء المتكرر داخل نفس القسم.,منتجات من نفس القسم يميل العملاء لضمّها — فرصة بيع تكميلي داخلي.,True,pricing,The product appears overpriced relative to its closest peer group. Additional issues detected (pricing | visibility): The product receives limited qualified visibility in the selected period.,Moderate Performance,High Price vs Peers + Low Visibility,pricing|trust|visibility,3,Test a sharper price point or targeted promotion against peer price levels.,اختبر سعرا اكثر تنافسية او عرضا ترويجيا موجها مقارنة بالبدائل القريبة.,Bundle with حذاء رياضي مريح where relevant.,فعّل باقة او ربطا مع المنتج حذاء رياضي مريح عندما يكون ذلك مناسبا.,pricing+bundle,Test a sharper price point or targeted promotion against peer price levels.,اختبر سعرا اكثر تنافسية او عرضا ترويجيا موجها مقارنة بالبدائل القريبة.,Conversion 425.00% vs category avg 228.45%.,Price is above peer average (615.39 vs 322.99).,,38.53,Medium,Low
93,شال كشمير ناعم - اصدار خاص,شال كشمير ناعم - اصدار خاص,الازياء والملابس,unknown_subcategory,زارا,304.48,,False,10,3,0,31,10,3,0,3,10,10,3.0,0.0,30,30.0,3.0,10.0,False,10656.8,35,31,0.3,0.0,0.0,1.0,0.3,3.1,1.0,Moderate,-0.3734238304973458,-0.3734238304973458,125.0,125.0,125.0,0.0,2.284453274168197,2.3080357142857144,18.59375,1.3569986460453016,False,False,False,High,False,True,False,False,True,متوسط,انسحاب مرتفع بعد الإضافة للسلة,انسحاب مرتفع بعد الإضافة للسلة,المنتج لا يحصل على عدد كافٍ من الزيارات خلال الفترة المختارة.,3.8,0,1219.0,75,13,75,2,10656.8,31,3.8,10,3,0,2024-01-01,2024-12-30,180|156|100|125|11,شال كشمير ناعم - اصدار خاص|قميص قطني كلاسيكي - اصدار خاص|حقيبه يد جلديه - اصدار خاص|شال كشمير ناعم - اصدار خاص|قميص قطني كلاسيكي,222.61000000000004,3.56,1.8877355037538104,0.967300887627374,180,شال كشمير ناعم - اصدار خاص,False,False,True,True,False,False,True,trust,content,3.9,الدعم البصري أضعف من المنافسين من حيث عدد الصور | عدد المراجعات أقل من المنتجات المشابهة مما يضعف الثقة,6,18,جاكيت شتوي دافي,,Substitute,0.5,شركاء مقترحون بناءً على الشراء المتكرر داخل نفس القسم.,منتجات من نفس القسم يميل العملاء لضمّها — فرصة بيع تكميلي داخلي.,True,content,Product content richness or image coverage lags similar products. Additional issues detected (content | visibility): The product receives limited qualified visibility in the selected period.,Moderate Performance,Weak Content + Low Visibility,trust|content|visibility,3,"Improve product content with stronger visuals, richer copy, and clearer value proposition.",حسن المحتوى عبر صور اقوى ووصف اغنى وتوضيح ادق للقيمة.,Bundle with جاكيت شتوي دافي where relevant.,فعّل باقة او ربطا مع المنتج جاكيت شتوي دافي عندما يكون ذلك مناسبا.,content+bundle,"Improve product content with stronger visuals, richer copy, and clearer value proposition.",حسن المحتوى عبر صور اقوى ووصف اغنى وتوضيح ادق للقيمة.,Conversion 310.00% vs category avg 228.45%.,,,38.15,Medium,Low
52,موسوعه التاريخ الاسلامي,موسوعه التاريخ الاسلامي,الكتب والتعليم,unknown_subcategory,نشر المعرفه,108.37,,False,5,3,0,26,5,3,0,3,5,5,3.0,0.0,25,25.0,3.0,5.0,False,2925.99,27,26,0.6,0.0,0.0,1.0,0.6,5.2,1.0,Moderate,-0.3968582788149816,-0.3968582788149816,144.0,144.0,144.0,0.0,3.3634956997365264,2.083333333333333,23.17142857142857,1.546010598558914,True,False,False,High,False,True,False,False,True,متوسط,انسحاب مرتفع بعد الإضافة للسلة,انسحاب مرتفع بعد الإضافة للسلة,المنتج لا يحصل على عدد كافٍ من الزيارات خلال الفترة المختارة.,4.4,0,1142.0,63,9,63,4,2925.99,26,4.4,5,3,0,2024-01-01,2024-12-30,59|200|51|55|92,كتاب تطوير الذات والتحفيز|موسوعه التاريخ الاسلامي - اصدار خاص|كتاب تعلم البرمجه بالعربيه|روايه عربيه بيست سيلر|موسوعه التاريخ الاسلامي - اصدار خاص,132.664,4.380000000000001,3.684420024420024,0.9177996274983184,59,كتاب تطوير الذات والتحفيز,False,False,True,False,True,False,True,trust,content,3.9,الوصف أقصر من المعتاد ولا يقدم معلومات كافية | عدد المراجعات أقل من المنتجات المشابهة مما يضعف الثقة,3,172,كتاب رياده الاعمال والنجاح - اصدار خاص,,Substitute,0.5,شركاء مقترحون بناءً على الشراء المتكرر داخل نفس القسم.,منتجات من نفس القسم يميل العملاء لضمّها — فرصة بيع تكميلي داخلي.,True,content,Product content richness or image coverage lags similar products. Additional issues detected (content | visibility): The product receives limited qualified visibility in the selected period.,Moderate Performance,Weak Content + Low Visibility,trust|content|visibility,3,"Improve product content with stronger visuals, richer copy, and clearer value proposition.",حسن المحتوى عبر صور اقوى ووصف اغنى وتوضيح ادق للقيمة.,Bundle with كتاب رياده الاعمال والنجاح - اصدار خاص where relevant.,فعّل باقة او ربطا مع المنتج كتاب رياده الاعمال والنجاح - اصدار خاص عندما يكون ذلك مناسبا.,content+bundle,"Improve product content with stronger visuals, richer copy, and clearer value proposition.",حسن المحتوى عبر صور اقوى ووصف اغنى وتوضيح ادق للقيمة.,Conversion 520.00% vs category avg 336.35%.,,,38.15,Medium,Low
129,تيشيرت بولو قطن - اصدار خاص,تيشيرت بولو قطن - اصدار خاص,الازياء والملابس,unknown_subcategory,بوما,94.56,,False,12,6,0,30,12,6,0,6,12,12,6.0,0.0,30,30.0,6.0,12.0,False,3120.48,33,30,0.5,0.0,0.0,1.0,0.5,2.5,1.0,Moderate,-0.2779278592966493,-0.2779278592966493,85.0,85.0,85.0,0.0,2.284453274168197,2.3080357142857144,18.59375,1.094353746810727,False,False,False,High,False,False,True,False,False,متوسط,انسحاب مرتفع بعد الإضافة للسلة,انسحاب مرتفع بعد الإضافة للسلة,هناك اهتمام واضح بالمنتج لكن جزءًا من العملاء لا يكمل الشراء بعد الإضافة للسلة.,4.5,0,1109.0,76,13,76,2,3120.48,30,4.5,12,6,0,2024-01-01,2024-12-30,19|121|166|158|100,تيشيرت بولو قطن|حذاء رياضي مريح - اصدار خاص|فستان سهره انيق - اصدار خاص|فستان سهره انيق - اصدار خاص|حقيبه يد جلديه - اصدار خاص,346.784,4.16,2.093841210808775,0.9495886522996896,19,تيشيرت بولو قطن,False,False,True,True,False,False,True,trust,content,3.9,الدعم البصري أضعف من المنافسين من حيث عدد الصور | عدد المراجعات أقل من المنتجات المشابهة مما يضعف الثقة,6,20,حذاء رسمي جلد,,Substitute,0.4,شركاء مقترحون بناءً على الشراء المتكرر داخل نفس القسم.,منتجات من نفس القسم يميل العملاء لضمّها — فرصة بيع تكميلي داخلي.,True,conversion_friction,"Cart activity exists, but too few cart users convert to buyers. Additional issues detected (conversion_friction | content): Product content richness or image coverage lags similar products.",Moderate Performance,High Abandonment + Weak Content,conversion_friction|trust|content,3,Investigate checkout or value-friction and reduce drop-off after add-to-cart.,افحص تعثر ما بعد الاضافة للسلة وخفف اسباب الانسحاب قبل الشراء.,Bundle with حذاء رسمي جلد where relevant.,فعّل باقة او ربطا مع المنتج حذاء رسمي جلد عندما يكون ذلك مناسبا.,conversion+bundle,Investigate checkout or value-friction and reduce drop-off after add-to-cart.,افحص تعثر ما بعد الاضافة للسلة وخفف اسباب الانسحاب قبل الشراء.,Conversion 250.00% vs category avg 228.45%.,Cart abandonment is high at 100.00%.,,38.14,Medium,Low
84,كتاب الطبخ العربي التقليدي - اصدار خاص,كتاب الطبخ العربي التقليدي - اصدار خاص,الكتب والتعليم,unknown_subcategory,بنغوين,98.36,,False,5,1,0,29,5,1,0,1,5,5,1.0,0.0,28,28.0,1.0,5.0,False,2852.44,29,29,0.2,0.0,0.0,1.0,0.2,5.8,1.0,Moderate,-0.4422993514213933,-0.4422993514213933,164.0,164.0,164.0,0.0,3.3634956997365264,2.083333333333333,23.17142857142857,1.724396436854173,True,False,False,High,False,True,False,False,True,متوسط,انسحاب مرتفع بعد الإضافة للسلة,انسحاب مرتفع بعد الإضافة للسلة,المنتج لا يحصل على عدد كافٍ من الزيارات خلال الفترة المختارة.,4.4,0,1148.0,87,14,87,2,2852.44,29,4.4,5,1,0,2024-01-01,2024-12-30,200|59|94|175|51,موسوعه التاريخ الاسلامي - اصدار خاص|كتاب تطوير الذات والتحفيز|قاموس عربي انجليزي شامل - اصدار خاص|مجموعه كتب الطفل التعليميه - اصدار خاص|كتاب تعلم البرمجه بالعربيه,156.964,4.159999999999999,3.862494999090744,0.9694749424652034,200,موسوعه التاريخ الاسلامي - اصدار خاص,False,False,True,True,False,False,True,trust,content,3.9,الدعم البصري أضعف من المنافسين من حيث عدد الصور | عدد المراجعات أقل من المنتجات المشابهة مما يضعف الثقة,3,77,دوره برمجه اكاديميه USB - اصدار خاص,,Substitute,0.4,شركاء مقترحون بناءً على الشراء المتكرر داخل نفس القسم.,منتجات من نفس القسم يميل العملاء لضمّها — فرصة بيع تكميلي داخلي.,True,content,Product content richness or image coverage lags similar products. Additional issues detected (content | visibility): The product receives limited qualified visibility in the selected period.,Moderate Performance,Weak Content + Low Visibility,trust|content|visibility,3,"Improve product content with stronger visuals, richer copy, and clearer value proposition.",حسن المحتوى عبر صور اقوى ووصف اغنى وتوضيح ادق للقيمة.,Bundle with دوره برمجه اكاديميه USB - اصدار خاص where relevant.,فعّل باقة او ربطا مع المنتج دوره برمجه اكاديميه USB - اصدار خاص عندما يكون ذلك مناسبا.,content+bundle,"Improve product content with stronger visuals, richer copy, and clearer value proposition.",حسن المحتوى عبر صور اقوى ووصف اغنى وتوضيح ادق للقيمة.,Conversion 580.00% vs category avg 336.35%.,,,38.14,Medium,Low
